
================ SNR=20 dB =================
Fold 1, Epoch 1: Train Loss=0.1325, Train Acc=95.65%, Val Loss=0.0487, Val Acc=98.53%, Grad Norm=1.0445
Fold 1, Epoch 29: Train Loss=0.0035, Train Acc=99.97%, Val Loss=0.0033, Val Acc=99.95%, Grad Norm=0.3719
Fold 1, Epoch 30: Train Loss=0.0033, Train Acc=99.96%, Val Loss=0.0019, Val Acc=99.98%, Grad Norm=0.3541
早停，连续 8 个 epoch 验证集未提升
Fold 1 Test Acc=99.99%
Fold 2, Epoch 1: Train Loss=0.1409, Train Acc=95.32%, Val Loss=0.0874, Val Acc=97.31%, Grad Norm=1.0598
Fold 2, Epoch 2: Train Loss=0.0312, Train Acc=99.13%, Val Loss=0.0241, Val Acc=99.31%, Grad Norm=0.5522
Fold 2, Epoch 3: Train Loss=0.0196, Train Acc=99.50%, Val Loss=0.0327, Val Acc=99.17%, Grad Norm=0.4839
Fold 2, Epoch 4: Train Loss=0.0158, Train Acc=99.60%, Val Loss=0.0183, Val Acc=99.53%, Grad Norm=0.4789
Fold 2, Epoch 5: Train Loss=0.0142, Train Acc=99.66%, Val Loss=0.0193, Val Acc=99.45%, Grad Norm=0.4872
Fold 2, Epoch 6: Train Loss=0.0124, Train Acc=99.71%, Val Loss=0.0175, Val Acc=99.51%, Grad Norm=0.4797
Fold 2, Epoch 7: Train Loss=0.0115, Train Acc=99.73%, Val Loss=0.0104, Val Acc=99.77%, Grad Norm=0.4978
Fold 2, Epoch 8: Train Loss=0.0107, Train Acc=99.76%, Val Loss=0.0176, Val Acc=99.50%, Grad Norm=0.4849
Fold 2, Epoch 9: Train Loss=0.0104, Train Acc=99.77%, Val Loss=0.0101, Val Acc=99.76%, Grad Norm=0.5079
Fold 2, Epoch 10: Train Loss=0.0099, Train Acc=99.79%, Val Loss=0.3492, Val Acc=88.87%, Grad Norm=0.4993
Fold 2, Epoch 11: Train Loss=0.0041, Train Acc=99.95%, Val Loss=0.0186, Val Acc=99.57%, Grad Norm=0.2285
Fold 2, Epoch 12: Train Loss=0.0059, Train Acc=99.90%, Val Loss=0.0048, Val Acc=99.94%, Grad Norm=0.3570
Fold 2, Epoch 13: Train Loss=0.0051, Train Acc=99.92%, Val Loss=0.0037, Val Acc=99.93%, Grad Norm=0.3458
Fold 2, Epoch 14: Train Loss=0.0056, Train Acc=99.92%, Val Loss=0.0083, Val Acc=99.88%, Grad Norm=0.4001
Fold 2, Epoch 15: Train Loss=0.0055, Train Acc=99.92%, Val Loss=0.0018, Val Acc=99.98%, Grad Norm=0.4018
Fold 2, Epoch 16: Train Loss=0.0053, Train Acc=99.92%, Val Loss=0.0053, Val Acc=99.93%, Grad Norm=0.3886
Fold 2, Epoch 17: Train Loss=0.0053, Train Acc=99.91%, Val Loss=0.3238, Val Acc=87.12%, Grad Norm=0.4201
Fold 2, Epoch 18: Train Loss=0.0057, Train Acc=99.90%, Val Loss=0.0073, Val Acc=99.87%, Grad Norm=0.4493
Fold 2, Epoch 19: Train Loss=0.0055, Train Acc=99.91%, Val Loss=0.0021, Val Acc=99.97%, Grad Norm=0.4425
Fold 2, Epoch 20: Train Loss=0.0050, Train Acc=99.92%, Val Loss=0.0028, Val Acc=99.97%, Grad Norm=0.4149
Fold 2, Epoch 21: Train Loss=0.0027, Train Acc=99.97%, Val Loss=0.0029, Val Acc=99.96%, Grad Norm=0.2218
Fold 2, Epoch 22: Train Loss=0.0029, Train Acc=99.98%, Val Loss=0.0056, Val Acc=99.88%, Grad Norm=0.2469
Fold 2, Epoch 23: Train Loss=0.0031, Train Acc=99.97%, Val Loss=0.0132, Val Acc=99.77%, Grad Norm=0.2806
早停，连续 8 个 epoch 验证集未提升
Fold 2 Test Acc=99.76%
Fold 3, Epoch 1: Train Loss=0.1501, Train Acc=94.92%, Val Loss=0.1189, Val Acc=96.41%, Grad Norm=1.1087
Fold 3, Epoch 2: Train Loss=0.0309, Train Acc=99.17%, Val Loss=0.0613, Val Acc=98.02%, Grad Norm=0.5528
Fold 3, Epoch 3: Train Loss=0.0210, Train Acc=99.42%, Val Loss=0.0257, Val Acc=99.32%, Grad Norm=0.5117
Fold 3, Epoch 4: Train Loss=0.0172, Train Acc=99.56%, Val Loss=0.0266, Val Acc=99.30%, Grad Norm=0.5167
Fold 3, Epoch 5: Train Loss=0.0136, Train Acc=99.68%, Val Loss=0.0117, Val Acc=99.69%, Grad Norm=0.4813
Fold 3, Epoch 6: Train Loss=0.0134, Train Acc=99.68%, Val Loss=0.0580, Val Acc=98.30%, Grad Norm=0.5350
Fold 3, Epoch 7: Train Loss=0.0113, Train Acc=99.73%, Val Loss=0.0219, Val Acc=99.46%, Grad Norm=0.4929
Fold 3, Epoch 8: Train Loss=0.0120, Train Acc=99.73%, Val Loss=0.0420, Val Acc=98.70%, Grad Norm=0.5098
Fold 3, Epoch 9: Train Loss=0.0107, Train Acc=99.76%, Val Loss=0.0179, Val Acc=99.55%, Grad Norm=0.5214
Fold 3, Epoch 10: Train Loss=0.0116, Train Acc=99.74%, Val Loss=0.0083, Val Acc=99.80%, Grad Norm=0.5609
Fold 3, Epoch 11: Train Loss=0.0045, Train Acc=99.94%, Val Loss=0.0133, Val Acc=99.62%, Grad Norm=0.2573
Fold 3, Epoch 12: Train Loss=0.0058, Train Acc=99.90%, Val Loss=0.0154, Val Acc=99.64%, Grad Norm=0.3559
Fold 3, Epoch 13: Train Loss=0.0059, Train Acc=99.91%, Val Loss=0.0079, Val Acc=99.82%, Grad Norm=0.3728
Fold 3, Epoch 14: Train Loss=0.0060, Train Acc=99.90%, Val Loss=0.0027, Val Acc=99.95%, Grad Norm=0.4213
Fold 3, Epoch 15: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0235, Val Acc=99.30%, Grad Norm=0.4158
Fold 3, Epoch 16: Train Loss=0.0052, Train Acc=99.92%, Val Loss=0.0088, Val Acc=99.84%, Grad Norm=0.3849
Fold 3, Epoch 17: Train Loss=0.0063, Train Acc=99.89%, Val Loss=0.0139, Val Acc=99.64%, Grad Norm=0.4850
Fold 3, Epoch 18: Train Loss=0.0056, Train Acc=99.90%, Val Loss=0.0040, Val Acc=99.93%, Grad Norm=0.4439
Fold 3, Epoch 19: Train Loss=0.0057, Train Acc=99.90%, Val Loss=0.0078, Val Acc=99.86%, Grad Norm=0.4443
Fold 3, Epoch 20: Train Loss=0.0053, Train Acc=99.92%, Val Loss=0.0100, Val Acc=99.74%, Grad Norm=0.4486
Fold 3, Epoch 21: Train Loss=0.0026, Train Acc=99.98%, Val Loss=0.0031, Val Acc=99.97%, Grad Norm=0.2053
Fold 3, Epoch 22: Train Loss=0.0034, Train Acc=99.96%, Val Loss=0.0039, Val Acc=99.95%, Grad Norm=0.2835
Fold 3, Epoch 23: Train Loss=0.0030, Train Acc=99.98%, Val Loss=0.0219, Val Acc=99.50%, Grad Norm=0.2595
Fold 3, Epoch 24: Train Loss=0.0034, Train Acc=99.96%, Val Loss=0.0026, Val Acc=99.93%, Grad Norm=0.3322
Fold 3, Epoch 25: Train Loss=0.0030, Train Acc=99.98%, Val Loss=0.0021, Val Acc=99.98%, Grad Norm=0.2913
Fold 3, Epoch 26: Train Loss=0.0037, Train Acc=99.95%, Val Loss=0.0027, Val Acc=99.96%, Grad Norm=0.3897
Fold 3, Epoch 27: Train Loss=0.0035, Train Acc=99.96%, Val Loss=0.0024, Val Acc=99.99%, Grad Norm=0.3616
Fold 3, Epoch 28: Train Loss=0.0032, Train Acc=99.96%, Val Loss=0.0040, Val Acc=99.93%, Grad Norm=0.3570
Fold 3, Epoch 29: Train Loss=0.0028, Train Acc=99.98%, Val Loss=0.0065, Val Acc=99.85%, Grad Norm=0.2933
Fold 3, Epoch 30: Train Loss=0.0037, Train Acc=99.96%, Val Loss=0.0016, Val Acc=99.99%, Grad Norm=0.4169
Fold 3, Epoch 31: Train Loss=0.0019, Train Acc=99.99%, Val Loss=0.0022, Val Acc=99.99%, Grad Norm=0.1808
Fold 3, Epoch 32: Train Loss=0.0021, Train Acc=99.99%, Val Loss=0.0023, Val Acc=99.97%, Grad Norm=0.1909
Fold 3, Epoch 33: Train Loss=0.0022, Train Acc=99.99%, Val Loss=0.0024, Val Acc=99.98%, Grad Norm=0.2220
Fold 3, Epoch 34: Train Loss=0.0021, Train Acc=99.99%, Val Loss=0.0021, Val Acc=99.97%, Grad Norm=0.2379
Fold 3, Epoch 35: Train Loss=0.0024, Train Acc=99.99%, Val Loss=0.0023, Val Acc=99.98%, Grad Norm=0.2690
早停，连续 8 个 epoch 验证集未提升
Fold 3 Test Acc=99.97%
Fold 4, Epoch 1: Train Loss=0.1375, Train Acc=95.48%, Val Loss=0.1187, Val Acc=96.44%, Grad Norm=1.0356
Fold 4, Epoch 2: Train Loss=0.0304, Train Acc=99.19%, Val Loss=0.0315, Val Acc=99.02%, Grad Norm=0.5354
Fold 4, Epoch 3: Train Loss=0.0206, Train Acc=99.47%, Val Loss=0.0143, Val Acc=99.64%, Grad Norm=0.4926
Fold 4, Epoch 4: Train Loss=0.0172, Train Acc=99.56%, Val Loss=0.0108, Val Acc=99.77%, Grad Norm=0.5054
Fold 4, Epoch 5: Train Loss=0.0140, Train Acc=99.66%, Val Loss=0.0177, Val Acc=99.53%, Grad Norm=0.4625
Fold 4, Epoch 6: Train Loss=0.0124, Train Acc=99.70%, Val Loss=0.0261, Val Acc=99.22%, Grad Norm=0.4775
Fold 4, Epoch 7: Train Loss=0.0121, Train Acc=99.73%, Val Loss=0.0061, Val Acc=99.92%, Grad Norm=0.4933
Fold 4, Epoch 8: Train Loss=0.0109, Train Acc=99.74%, Val Loss=0.0183, Val Acc=99.49%, Grad Norm=0.4809
Fold 4, Epoch 9: Train Loss=0.0114, Train Acc=99.75%, Val Loss=0.0283, Val Acc=99.34%, Grad Norm=0.5326
Fold 4, Epoch 10: Train Loss=0.0092, Train Acc=99.81%, Val Loss=0.1869, Val Acc=93.01%, Grad Norm=0.4632
Fold 4, Epoch 11: Train Loss=0.0042, Train Acc=99.96%, Val Loss=0.0090, Val Acc=99.80%, Grad Norm=0.2276
Fold 4, Epoch 12: Train Loss=0.0057, Train Acc=99.92%, Val Loss=0.0016, Val Acc=99.99%, Grad Norm=0.3604
Fold 4, Epoch 13: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0047, Val Acc=99.93%, Grad Norm=0.3694
Fold 4, Epoch 14: Train Loss=0.0061, Train Acc=99.90%, Val Loss=0.0036, Val Acc=99.95%, Grad Norm=0.4100
Fold 4, Epoch 15: Train Loss=0.0054, Train Acc=99.92%, Val Loss=0.0202, Val Acc=99.52%, Grad Norm=0.3786
Fold 4, Epoch 16: Train Loss=0.0055, Train Acc=99.91%, Val Loss=0.0270, Val Acc=99.41%, Grad Norm=0.4292
Fold 4, Epoch 17: Train Loss=0.0056, Train Acc=99.92%, Val Loss=0.0046, Val Acc=99.93%, Grad Norm=0.3887
Fold 4, Epoch 18: Train Loss=0.0055, Train Acc=99.92%, Val Loss=0.0141, Val Acc=99.64%, Grad Norm=0.4144
Fold 4, Epoch 19: Train Loss=0.0052, Train Acc=99.92%, Val Loss=0.0089, Val Acc=99.78%, Grad Norm=0.4169
Fold 4, Epoch 20: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0092, Val Acc=99.80%, Grad Norm=0.4544
早停，连续 8 个 epoch 验证集未提升
Fold 4 Test Acc=99.82%
Fold 5, Epoch 1: Train Loss=0.1353, Train Acc=95.54%, Val Loss=0.0373, Val Acc=99.01%, Grad Norm=1.1291
Fold 5, Epoch 2: Train Loss=0.0308, Train Acc=99.17%, Val Loss=0.0286, Val Acc=99.23%, Grad Norm=0.5628
Fold 5, Epoch 3: Train Loss=0.0215, Train Acc=99.44%, Val Loss=0.0505, Val Acc=98.37%, Grad Norm=0.5225
Fold 5, Epoch 4: Train Loss=0.0170, Train Acc=99.56%, Val Loss=0.0287, Val Acc=99.22%, Grad Norm=0.5109
Fold 5, Epoch 5: Train Loss=0.0145, Train Acc=99.65%, Val Loss=0.0996, Val Acc=96.45%, Grad Norm=0.4970
Fold 5, Epoch 6: Train Loss=0.0135, Train Acc=99.67%, Val Loss=0.0285, Val Acc=99.30%, Grad Norm=0.5124
Fold 5, Epoch 7: Train Loss=0.0120, Train Acc=99.71%, Val Loss=0.0080, Val Acc=99.86%, Grad Norm=0.5068
Fold 5, Epoch 8: Train Loss=0.0116, Train Acc=99.73%, Val Loss=0.0597, Val Acc=98.22%, Grad Norm=0.5313
Fold 5, Epoch 9: Train Loss=0.0110, Train Acc=99.74%, Val Loss=0.1003, Val Acc=96.92%, Grad Norm=0.5379
Fold 5, Epoch 10: Train Loss=0.0102, Train Acc=99.78%, Val Loss=0.0466, Val Acc=98.35%, Grad Norm=0.5164
Fold 5, Epoch 11: Train Loss=0.0045, Train Acc=99.94%, Val Loss=0.0088, Val Acc=99.78%, Grad Norm=0.2605
Fold 5, Epoch 12: Train Loss=0.0058, Train Acc=99.90%, Val Loss=0.0081, Val Acc=99.84%, Grad Norm=0.3726
Fold 5, Epoch 13: Train Loss=0.0058, Train Acc=99.91%, Val Loss=0.0055, Val Acc=99.90%, Grad Norm=0.3893
Fold 5, Epoch 14: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0068, Val Acc=99.85%, Grad Norm=0.4138
Fold 5, Epoch 15: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0044, Val Acc=99.92%, Grad Norm=0.4117
Fold 5, Epoch 16: Train Loss=0.0058, Train Acc=99.90%, Val Loss=0.0027, Val Acc=99.97%, Grad Norm=0.4487
Fold 5, Epoch 17: Train Loss=0.0048, Train Acc=99.93%, Val Loss=0.0058, Val Acc=99.88%, Grad Norm=0.3928
Fold 5, Epoch 18: Train Loss=0.0062, Train Acc=99.89%, Val Loss=0.0311, Val Acc=99.21%, Grad Norm=0.5074
Fold 5, Epoch 19: Train Loss=0.0056, Train Acc=99.91%, Val Loss=0.0045, Val Acc=99.93%, Grad Norm=0.4485
Fold 5, Epoch 20: Train Loss=0.0050, Train Acc=99.93%, Val Loss=0.0102, Val Acc=99.80%, Grad Norm=0.4325
Fold 5, Epoch 21: Train Loss=0.0028, Train Acc=99.97%, Val Loss=0.0136, Val Acc=99.80%, Grad Norm=0.2267
Fold 5, Epoch 22: Train Loss=0.0032, Train Acc=99.97%, Val Loss=0.0030, Val Acc=99.97%, Grad Norm=0.2706
Fold 5, Epoch 23: Train Loss=0.0031, Train Acc=99.97%, Val Loss=0.0014, Val Acc=99.99%, Grad Norm=0.2719
Fold 5, Epoch 24: Train Loss=0.0036, Train Acc=99.96%, Val Loss=0.0017, Val Acc=99.98%, Grad Norm=0.3269
Fold 5, Epoch 25: Train Loss=0.0037, Train Acc=99.96%, Val Loss=0.0029, Val Acc=99.96%, Grad Norm=0.3634
Fold 5, Epoch 26: Train Loss=0.0029, Train Acc=99.97%, Val Loss=0.0020, Val Acc=99.98%, Grad Norm=0.2959
Fold 5, Epoch 27: Train Loss=0.0036, Train Acc=99.96%, Val Loss=0.0104, Val Acc=99.82%, Grad Norm=0.3912
Fold 5, Epoch 28: Train Loss=0.0034, Train Acc=99.96%, Val Loss=0.0045, Val Acc=99.92%, Grad Norm=0.3695
Fold 5, Epoch 29: Train Loss=0.0035, Train Acc=99.96%, Val Loss=0.0028, Val Acc=99.96%, Grad Norm=0.3921
Fold 5, Epoch 30: Train Loss=0.0031, Train Acc=99.97%, Val Loss=0.0356, Val Acc=99.09%, Grad Norm=0.3323
Fold 5, Epoch 31: Train Loss=0.0019, Train Acc=99.99%, Val Loss=0.0012, Val Acc=99.99%, Grad Norm=0.1793
早停，连续 8 个 epoch 验证集未提升
Fold 5 Test Acc=100.00%
