=== Experiment Summary ===
Timestamp: 2025-11-28_17-46-28
Total Classes: 6
SNR: -10 dB
fd (Doppler shift): 266.6666666666667 Hz
equalized: 0
Fold1 Epoch1 | TrainAcc=16.84% | ValAcc=16.33% | TrainLoss=1.8172 | ValLoss=1.8497 | AvgGrad=6.6748
Fold1 Epoch2 | TrainAcc=17.11% | ValAcc=16.83% | TrainLoss=1.8109 | ValLoss=1.8614 | AvgGrad=5.7797
Fold1 Epoch3 | TrainAcc=17.92% | ValAcc=17.79% | TrainLoss=1.8017 | ValLoss=1.8248 | AvgGrad=4.7099
Fold1 Epoch4 | TrainAcc=18.45% | ValAcc=17.06% | TrainLoss=1.7968 | ValLoss=1.8427 | AvgGrad=3.7768
Fold1 Epoch5 | TrainAcc=19.86% | ValAcc=18.44% | TrainLoss=1.7859 | ValLoss=1.7966 | AvgGrad=3.2545
Fold1 Epoch6 | TrainAcc=21.24% | ValAcc=20.21% | TrainLoss=1.7747 | ValLoss=1.7888 | AvgGrad=2.9537
Fold1 Epoch7 | TrainAcc=24.27% | ValAcc=28.35% | TrainLoss=1.7440 | ValLoss=1.6976 | AvgGrad=2.9685
Fold1 Epoch8 | TrainAcc=28.35% | ValAcc=29.88% | TrainLoss=1.6810 | ValLoss=1.6489 | AvgGrad=2.9872
Fold1 Epoch9 | TrainAcc=30.35% | ValAcc=31.60% | TrainLoss=1.6491 | ValLoss=1.6223 | AvgGrad=2.7099
Fold1 Epoch10 | TrainAcc=31.58% | ValAcc=32.70% | TrainLoss=1.6277 | ValLoss=1.6070 | AvgGrad=2.6258
Fold1 Epoch11 | TrainAcc=32.94% | ValAcc=33.12% | TrainLoss=1.6059 | ValLoss=1.6013 | AvgGrad=2.6207
Fold1 Epoch12 | TrainAcc=33.31% | ValAcc=33.81% | TrainLoss=1.5951 | ValLoss=1.5927 | AvgGrad=2.7082
Fold1 Epoch13 | TrainAcc=33.94% | ValAcc=33.82% | TrainLoss=1.5835 | ValLoss=1.5839 | AvgGrad=2.8083
Fold1 Epoch14 | TrainAcc=34.56% | ValAcc=35.23% | TrainLoss=1.5718 | ValLoss=1.5605 | AvgGrad=2.9196
Fold1 Epoch15 | TrainAcc=35.34% | ValAcc=36.01% | TrainLoss=1.5584 | ValLoss=1.5442 | AvgGrad=3.1213
