=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-17_17-42-35
Total Classes: 20
SNR: 20 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0192 | Train Acc: 7.47% | Val Loss: 2.9682 | Val Acc: 9.46%
Epoch 24 | Train Loss: 0.0356 | Train Acc: 98.86% | Val Loss: 0.0285 | Val Acc: 99.16%
Epoch 25 | Train Loss: 0.0329 | Train Acc: 98.95% | Val Loss: 0.0319 | Val Acc: 99.15%
Epoch 26 | Train Loss: 0.0326 | Train Acc: 98.90% | Val Loss: 0.0319 | Val Acc: 99.12%
Epoch 27 | Train Loss: 0.0311 | Train Acc: 99.00% | Val Loss: 0.0318 | Val Acc: 99.12%
Epoch 28 | Train Loss: 0.0297 | Train Acc: 99.04% | Val Loss: 0.0286 | Val Acc: 99.22%
Epoch 29 | Train Loss: 0.0291 | Train Acc: 99.05% | Val Loss: 0.0292 | Val Acc: 99.21%
Epoch 1 | Train Loss: 3.0143 | Train Acc: 7.46% | Val Loss: 2.9734 | Val Acc: 8.92%
Epoch 2 | Train Loss: 2.9753 | Train Acc: 8.23% | Val Loss: 2.4507 | Val Acc: 15.84%
Epoch 3 | Train Loss: 1.3115 | Train Acc: 50.50% | Val Loss: 0.4831 | Val Acc: 79.26%
Epoch 4 | Train Loss: 0.5920 | Train Acc: 76.90% | Val Loss: 0.2596 | Val Acc: 90.49%
Epoch 5 | Train Loss: 0.3752 | Train Acc: 86.54% | Val Loss: 0.1279 | Val Acc: 95.43%
Epoch 6 | Train Loss: 0.2691 | Train Acc: 90.73% | Val Loss: 0.0991 | Val Acc: 96.68%
Epoch 7 | Train Loss: 0.2088 | Train Acc: 92.90% | Val Loss: 0.0757 | Val Acc: 97.54%
Epoch 8 | Train Loss: 0.1813 | Train Acc: 93.90% | Val Loss: 0.0993 | Val Acc: 96.84%
Epoch 9 | Train Loss: 0.1568 | Train Acc: 94.70% | Val Loss: 0.0789 | Val Acc: 97.56%
Epoch 10 | Train Loss: 0.1327 | Train Acc: 95.56% | Val Loss: 0.0578 | Val Acc: 98.15%
Epoch 11 | Train Loss: 0.0874 | Train Acc: 97.17% | Val Loss: 0.0482 | Val Acc: 98.50%
Epoch 12 | Train Loss: 0.0795 | Train Acc: 97.42% | Val Loss: 0.0448 | Val Acc: 98.62%
Epoch 13 | Train Loss: 0.0759 | Train Acc: 97.51% | Val Loss: 0.0451 | Val Acc: 98.65%
Epoch 14 | Train Loss: 0.0694 | Train Acc: 97.69% | Val Loss: 0.0417 | Val Acc: 98.73%
Epoch 15 | Train Loss: 0.0648 | Train Acc: 97.92% | Val Loss: 0.0510 | Val Acc: 98.54%
Epoch 16 | Train Loss: 0.0614 | Train Acc: 97.95% | Val Loss: 0.0441 | Val Acc: 98.75%
Epoch 17 | Train Loss: 0.0589 | Train Acc: 98.09% | Val Loss: 0.0403 | Val Acc: 98.83%
Epoch 18 | Train Loss: 0.0553 | Train Acc: 98.19% | Val Loss: 0.0380 | Val Acc: 98.93%
Epoch 19 | Train Loss: 0.0506 | Train Acc: 98.35% | Val Loss: 0.0386 | Val Acc: 98.83%
Epoch 20 | Train Loss: 0.0493 | Train Acc: 98.38% | Val Loss: 0.0372 | Val Acc: 98.95%
Epoch 21 | Train Loss: 0.0359 | Train Acc: 98.87% | Val Loss: 0.0273 | Val Acc: 99.21%
Epoch 22 | Train Loss: 0.0349 | Train Acc: 98.90% | Val Loss: 0.0322 | Val Acc: 99.11%
Epoch 23 | Train Loss: 0.0338 | Train Acc: 98.90% | Val Loss: 0.0312 | Val Acc: 99.12%
Epoch 24 | Train Loss: 0.0324 | Train Acc: 98.92% | Val Loss: 0.0341 | Val Acc: 99.02%
Epoch 25 | Train Loss: 0.0302 | Train Acc: 99.04% | Val Loss: 0.0332 | Val Acc: 99.14%
Epoch 26 | Train Loss: 0.0302 | Train Acc: 99.04% | Val Loss: 0.0308 | Val Acc: 99.11%
Epoch 1 | Train Loss: 3.0159 | Train Acc: 7.53% | Val Loss: 2.9642 | Val Acc: 9.61%
Epoch 2 | Train Loss: 2.9914 | Train Acc: 7.95% | Val Loss: 2.9613 | Val Acc: 9.61%
Epoch 3 | Train Loss: 2.1229 | Train Acc: 28.20% | Val Loss: 0.7127 | Val Acc: 71.83%
Epoch 4 | Train Loss: 0.7483 | Train Acc: 70.32% | Val Loss: 0.3918 | Val Acc: 82.05%
Epoch 5 | Train Loss: 0.5350 | Train Acc: 77.83% | Val Loss: 0.2950 | Val Acc: 86.24%
Epoch 6 | Train Loss: 0.4375 | Train Acc: 81.65% | Val Loss: 0.2440 | Val Acc: 89.24%
Epoch 7 | Train Loss: 0.3624 | Train Acc: 85.55% | Val Loss: 0.1794 | Val Acc: 92.57%
Epoch 8 | Train Loss: 0.2533 | Train Acc: 91.10% | Val Loss: 0.1076 | Val Acc: 96.31%
Epoch 9 | Train Loss: 0.1728 | Train Acc: 94.07% | Val Loss: 0.0662 | Val Acc: 97.84%
Epoch 10 | Train Loss: 0.1360 | Train Acc: 95.43% | Val Loss: 0.0774 | Val Acc: 97.45%
Epoch 11 | Train Loss: 0.0872 | Train Acc: 97.10% | Val Loss: 0.0444 | Val Acc: 98.63%
Epoch 12 | Train Loss: 0.0768 | Train Acc: 97.43% | Val Loss: 0.0412 | Val Acc: 98.73%
Epoch 13 | Train Loss: 0.0715 | Train Acc: 97.57% | Val Loss: 0.0412 | Val Acc: 98.74%
Epoch 14 | Train Loss: 0.0669 | Train Acc: 97.79% | Val Loss: 0.0450 | Val Acc: 98.59%
Epoch 15 | Train Loss: 0.0603 | Train Acc: 98.03% | Val Loss: 0.0383 | Val Acc: 98.93%
Epoch 16 | Train Loss: 0.0586 | Train Acc: 98.13% | Val Loss: 0.0375 | Val Acc: 98.87%
Epoch 17 | Train Loss: 0.0537 | Train Acc: 98.22% | Val Loss: 0.0419 | Val Acc: 98.74%
Epoch 18 | Train Loss: 0.0508 | Train Acc: 98.28% | Val Loss: 0.0349 | Val Acc: 98.94%
Epoch 19 | Train Loss: 0.0486 | Train Acc: 98.40% | Val Loss: 0.0461 | Val Acc: 98.68%
Epoch 20 | Train Loss: 0.0455 | Train Acc: 98.49% | Val Loss: 0.0478 | Val Acc: 98.57%
Epoch 21 | Train Loss: 0.0318 | Train Acc: 98.96% | Val Loss: 0.0296 | Val Acc: 99.16%
Epoch 22 | Train Loss: 0.0305 | Train Acc: 99.03% | Val Loss: 0.0321 | Val Acc: 99.09%
Epoch 23 | Train Loss: 0.0289 | Train Acc: 99.07% | Val Loss: 0.0329 | Val Acc: 99.06%
Epoch 24 | Train Loss: 0.0282 | Train Acc: 99.09% | Val Loss: 0.0298 | Val Acc: 99.17%
Epoch 25 | Train Loss: 0.0268 | Train Acc: 99.14% | Val Loss: 0.0393 | Val Acc: 98.86%
Epoch 26 | Train Loss: 0.0266 | Train Acc: 99.15% | Val Loss: 0.0289 | Val Acc: 99.19%
Epoch 27 | Train Loss: 0.0251 | Train Acc: 99.21% | Val Loss: 0.0319 | Val Acc: 99.11%
Epoch 28 | Train Loss: 0.0237 | Train Acc: 99.26% | Val Loss: 0.0345 | Val Acc: 98.95%
Epoch 29 | Train Loss: 0.0222 | Train Acc: 99.27% | Val Loss: 0.0288 | Val Acc: 99.25%
Epoch 30 | Train Loss: 0.0222 | Train Acc: 99.28% | Val Loss: 0.0282 | Val Acc: 99.26%
Epoch 31 | Train Loss: 0.0161 | Train Acc: 99.50% | Val Loss: 0.0283 | Val Acc: 99.33%
Epoch 32 | Train Loss: 0.0173 | Train Acc: 99.45% | Val Loss: 0.0274 | Val Acc: 99.33%
Epoch 33 | Train Loss: 0.0164 | Train Acc: 99.48% | Val Loss: 0.0280 | Val Acc: 99.28%
Epoch 34 | Train Loss: 0.0157 | Train Acc: 99.50% | Val Loss: 0.0291 | Val Acc: 99.25%
Epoch 35 | Train Loss: 0.0145 | Train Acc: 99.56% | Val Loss: 0.0305 | Val Acc: 99.24%
Epoch 36 | Train Loss: 0.0152 | Train Acc: 99.54% | Val Loss: 0.0270 | Val Acc: 99.28%
Epoch 37 | Train Loss: 0.0139 | Train Acc: 99.56% | Val Loss: 0.0287 | Val Acc: 99.28%
Epoch 38 | Train Loss: 0.0143 | Train Acc: 99.54% | Val Loss: 0.0269 | Val Acc: 99.30%
Epoch 39 | Train Loss: 0.0141 | Train Acc: 99.57% | Val Loss: 0.0307 | Val Acc: 99.25%
Epoch 40 | Train Loss: 0.0132 | Train Acc: 99.62% | Val Loss: 0.0284 | Val Acc: 99.23%
Epoch 41 | Train Loss: 0.0110 | Train Acc: 99.69% | Val Loss: 0.0287 | Val Acc: 99.27%
Epoch 42 | Train Loss: 0.0108 | Train Acc: 99.68% | Val Loss: 0.0296 | Val Acc: 99.33%
Epoch 43 | Train Loss: 0.0105 | Train Acc: 99.68% | Val Loss: 0.0277 | Val Acc: 99.32%
Epoch 1 | Train Loss: 3.0181 | Train Acc: 7.25% | Val Loss: 2.9688 | Val Acc: 9.39%
Epoch 2 | Train Loss: 2.9896 | Train Acc: 8.07% | Val Loss: 2.9644 | Val Acc: 9.39%
Epoch 3 | Train Loss: 2.5177 | Train Acc: 17.86% | Val Loss: 1.2291 | Val Acc: 48.53%
Epoch 4 | Train Loss: 0.9902 | Train Acc: 59.23% | Val Loss: 0.4452 | Val Acc: 81.76%
Epoch 5 | Train Loss: 0.5528 | Train Acc: 78.00% | Val Loss: 0.2582 | Val Acc: 90.08%
Epoch 6 | Train Loss: 0.3896 | Train Acc: 85.11% | Val Loss: 0.2153 | Val Acc: 91.97%
Epoch 7 | Train Loss: 0.2932 | Train Acc: 89.16% | Val Loss: 0.1583 | Val Acc: 94.31%
Epoch 8 | Train Loss: 0.2331 | Train Acc: 91.60% | Val Loss: 0.1105 | Val Acc: 96.34%
Epoch 9 | Train Loss: 0.1753 | Train Acc: 93.84% | Val Loss: 0.0854 | Val Acc: 97.16%
Epoch 10 | Train Loss: 0.1320 | Train Acc: 95.49% | Val Loss: 0.0729 | Val Acc: 97.67%
Epoch 11 | Train Loss: 0.0837 | Train Acc: 97.22% | Val Loss: 0.0511 | Val Acc: 98.55%
Epoch 12 | Train Loss: 0.0743 | Train Acc: 97.53% | Val Loss: 0.0504 | Val Acc: 98.46%
Epoch 13 | Train Loss: 0.0681 | Train Acc: 97.75% | Val Loss: 0.0506 | Val Acc: 98.45%
Epoch 14 | Train Loss: 0.0597 | Train Acc: 98.04% | Val Loss: 0.0427 | Val Acc: 98.74%
Epoch 15 | Train Loss: 0.0566 | Train Acc: 98.15% | Val Loss: 0.0387 | Val Acc: 98.89%
Epoch 16 | Train Loss: 0.0564 | Train Acc: 98.12% | Val Loss: 0.0389 | Val Acc: 98.78%
Epoch 17 | Train Loss: 0.0500 | Train Acc: 98.35% | Val Loss: 0.0374 | Val Acc: 98.95%
Epoch 18 | Train Loss: 0.0479 | Train Acc: 98.44% | Val Loss: 0.0469 | Val Acc: 98.69%
Epoch 19 | Train Loss: 0.0443 | Train Acc: 98.53% | Val Loss: 0.0342 | Val Acc: 99.06%
Epoch 20 | Train Loss: 0.0417 | Train Acc: 98.62% | Val Loss: 0.0351 | Val Acc: 99.01%
Epoch 21 | Train Loss: 0.0295 | Train Acc: 99.02% | Val Loss: 0.0300 | Val Acc: 99.21%
Epoch 22 | Train Loss: 0.0281 | Train Acc: 99.09% | Val Loss: 0.0311 | Val Acc: 99.21%
Epoch 23 | Train Loss: 0.0282 | Train Acc: 99.06% | Val Loss: 0.0371 | Val Acc: 99.01%
Epoch 24 | Train Loss: 0.0254 | Train Acc: 99.17% | Val Loss: 0.0294 | Val Acc: 99.22%
Epoch 25 | Train Loss: 0.0252 | Train Acc: 99.18% | Val Loss: 0.0369 | Val Acc: 99.00%
Epoch 26 | Train Loss: 0.0239 | Train Acc: 99.23% | Val Loss: 0.0389 | Val Acc: 99.00%
Epoch 27 | Train Loss: 0.0225 | Train Acc: 99.27% | Val Loss: 0.0283 | Val Acc: 99.24%
Epoch 28 | Train Loss: 0.0228 | Train Acc: 99.26% | Val Loss: 0.0341 | Val Acc: 99.08%
Epoch 29 | Train Loss: 0.0205 | Train Acc: 99.35% | Val Loss: 0.0309 | Val Acc: 99.19%
Epoch 30 | Train Loss: 0.0215 | Train Acc: 99.30% | Val Loss: 0.0299 | Val Acc: 99.25%
Epoch 31 | Train Loss: 0.0161 | Train Acc: 99.50% | Val Loss: 0.0296 | Val Acc: 99.23%
Epoch 32 | Train Loss: 0.0152 | Train Acc: 99.53% | Val Loss: 0.0313 | Val Acc: 99.25%
Fold 1: Val Acc=98.98%, Test Acc=99.00%
Fold 2: Val Acc=99.21%, Test Acc=99.11%
Fold 3: Val Acc=99.11%, Test Acc=99.08%
Fold 4: Val Acc=99.32%, Test Acc=99.37%
Fold 5: Val Acc=99.25%, Test Acc=99.26%

Average Val Accuracy: 99.17%
Average Test Accuracy: 99.16%
