=== Experiment Summary ===
Timestamp: 2025-11-28_18-38-22
Total Classes: 6
SNR: -20 dB
fd (Doppler shift): 266.6666666666667 Hz
equalized: 0
Fold1 Epoch1 | TrainAcc=16.71% | ValAcc=16.50% | TrainLoss=1.8175 | ValLoss=1.8311 | AvgGrad=6.6038
Fold1 Epoch2 | TrainAcc=16.68% | ValAcc=16.81% | TrainLoss=1.8120 | ValLoss=1.8272 | AvgGrad=5.7477
Fold1 Epoch3 | TrainAcc=16.78% | ValAcc=16.82% | TrainLoss=1.8078 | ValLoss=1.8328 | AvgGrad=4.7301
Fold1 Epoch4 | TrainAcc=16.68% | ValAcc=16.44% | TrainLoss=1.8017 | ValLoss=1.8149 | AvgGrad=3.6587
Fold1 Epoch5 | TrainAcc=16.80% | ValAcc=16.21% | TrainLoss=1.7998 | ValLoss=1.8058 | AvgGrad=2.9950
Fold1 Epoch6 | TrainAcc=16.74% | ValAcc=16.47% | TrainLoss=1.7980 | ValLoss=1.8011 | AvgGrad=2.6045
Fold1 Epoch7 | TrainAcc=16.99% | ValAcc=16.39% | TrainLoss=1.7970 | ValLoss=1.8059 | AvgGrad=2.2820
Fold1 Epoch8 | TrainAcc=16.92% | ValAcc=16.69% | TrainLoss=1.7961 | ValLoss=1.8000 | AvgGrad=2.0028
Fold1 Epoch9 | TrainAcc=17.03% | ValAcc=16.67% | TrainLoss=1.7949 | ValLoss=1.7975 | AvgGrad=1.7984
Fold1 Epoch10 | TrainAcc=17.30% | ValAcc=16.28% | TrainLoss=1.7945 | ValLoss=1.7997 | AvgGrad=1.5776
Fold1 Epoch11 | TrainAcc=17.73% | ValAcc=16.33% | TrainLoss=1.7921 | ValLoss=1.8011 | AvgGrad=1.4704
Fold1 Epoch12 | TrainAcc=17.80% | ValAcc=16.27% | TrainLoss=1.7913 | ValLoss=1.7970 | AvgGrad=1.4268
Fold1 Epoch13 | TrainAcc=17.86% | ValAcc=16.72% | TrainLoss=1.7916 | ValLoss=1.7975 | AvgGrad=1.3897
Fold1 Epoch14 | TrainAcc=18.22% | ValAcc=16.86% | TrainLoss=1.7900 | ValLoss=1.7998 | AvgGrad=1.3943
Fold1 Epoch15 | TrainAcc=17.96% | ValAcc=16.40% | TrainLoss=1.7896 | ValLoss=1.7974 | AvgGrad=1.4312
Fold1 Epoch16 | TrainAcc=18.32% | ValAcc=16.81% | TrainLoss=1.7889 | ValLoss=1.8018 | AvgGrad=1.4229
Fold1 Epoch17 | TrainAcc=18.62% | ValAcc=16.21% | TrainLoss=1.7878 | ValLoss=1.8008 | AvgGrad=1.4321
Fold 1 Test Acc: 16.79%
Fold2 Epoch1 | TrainAcc=16.75% | ValAcc=16.81% | TrainLoss=1.8170 | ValLoss=1.8581 | AvgGrad=6.6670
Fold2 Epoch2 | TrainAcc=16.53% | ValAcc=16.24% | TrainLoss=1.8131 | ValLoss=1.8680 | AvgGrad=5.8755
Fold2 Epoch3 | TrainAcc=16.88% | ValAcc=16.35% | TrainLoss=1.8071 | ValLoss=1.8324 | AvgGrad=4.9857
