=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-15_12-36-37
Total Classes: 20
SNR: -5 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0040 | Train Acc: 7.75% | Val Loss: 2.9601 | Val Acc: 9.72%
Epoch 13 | Train Loss: 0.9469 | Train Acc: 71.87% | Val Loss: 2.2385 | Val Acc: 42.05%
Epoch 14 | Train Loss: 0.8147 | Train Acc: 75.52% | Val Loss: 2.2646 | Val Acc: 42.97%
Epoch 15 | Train Loss: 0.6986 | Train Acc: 78.80% | Val Loss: 2.3084 | Val Acc: 43.39%
Epoch 16 | Train Loss: 0.6015 | Train Acc: 81.61% | Val Loss: 2.3630 | Val Acc: 43.54%
Epoch 1 | Train Loss: 3.0030 | Train Acc: 7.61% | Val Loss: 2.9678 | Val Acc: 9.72%
Epoch 2 | Train Loss: 2.9868 | Train Acc: 8.10% | Val Loss: 2.9601 | Val Acc: 9.72%
Epoch 3 | Train Loss: 2.9760 | Train Acc: 8.53% | Val Loss: 2.9554 | Val Acc: 9.72%
Epoch 4 | Train Loss: 2.9695 | Train Acc: 8.92% | Val Loss: 2.9551 | Val Acc: 9.72%
Epoch 5 | Train Loss: 2.9645 | Train Acc: 9.11% | Val Loss: 2.9543 | Val Acc: 9.72%
Epoch 6 | Train Loss: 2.9611 | Train Acc: 9.18% | Val Loss: 2.9550 | Val Acc: 9.73%
Epoch 7 | Train Loss: 2.9482 | Train Acc: 9.47% | Val Loss: 2.9499 | Val Acc: 10.05%
Epoch 8 | Train Loss: 2.8535 | Train Acc: 13.55% | Val Loss: 2.8078 | Val Acc: 16.44%
Epoch 9 | Train Loss: 2.4185 | Train Acc: 28.75% | Val Loss: 2.4720 | Val Acc: 28.20%
Epoch 10 | Train Loss: 1.8943 | Train Acc: 44.68% | Val Loss: 2.2771 | Val Acc: 34.73%
Epoch 11 | Train Loss: 1.4023 | Train Acc: 59.03% | Val Loss: 2.2034 | Val Acc: 39.07%
Epoch 12 | Train Loss: 1.1812 | Train Acc: 65.39% | Val Loss: 2.2081 | Val Acc: 40.51%
Epoch 13 | Train Loss: 1.0187 | Train Acc: 69.64% | Val Loss: 2.2297 | Val Acc: 41.55%
Epoch 14 | Train Loss: 0.8770 | Train Acc: 73.64% | Val Loss: 2.2455 | Val Acc: 42.48%
Epoch 15 | Train Loss: 0.7575 | Train Acc: 77.00% | Val Loss: 2.2853 | Val Acc: 42.77%
Epoch 16 | Train Loss: 0.6589 | Train Acc: 79.77% | Val Loss: 2.3268 | Val Acc: 43.62%
Epoch 1 | Train Loss: 3.0040 | Train Acc: 7.77% | Val Loss: 2.9644 | Val Acc: 9.72%
Epoch 2 | Train Loss: 2.9865 | Train Acc: 8.11% | Val Loss: 2.9565 | Val Acc: 9.72%
Epoch 3 | Train Loss: 2.9756 | Train Acc: 8.63% | Val Loss: 2.9576 | Val Acc: 9.72%
Epoch 4 | Train Loss: 2.9695 | Train Acc: 8.93% | Val Loss: 2.9585 | Val Acc: 9.72%
Epoch 5 | Train Loss: 2.9650 | Train Acc: 9.19% | Val Loss: 2.9566 | Val Acc: 9.72%
Epoch 6 | Train Loss: 2.9614 | Train Acc: 9.24% | Val Loss: 2.9556 | Val Acc: 9.72%
Epoch 7 | Train Loss: 2.9461 | Train Acc: 9.51% | Val Loss: 2.9558 | Val Acc: 9.39%
Epoch 8 | Train Loss: 2.8330 | Train Acc: 14.06% | Val Loss: 2.7825 | Val Acc: 17.39%
Epoch 9 | Train Loss: 2.3634 | Train Acc: 30.76% | Val Loss: 2.4387 | Val Acc: 29.53%
Epoch 10 | Train Loss: 1.8378 | Train Acc: 46.50% | Val Loss: 2.2555 | Val Acc: 36.26%
Epoch 11 | Train Loss: 1.3488 | Train Acc: 60.57% | Val Loss: 2.2024 | Val Acc: 39.72%
Epoch 12 | Train Loss: 1.1334 | Train Acc: 66.65% | Val Loss: 2.1968 | Val Acc: 41.04%
Epoch 13 | Train Loss: 0.9635 | Train Acc: 71.19% | Val Loss: 2.2108 | Val Acc: 42.11%
Epoch 14 | Train Loss: 0.8281 | Train Acc: 75.10% | Val Loss: 2.2503 | Val Acc: 42.75%
Epoch 15 | Train Loss: 0.7129 | Train Acc: 78.35% | Val Loss: 2.2850 | Val Acc: 43.26%
Epoch 16 | Train Loss: 0.6161 | Train Acc: 81.06% | Val Loss: 2.3174 | Val Acc: 43.62%
Epoch 17 | Train Loss: 0.5291 | Train Acc: 83.65% | Val Loss: 2.3643 | Val Acc: 44.28%
Epoch 1 | Train Loss: 3.0027 | Train Acc: 7.70% | Val Loss: 2.9593 | Val Acc: 9.72%
Epoch 2 | Train Loss: 2.9875 | Train Acc: 8.19% | Val Loss: 2.9652 | Val Acc: 9.72%
Epoch 3 | Train Loss: 2.9758 | Train Acc: 8.62% | Val Loss: 2.9546 | Val Acc: 9.72%
Epoch 4 | Train Loss: 2.9706 | Train Acc: 9.01% | Val Loss: 2.9592 | Val Acc: 9.72%
Epoch 5 | Train Loss: 2.9646 | Train Acc: 9.30% | Val Loss: 2.9577 | Val Acc: 9.72%
Epoch 6 | Train Loss: 2.9611 | Train Acc: 9.34% | Val Loss: 2.9568 | Val Acc: 9.72%
Epoch 7 | Train Loss: 2.9491 | Train Acc: 9.55% | Val Loss: 2.9478 | Val Acc: 9.96%
Epoch 8 | Train Loss: 2.8758 | Train Acc: 12.54% | Val Loss: 2.8700 | Val Acc: 14.05%
Epoch 9 | Train Loss: 2.5009 | Train Acc: 26.30% | Val Loss: 2.5193 | Val Acc: 26.82%
Epoch 10 | Train Loss: 1.9658 | Train Acc: 42.81% | Val Loss: 2.2977 | Val Acc: 34.47%
Epoch 11 | Train Loss: 1.4511 | Train Acc: 57.87% | Val Loss: 2.2231 | Val Acc: 38.30%
Epoch 12 | Train Loss: 1.2224 | Train Acc: 64.09% | Val Loss: 2.2170 | Val Acc: 40.04%
Epoch 13 | Train Loss: 1.0499 | Train Acc: 68.94% | Val Loss: 2.2332 | Val Acc: 41.15%
Epoch 14 | Train Loss: 0.9046 | Train Acc: 72.99% | Val Loss: 2.2572 | Val Acc: 41.87%
Epoch 15 | Train Loss: 0.7847 | Train Acc: 76.30% | Val Loss: 2.2847 | Val Acc: 42.12%
Epoch 16 | Train Loss: 0.6766 | Train Acc: 79.37% | Val Loss: 2.3235 | Val Acc: 42.62%
Epoch 17 | Train Loss: 0.5867 | Train Acc: 81.91% | Val Loss: 2.3913 | Val Acc: 42.93%

=== Cross-Validation Results ===
Fold 1: Best Val Accuracy: 44.03%
Fold 2: Best Val Accuracy: 43.54%
Fold 3: Best Val Accuracy: 43.62%
Fold 4: Best Val Accuracy: 44.28%
Fold 5: Best Val Accuracy: 42.93%
Average Val Accuracy: 43.68%
