=== Experiment Parameters ===
Timestamp: 2025-11-24_19-06-58
Device: cuda
SNR_dB: False
Doppler_fd: 0.00 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 64, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 150
============================

Fold1 Epoch1 | TrainAcc=29.12% | ValAcc=25.85% | TrainLoss=2.6504 | ValLoss=2.6903 | AvgGrad=0.3162
Fold1 Epoch2 | TrainAcc=44.20% | ValAcc=38.43% | TrainLoss=2.0072 | ValLoss=2.1943 | AvgGrad=0.3918
Fold1 Epoch3 | TrainAcc=49.48% | ValAcc=48.85% | TrainLoss=1.8196 | ValLoss=1.8395 | AvgGrad=0.4087
Fold1 Epoch4 | TrainAcc=53.09% | ValAcc=43.77% | TrainLoss=1.7052 | ValLoss=2.0096 | AvgGrad=0.4203
Fold1 Epoch5 | TrainAcc=55.73% | ValAcc=44.20% | TrainLoss=1.6230 | ValLoss=2.0856 | AvgGrad=0.4284
Fold1 Epoch6 | TrainAcc=57.72% | ValAcc=47.45% | TrainLoss=1.5596 | ValLoss=1.8976 | AvgGrad=0.4362
Fold1 Epoch7 | TrainAcc=59.34% | ValAcc=48.26% | TrainLoss=1.5095 | ValLoss=1.8839 | AvgGrad=0.4437
Fold1 Epoch8 | TrainAcc=60.66% | ValAcc=50.93% | TrainLoss=1.4682 | ValLoss=1.7730 | AvgGrad=0.4518
Fold1 Epoch9 | TrainAcc=61.78% | ValAcc=53.02% | TrainLoss=1.4329 | ValLoss=1.7104 | AvgGrad=0.4559
Fold1 Epoch10 | TrainAcc=62.72% | ValAcc=55.96% | TrainLoss=1.4040 | ValLoss=1.6130 | AvgGrad=0.4574
Fold1 Epoch11 | TrainAcc=66.44% | ValAcc=62.73% | TrainLoss=1.2998 | ValLoss=1.4114 | AvgGrad=0.4541
Fold1 Epoch12 | TrainAcc=67.17% | ValAcc=65.48% | TrainLoss=1.2782 | ValLoss=1.3284 | AvgGrad=0.4744
Fold1 Epoch13 | TrainAcc=67.54% | ValAcc=66.82% | TrainLoss=1.2643 | ValLoss=1.2858 | AvgGrad=0.4867
Fold1 Epoch14 | TrainAcc=67.96% | ValAcc=60.38% | TrainLoss=1.2524 | ValLoss=1.4816 | AvgGrad=0.4951
Fold1 Epoch15 | TrainAcc=68.23% | ValAcc=65.51% | TrainLoss=1.2415 | ValLoss=1.3252 | AvgGrad=0.5018
Fold1 Epoch16 | TrainAcc=68.62% | ValAcc=67.33% | TrainLoss=1.2318 | ValLoss=1.2777 | AvgGrad=0.5074
Fold1 Epoch17 | TrainAcc=68.73% | ValAcc=68.03% | TrainLoss=1.2239 | ValLoss=1.2546 | AvgGrad=0.5128
Fold1 Epoch18 | TrainAcc=68.94% | ValAcc=67.46% | TrainLoss=1.2173 | ValLoss=1.2683 | AvgGrad=0.5168
Fold1 Epoch19 | TrainAcc=69.29% | ValAcc=68.00% | TrainLoss=1.2092 | ValLoss=1.2583 | AvgGrad=0.5187
Fold1 Epoch20 | TrainAcc=69.49% | ValAcc=67.57% | TrainLoss=1.2032 | ValLoss=1.2581 | AvgGrad=0.5227
Fold1 Epoch21 | TrainAcc=71.38% | ValAcc=68.60% | TrainLoss=1.1506 | ValLoss=1.2366 | AvgGrad=0.5117
Fold1 Epoch22 | TrainAcc=71.72% | ValAcc=68.26% | TrainLoss=1.1421 | ValLoss=1.2444 | AvgGrad=0.5200
Fold1 Epoch23 | TrainAcc=71.68% | ValAcc=70.98% | TrainLoss=1.1393 | ValLoss=1.1768 | AvgGrad=0.5290
Fold1 Epoch24 | TrainAcc=71.84% | ValAcc=69.84% | TrainLoss=1.1339 | ValLoss=1.2047 | AvgGrad=0.5333
Fold1 Epoch25 | TrainAcc=71.98% | ValAcc=69.71% | TrainLoss=1.1311 | ValLoss=1.2083 | AvgGrad=0.5378
Fold1 Epoch26 | TrainAcc=72.05% | ValAcc=70.57% | TrainLoss=1.1283 | ValLoss=1.1830 | AvgGrad=0.5420
Fold1 Epoch27 | TrainAcc=72.21% | ValAcc=71.51% | TrainLoss=1.1238 | ValLoss=1.1581 | AvgGrad=0.5463
Fold1 Epoch28 | TrainAcc=72.23% | ValAcc=71.00% | TrainLoss=1.1226 | ValLoss=1.1675 | AvgGrad=0.5499
Fold1 Epoch29 | TrainAcc=72.28% | ValAcc=70.88% | TrainLoss=1.1192 | ValLoss=1.1764 | AvgGrad=0.5538
Fold1 Epoch30 | TrainAcc=72.43% | ValAcc=71.13% | TrainLoss=1.1169 | ValLoss=1.1686 | AvgGrad=0.5580
Fold1 Epoch31 | TrainAcc=73.41% | ValAcc=72.78% | TrainLoss=1.0887 | ValLoss=1.1257 | AvgGrad=0.5467
Fold1 Epoch32 | TrainAcc=73.51% | ValAcc=71.97% | TrainLoss=1.0862 | ValLoss=1.1461 | AvgGrad=0.5538
Fold1 Epoch33 | TrainAcc=73.58% | ValAcc=72.77% | TrainLoss=1.0844 | ValLoss=1.1284 | AvgGrad=0.5570
Fold1 Epoch34 | TrainAcc=73.68% | ValAcc=72.61% | TrainLoss=1.0820 | ValLoss=1.1294 | AvgGrad=0.5594
Fold1 Epoch35 | TrainAcc=73.61% | ValAcc=72.80% | TrainLoss=1.0820 | ValLoss=1.1221 | AvgGrad=0.5640
Fold1 Epoch36 | TrainAcc=73.70% | ValAcc=72.84% | TrainLoss=1.0787 | ValLoss=1.1208 | AvgGrad=0.5660
Fold1 Epoch37 | TrainAcc=73.74% | ValAcc=72.67% | TrainLoss=1.0779 | ValLoss=1.1270 | AvgGrad=0.5683
Fold1 Epoch38 | TrainAcc=73.78% | ValAcc=73.28% | TrainLoss=1.0778 | ValLoss=1.1087 | AvgGrad=0.5721
Fold1 Epoch39 | TrainAcc=73.83% | ValAcc=73.02% | TrainLoss=1.0756 | ValLoss=1.1167 | AvgGrad=0.5746
Fold1 Epoch40 | TrainAcc=73.86% | ValAcc=72.75% | TrainLoss=1.0745 | ValLoss=1.1276 | AvgGrad=0.5757
Fold1 Epoch41 | TrainAcc=74.38% | ValAcc=73.61% | TrainLoss=1.0592 | ValLoss=1.1011 | AvgGrad=0.5703
Fold1 Epoch42 | TrainAcc=74.35% | ValAcc=73.79% | TrainLoss=1.0583 | ValLoss=1.0971 | AvgGrad=0.5735
Fold1 Epoch43 | TrainAcc=74.51% | ValAcc=73.56% | TrainLoss=1.0570 | ValLoss=1.0994 | AvgGrad=0.5749
Fold1 Epoch44 | TrainAcc=74.52% | ValAcc=73.46% | TrainLoss=1.0564 | ValLoss=1.1036 | AvgGrad=0.5764
Fold1 Epoch45 | TrainAcc=74.51% | ValAcc=73.69% | TrainLoss=1.0555 | ValLoss=1.0988 | AvgGrad=0.5794
Fold1 Epoch46 | TrainAcc=74.56% | ValAcc=73.80% | TrainLoss=1.0539 | ValLoss=1.0955 | AvgGrad=0.5799
Fold1 Epoch47 | TrainAcc=74.60% | ValAcc=73.65% | TrainLoss=1.0536 | ValLoss=1.0983 | AvgGrad=0.5823
Fold1 Epoch48 | TrainAcc=74.63% | ValAcc=73.49% | TrainLoss=1.0521 | ValLoss=1.1041 | AvgGrad=0.5825
Fold1 Epoch49 | TrainAcc=74.68% | ValAcc=73.92% | TrainLoss=1.0527 | ValLoss=1.0917 | AvgGrad=0.5853
Fold1 Epoch50 | TrainAcc=74.59% | ValAcc=73.85% | TrainLoss=1.0525 | ValLoss=1.0933 | AvgGrad=0.5864
Fold1 Epoch51 | TrainAcc=74.92% | ValAcc=73.98% | TrainLoss=1.0450 | ValLoss=1.0887 | AvgGrad=0.5836
