=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-11-15_15-57-54
Total Classes: 20
SNR: 0 dB
fd (Doppler shift): 266.6666666666667 Hz
Epoch 1 | Train Loss: 3.0204 | Train Acc: 7.45% | Val Loss: 2.9625 | Val Acc: 9.51%
Epoch 37 | Train Loss: 0.0164 | Train Acc: 99.54% | Val Loss: 0.2154 | Val Acc: 94.91%
Epoch 38 | Train Loss: 0.0156 | Train Acc: 99.59% | Val Loss: 0.2181 | Val Acc: 94.83%
Epoch 39 | Train Loss: 0.0149 | Train Acc: 99.59% | Val Loss: 0.2158 | Val Acc: 94.75%
Epoch 40 | Train Loss: 0.0142 | Train Acc: 99.62% | Val Loss: 0.2183 | Val Acc: 94.74%
Epoch 41 | Train Loss: 0.0131 | Train Acc: 99.64% | Val Loss: 0.2154 | Val Acc: 94.76%
Epoch 42 | Train Loss: 0.0125 | Train Acc: 99.67% | Val Loss: 0.2167 | Val Acc: 94.80%
Epoch 1 | Train Loss: 3.0211 | Train Acc: 7.31% | Val Loss: 2.9636 | Val Acc: 9.72%
Epoch 2 | Train Loss: 2.9967 | Train Acc: 7.81% | Val Loss: 2.9612 | Val Acc: 9.72%
Epoch 3 | Train Loss: 2.9846 | Train Acc: 8.14% | Val Loss: 2.9660 | Val Acc: 9.72%
Epoch 4 | Train Loss: 2.9779 | Train Acc: 8.50% | Val Loss: 2.9567 | Val Acc: 9.72%
Epoch 5 | Train Loss: 2.9724 | Train Acc: 8.73% | Val Loss: 2.9593 | Val Acc: 9.72%
Epoch 6 | Train Loss: 2.9688 | Train Acc: 8.98% | Val Loss: 2.9571 | Val Acc: 9.72%
Epoch 7 | Train Loss: 2.9643 | Train Acc: 9.17% | Val Loss: 2.9510 | Val Acc: 9.72%
Epoch 8 | Train Loss: 2.3869 | Train Acc: 29.62% | Val Loss: 0.8226 | Val Acc: 78.00%
Epoch 9 | Train Loss: 0.7603 | Train Acc: 79.45% | Val Loss: 0.3722 | Val Acc: 89.66%
Epoch 10 | Train Loss: 0.3918 | Train Acc: 89.16% | Val Loss: 0.3001 | Val Acc: 91.72%
Epoch 11 | Train Loss: 0.2342 | Train Acc: 93.50% | Val Loss: 0.2629 | Val Acc: 92.94%
Epoch 12 | Train Loss: 0.1836 | Train Acc: 94.87% | Val Loss: 0.2550 | Val Acc: 93.14%
Epoch 13 | Train Loss: 0.1495 | Train Acc: 95.71% | Val Loss: 0.2460 | Val Acc: 93.42%
Epoch 14 | Train Loss: 0.1237 | Train Acc: 96.48% | Val Loss: 0.2430 | Val Acc: 93.59%
Epoch 15 | Train Loss: 0.1058 | Train Acc: 96.95% | Val Loss: 0.2445 | Val Acc: 93.51%
Epoch 16 | Train Loss: 0.0910 | Train Acc: 97.34% | Val Loss: 0.2421 | Val Acc: 93.63%
Epoch 17 | Train Loss: 0.0758 | Train Acc: 97.75% | Val Loss: 0.2415 | Val Acc: 93.74%
Epoch 18 | Train Loss: 0.0655 | Train Acc: 98.07% | Val Loss: 0.2373 | Val Acc: 93.94%
Epoch 19 | Train Loss: 0.0594 | Train Acc: 98.25% | Val Loss: 0.2406 | Val Acc: 93.95%
Epoch 20 | Train Loss: 0.0513 | Train Acc: 98.48% | Val Loss: 0.2372 | Val Acc: 93.99%
Epoch 21 | Train Loss: 0.0433 | Train Acc: 98.77% | Val Loss: 0.2341 | Val Acc: 94.16%
Epoch 22 | Train Loss: 0.0389 | Train Acc: 98.89% | Val Loss: 0.2311 | Val Acc: 94.23%
Epoch 23 | Train Loss: 0.0338 | Train Acc: 99.04% | Val Loss: 0.2329 | Val Acc: 94.17%
Epoch 24 | Train Loss: 0.0325 | Train Acc: 99.09% | Val Loss: 0.2320 | Val Acc: 94.22%
Epoch 25 | Train Loss: 0.0301 | Train Acc: 99.14% | Val Loss: 0.2310 | Val Acc: 94.28%
Epoch 26 | Train Loss: 0.0287 | Train Acc: 99.18% | Val Loss: 0.2311 | Val Acc: 94.28%
Epoch 27 | Train Loss: 0.0269 | Train Acc: 99.23% | Val Loss: 0.2321 | Val Acc: 94.24%
Epoch 28 | Train Loss: 0.0248 | Train Acc: 99.28% | Val Loss: 0.2308 | Val Acc: 94.26%
Epoch 29 | Train Loss: 0.0249 | Train Acc: 99.29% | Val Loss: 0.2319 | Val Acc: 94.25%
Epoch 30 | Train Loss: 0.0226 | Train Acc: 99.39% | Val Loss: 0.2307 | Val Acc: 94.26%
Epoch 31 | Train Loss: 0.0207 | Train Acc: 99.44% | Val Loss: 0.2277 | Val Acc: 94.33%
Epoch 32 | Train Loss: 0.0193 | Train Acc: 99.47% | Val Loss: 0.2264 | Val Acc: 94.31%
Epoch 33 | Train Loss: 0.0188 | Train Acc: 99.48% | Val Loss: 0.2260 | Val Acc: 94.41%
Epoch 34 | Train Loss: 0.0183 | Train Acc: 99.50% | Val Loss: 0.2273 | Val Acc: 94.41%
Epoch 35 | Train Loss: 0.0171 | Train Acc: 99.56% | Val Loss: 0.2263 | Val Acc: 94.45%
Epoch 36 | Train Loss: 0.0165 | Train Acc: 99.57% | Val Loss: 0.2243 | Val Acc: 94.47%
Epoch 37 | Train Loss: 0.0165 | Train Acc: 99.55% | Val Loss: 0.2246 | Val Acc: 94.55%
Epoch 38 | Train Loss: 0.0155 | Train Acc: 99.60% | Val Loss: 0.2257 | Val Acc: 94.52%
Epoch 39 | Train Loss: 0.0148 | Train Acc: 99.58% | Val Loss: 0.2232 | Val Acc: 94.54%
Epoch 40 | Train Loss: 0.0146 | Train Acc: 99.60% | Val Loss: 0.2219 | Val Acc: 94.54%
Epoch 41 | Train Loss: 0.0135 | Train Acc: 99.64% | Val Loss: 0.2226 | Val Acc: 94.54%
Epoch 42 | Train Loss: 0.0130 | Train Acc: 99.68% | Val Loss: 0.2232 | Val Acc: 94.48%
Epoch 43 | Train Loss: 0.0131 | Train Acc: 99.65% | Val Loss: 0.2222 | Val Acc: 94.57%
Epoch 44 | Train Loss: 0.0124 | Train Acc: 99.68% | Val Loss: 0.2218 | Val Acc: 94.59%
Epoch 45 | Train Loss: 0.0121 | Train Acc: 99.70% | Val Loss: 0.2222 | Val Acc: 94.61%
Epoch 46 | Train Loss: 0.0125 | Train Acc: 99.68% | Val Loss: 0.2215 | Val Acc: 94.63%
Epoch 47 | Train Loss: 0.0122 | Train Acc: 99.68% | Val Loss: 0.2212 | Val Acc: 94.66%
Epoch 48 | Train Loss: 0.0117 | Train Acc: 99.70% | Val Loss: 0.2209 | Val Acc: 94.66%
Epoch 49 | Train Loss: 0.0119 | Train Acc: 99.69% | Val Loss: 0.2211 | Val Acc: 94.65%
Epoch 50 | Train Loss: 0.0115 | Train Acc: 99.70% | Val Loss: 0.2201 | Val Acc: 94.61%
Epoch 51 | Train Loss: 0.0112 | Train Acc: 99.72% | Val Loss: 0.2198 | Val Acc: 94.67%
Epoch 52 | Train Loss: 0.0110 | Train Acc: 99.71% | Val Loss: 0.2195 | Val Acc: 94.65%
Epoch 53 | Train Loss: 0.0112 | Train Acc: 99.72% | Val Loss: 0.2202 | Val Acc: 94.61%
Epoch 54 | Train Loss: 0.0113 | Train Acc: 99.71% | Val Loss: 0.2194 | Val Acc: 94.59%
Epoch 55 | Train Loss: 0.0100 | Train Acc: 99.76% | Val Loss: 0.2200 | Val Acc: 94.64%
Epoch 56 | Train Loss: 0.0109 | Train Acc: 99.70% | Val Loss: 0.2195 | Val Acc: 94.65%
Epoch 57 | Train Loss: 0.0106 | Train Acc: 99.73% | Val Loss: 0.2190 | Val Acc: 94.66%
Epoch 58 | Train Loss: 0.0104 | Train Acc: 99.76% | Val Loss: 0.2186 | Val Acc: 94.67%
Epoch 59 | Train Loss: 0.0099 | Train Acc: 99.74% | Val Loss: 0.2188 | Val Acc: 94.67%
Epoch 60 | Train Loss: 0.0103 | Train Acc: 99.73% | Val Loss: 0.2185 | Val Acc: 94.68%
Epoch 61 | Train Loss: 0.0101 | Train Acc: 99.73% | Val Loss: 0.2179 | Val Acc: 94.67%
Epoch 62 | Train Loss: 0.0102 | Train Acc: 99.74% | Val Loss: 0.2180 | Val Acc: 94.62%
Epoch 63 | Train Loss: 0.0110 | Train Acc: 99.71% | Val Loss: 0.2177 | Val Acc: 94.67%
Epoch 64 | Train Loss: 0.0100 | Train Acc: 99.75% | Val Loss: 0.2177 | Val Acc: 94.67%
Epoch 65 | Train Loss: 0.0105 | Train Acc: 99.70% | Val Loss: 0.2175 | Val Acc: 94.69%
Epoch 66 | Train Loss: 0.0100 | Train Acc: 99.76% | Val Loss: 0.2176 | Val Acc: 94.69%
Epoch 67 | Train Loss: 0.0094 | Train Acc: 99.77% | Val Loss: 0.2175 | Val Acc: 94.71%
Epoch 68 | Train Loss: 0.0094 | Train Acc: 99.77% | Val Loss: 0.2170 | Val Acc: 94.68%
Epoch 69 | Train Loss: 0.0096 | Train Acc: 99.77% | Val Loss: 0.2169 | Val Acc: 94.69%
Epoch 70 | Train Loss: 0.0100 | Train Acc: 99.76% | Val Loss: 0.2165 | Val Acc: 94.70%
Epoch 71 | Train Loss: 0.0096 | Train Acc: 99.76% | Val Loss: 0.2167 | Val Acc: 94.71%
Epoch 72 | Train Loss: 0.0102 | Train Acc: 99.74% | Val Loss: 0.2166 | Val Acc: 94.70%
Epoch 73 | Train Loss: 0.0090 | Train Acc: 99.79% | Val Loss: 0.2166 | Val Acc: 94.69%
Epoch 74 | Train Loss: 0.0095 | Train Acc: 99.77% | Val Loss: 0.2164 | Val Acc: 94.74%
Epoch 75 | Train Loss: 0.0094 | Train Acc: 99.76% | Val Loss: 0.2167 | Val Acc: 94.69%
Epoch 76 | Train Loss: 0.0092 | Train Acc: 99.76% | Val Loss: 0.2167 | Val Acc: 94.70%
Epoch 77 | Train Loss: 0.0092 | Train Acc: 99.78% | Val Loss: 0.2166 | Val Acc: 94.69%
Epoch 78 | Train Loss: 0.0096 | Train Acc: 99.76% | Val Loss: 0.2170 | Val Acc: 94.70%
Epoch 79 | Train Loss: 0.0098 | Train Acc: 99.77% | Val Loss: 0.2169 | Val Acc: 94.68%
Epoch 1 | Train Loss: 3.0190 | Train Acc: 7.41% | Val Loss: 2.9655 | Val Acc: 6.26%
Epoch 2 | Train Loss: 2.9950 | Train Acc: 8.03% | Val Loss: 2.9548 | Val Acc: 9.55%
Epoch 3 | Train Loss: 2.9825 | Train Acc: 8.53% | Val Loss: 2.9527 | Val Acc: 9.55%
Epoch 4 | Train Loss: 2.9745 | Train Acc: 8.86% | Val Loss: 2.9528 | Val Acc: 9.55%
Epoch 5 | Train Loss: 2.9701 | Train Acc: 9.05% | Val Loss: 2.9525 | Val Acc: 9.55%
Epoch 6 | Train Loss: 2.9658 | Train Acc: 9.22% | Val Loss: 2.9529 | Val Acc: 9.55%
Epoch 7 | Train Loss: 2.9589 | Train Acc: 9.41% | Val Loss: 2.8886 | Val Acc: 12.06%
Epoch 8 | Train Loss: 1.7429 | Train Acc: 50.76% | Val Loss: 0.4907 | Val Acc: 86.70%
Epoch 9 | Train Loss: 0.5518 | Train Acc: 85.05% | Val Loss: 0.3026 | Val Acc: 91.96%
Epoch 10 | Train Loss: 0.3182 | Train Acc: 91.11% | Val Loss: 0.2627 | Val Acc: 92.87%
Epoch 11 | Train Loss: 0.1954 | Train Acc: 94.57% | Val Loss: 0.2345 | Val Acc: 93.68%
Epoch 12 | Train Loss: 0.1539 | Train Acc: 95.72% | Val Loss: 0.2321 | Val Acc: 93.81%
Epoch 13 | Train Loss: 0.1282 | Train Acc: 96.36% | Val Loss: 0.2288 | Val Acc: 93.97%
Epoch 14 | Train Loss: 0.1058 | Train Acc: 96.98% | Val Loss: 0.2258 | Val Acc: 94.00%
Epoch 15 | Train Loss: 0.0906 | Train Acc: 97.39% | Val Loss: 0.2240 | Val Acc: 94.14%
Epoch 16 | Train Loss: 0.0771 | Train Acc: 97.76% | Val Loss: 0.2247 | Val Acc: 94.15%
Epoch 17 | Train Loss: 0.0660 | Train Acc: 98.10% | Val Loss: 0.2264 | Val Acc: 94.27%
Epoch 18 | Train Loss: 0.0591 | Train Acc: 98.27% | Val Loss: 0.2255 | Val Acc: 94.23%
Epoch 19 | Train Loss: 0.0541 | Train Acc: 98.41% | Val Loss: 0.2210 | Val Acc: 94.34%
Epoch 20 | Train Loss: 0.0458 | Train Acc: 98.68% | Val Loss: 0.2225 | Val Acc: 94.32%
Epoch 21 | Train Loss: 0.0395 | Train Acc: 98.87% | Val Loss: 0.2175 | Val Acc: 94.56%
Epoch 22 | Train Loss: 0.0317 | Train Acc: 99.09% | Val Loss: 0.2157 | Val Acc: 94.55%
Epoch 23 | Train Loss: 0.0314 | Train Acc: 99.10% | Val Loss: 0.2158 | Val Acc: 94.56%
Epoch 24 | Train Loss: 0.0282 | Train Acc: 99.24% | Val Loss: 0.2140 | Val Acc: 94.71%
Epoch 25 | Train Loss: 0.0272 | Train Acc: 99.25% | Val Loss: 0.2143 | Val Acc: 94.66%
Epoch 26 | Train Loss: 0.0253 | Train Acc: 99.30% | Val Loss: 0.2138 | Val Acc: 94.79%
Epoch 27 | Train Loss: 0.0244 | Train Acc: 99.32% | Val Loss: 0.2154 | Val Acc: 94.67%
Epoch 28 | Train Loss: 0.0229 | Train Acc: 99.38% | Val Loss: 0.2151 | Val Acc: 94.67%
Epoch 29 | Train Loss: 0.0224 | Train Acc: 99.39% | Val Loss: 0.2116 | Val Acc: 94.78%
Epoch 30 | Train Loss: 0.0205 | Train Acc: 99.44% | Val Loss: 0.2115 | Val Acc: 94.78%
Epoch 31 | Train Loss: 0.0177 | Train Acc: 99.53% | Val Loss: 0.2090 | Val Acc: 94.86%
Epoch 32 | Train Loss: 0.0176 | Train Acc: 99.50% | Val Loss: 0.2073 | Val Acc: 94.85%
Epoch 33 | Train Loss: 0.0169 | Train Acc: 99.55% | Val Loss: 0.2076 | Val Acc: 94.90%
Epoch 34 | Train Loss: 0.0160 | Train Acc: 99.54% | Val Loss: 0.2053 | Val Acc: 94.89%
Epoch 35 | Train Loss: 0.0157 | Train Acc: 99.59% | Val Loss: 0.2068 | Val Acc: 94.91%
Epoch 36 | Train Loss: 0.0152 | Train Acc: 99.59% | Val Loss: 0.2060 | Val Acc: 94.99%
Epoch 37 | Train Loss: 0.0146 | Train Acc: 99.60% | Val Loss: 0.2078 | Val Acc: 94.89%
Epoch 38 | Train Loss: 0.0139 | Train Acc: 99.64% | Val Loss: 0.2057 | Val Acc: 94.94%
Epoch 39 | Train Loss: 0.0137 | Train Acc: 99.62% | Val Loss: 0.2057 | Val Acc: 94.92%
Epoch 1 | Train Loss: 3.0193 | Train Acc: 7.43% | Val Loss: 2.9656 | Val Acc: 9.36%
Epoch 2 | Train Loss: 2.9939 | Train Acc: 8.03% | Val Loss: 2.9649 | Val Acc: 9.36%
Epoch 3 | Train Loss: 2.9829 | Train Acc: 8.43% | Val Loss: 2.9654 | Val Acc: 9.36%
Epoch 4 | Train Loss: 2.9760 | Train Acc: 8.82% | Val Loss: 2.9621 | Val Acc: 9.36%
Epoch 5 | Train Loss: 2.9696 | Train Acc: 9.10% | Val Loss: 2.9589 | Val Acc: 9.36%
Epoch 6 | Train Loss: 2.9652 | Train Acc: 9.25% | Val Loss: 2.9579 | Val Acc: 9.36%
Epoch 7 | Train Loss: 2.9243 | Train Acc: 10.81% | Val Loss: 2.4020 | Val Acc: 30.22%
Epoch 8 | Train Loss: 1.4303 | Train Acc: 60.06% | Val Loss: 0.4682 | Val Acc: 87.55%
Epoch 9 | Train Loss: 0.5673 | Train Acc: 84.51% | Val Loss: 0.3221 | Val Acc: 91.31%
Epoch 10 | Train Loss: 0.3567 | Train Acc: 89.90% | Val Loss: 0.2747 | Val Acc: 92.72%
Epoch 11 | Train Loss: 0.2244 | Train Acc: 93.79% | Val Loss: 0.2496 | Val Acc: 93.35%
Epoch 12 | Train Loss: 0.1851 | Train Acc: 94.71% | Val Loss: 0.2434 | Val Acc: 93.54%
Epoch 13 | Train Loss: 0.1534 | Train Acc: 95.62% | Val Loss: 0.2365 | Val Acc: 93.81%
Epoch 14 | Train Loss: 0.1324 | Train Acc: 96.15% | Val Loss: 0.2352 | Val Acc: 93.79%
Epoch 15 | Train Loss: 0.1112 | Train Acc: 96.73% | Val Loss: 0.2307 | Val Acc: 94.08%
Epoch 16 | Train Loss: 0.0935 | Train Acc: 97.29% | Val Loss: 0.2296 | Val Acc: 94.04%
Epoch 17 | Train Loss: 0.0808 | Train Acc: 97.61% | Val Loss: 0.2293 | Val Acc: 94.19%
Epoch 18 | Train Loss: 0.0731 | Train Acc: 97.83% | Val Loss: 0.2278 | Val Acc: 94.30%
Epoch 19 | Train Loss: 0.0629 | Train Acc: 98.10% | Val Loss: 0.2294 | Val Acc: 94.28%
Epoch 20 | Train Loss: 0.0555 | Train Acc: 98.38% | Val Loss: 0.2285 | Val Acc: 94.43%
Epoch 21 | Train Loss: 0.0464 | Train Acc: 98.58% | Val Loss: 0.2213 | Val Acc: 94.53%
Epoch 22 | Train Loss: 0.0428 | Train Acc: 98.74% | Val Loss: 0.2217 | Val Acc: 94.50%
Epoch 23 | Train Loss: 0.0393 | Train Acc: 98.88% | Val Loss: 0.2191 | Val Acc: 94.59%
Epoch 24 | Train Loss: 0.0355 | Train Acc: 98.96% | Val Loss: 0.2212 | Val Acc: 94.61%
Epoch 25 | Train Loss: 0.0318 | Train Acc: 99.10% | Val Loss: 0.2192 | Val Acc: 94.67%
Epoch 26 | Train Loss: 0.0314 | Train Acc: 99.10% | Val Loss: 0.2184 | Val Acc: 94.67%
Epoch 27 | Train Loss: 0.0313 | Train Acc: 99.08% | Val Loss: 0.2143 | Val Acc: 94.80%
Epoch 28 | Train Loss: 0.0300 | Train Acc: 99.16% | Val Loss: 0.2172 | Val Acc: 94.74%
Epoch 29 | Train Loss: 0.0273 | Train Acc: 99.21% | Val Loss: 0.2185 | Val Acc: 94.75%
Epoch 30 | Train Loss: 0.0250 | Train Acc: 99.28% | Val Loss: 0.2200 | Val Acc: 94.67%
Epoch 31 | Train Loss: 0.0240 | Train Acc: 99.33% | Val Loss: 0.2131 | Val Acc: 94.82%
Epoch 32 | Train Loss: 0.0218 | Train Acc: 99.39% | Val Loss: 0.2147 | Val Acc: 94.75%
Epoch 33 | Train Loss: 0.0205 | Train Acc: 99.42% | Val Loss: 0.2157 | Val Acc: 94.84%
Epoch 34 | Train Loss: 0.0197 | Train Acc: 99.45% | Val Loss: 0.2143 | Val Acc: 94.88%
Epoch 35 | Train Loss: 0.0194 | Train Acc: 99.44% | Val Loss: 0.2158 | Val Acc: 94.86%
Epoch 36 | Train Loss: 0.0193 | Train Acc: 99.44% | Val Loss: 0.2148 | Val Acc: 94.88%
Epoch 1 | Train Loss: 3.0201 | Train Acc: 7.50% | Val Loss: 2.9717 | Val Acc: 9.26%
Epoch 2 | Train Loss: 2.9927 | Train Acc: 7.96% | Val Loss: 2.9695 | Val Acc: 9.26%
Epoch 3 | Train Loss: 2.9812 | Train Acc: 8.54% | Val Loss: 2.9713 | Val Acc: 9.26%
Epoch 4 | Train Loss: 2.9730 | Train Acc: 8.97% | Val Loss: 2.9599 | Val Acc: 9.26%
Epoch 5 | Train Loss: 2.9681 | Train Acc: 9.12% | Val Loss: 2.9613 | Val Acc: 9.26%
Epoch 6 | Train Loss: 2.9647 | Train Acc: 9.33% | Val Loss: 2.9618 | Val Acc: 9.26%
Epoch 7 | Train Loss: 2.9525 | Train Acc: 9.69% | Val Loss: 2.7981 | Val Acc: 16.76%
Epoch 8 | Train Loss: 1.6174 | Train Acc: 54.66% | Val Loss: 0.4832 | Val Acc: 86.82%
Epoch 9 | Train Loss: 0.5424 | Train Acc: 85.40% | Val Loss: 0.3182 | Val Acc: 91.28%
Epoch 10 | Train Loss: 0.3190 | Train Acc: 91.14% | Val Loss: 0.2651 | Val Acc: 92.69%
Epoch 11 | Train Loss: 0.1993 | Train Acc: 94.42% | Val Loss: 0.2391 | Val Acc: 93.39%
Epoch 12 | Train Loss: 0.1535 | Train Acc: 95.68% | Val Loss: 0.2317 | Val Acc: 93.69%
Epoch 13 | Train Loss: 0.1274 | Train Acc: 96.45% | Val Loss: 0.2303 | Val Acc: 93.81%
Epoch 14 | Train Loss: 0.1055 | Train Acc: 96.98% | Val Loss: 0.2268 | Val Acc: 93.88%
Epoch 15 | Train Loss: 0.0903 | Train Acc: 97.36% | Val Loss: 0.2253 | Val Acc: 93.85%
Epoch 16 | Train Loss: 0.0792 | Train Acc: 97.70% | Val Loss: 0.2266 | Val Acc: 93.95%
Epoch 17 | Train Loss: 0.0663 | Train Acc: 98.04% | Val Loss: 0.2223 | Val Acc: 94.02%
Epoch 18 | Train Loss: 0.0553 | Train Acc: 98.43% | Val Loss: 0.2236 | Val Acc: 94.19%
Epoch 19 | Train Loss: 0.0521 | Train Acc: 98.48% | Val Loss: 0.2256 | Val Acc: 94.14%
Epoch 20 | Train Loss: 0.0468 | Train Acc: 98.65% | Val Loss: 0.2180 | Val Acc: 94.32%
Epoch 21 | Train Loss: 0.0378 | Train Acc: 98.93% | Val Loss: 0.2158 | Val Acc: 94.57%
Epoch 22 | Train Loss: 0.0332 | Train Acc: 99.09% | Val Loss: 0.2120 | Val Acc: 94.70%
Epoch 23 | Train Loss: 0.0306 | Train Acc: 99.15% | Val Loss: 0.2102 | Val Acc: 94.68%
Epoch 24 | Train Loss: 0.0295 | Train Acc: 99.19% | Val Loss: 0.2127 | Val Acc: 94.68%
Epoch 25 | Train Loss: 0.0273 | Train Acc: 99.26% | Val Loss: 0.2117 | Val Acc: 94.78%
Epoch 26 | Train Loss: 0.0260 | Train Acc: 99.34% | Val Loss: 0.2107 | Val Acc: 94.83%
Epoch 27 | Train Loss: 0.0235 | Train Acc: 99.34% | Val Loss: 0.2114 | Val Acc: 94.77%
Epoch 28 | Train Loss: 0.0230 | Train Acc: 99.37% | Val Loss: 0.2102 | Val Acc: 94.71%
Fold 1: Val Acc=94.80%, Test Acc=95.00%
Fold 2: Val Acc=94.68%, Test Acc=95.08%
Fold 3: Val Acc=94.92%, Test Acc=94.94%
Fold 4: Val Acc=94.88%, Test Acc=94.74%
Fold 5: Val Acc=94.71%, Test Acc=94.75%

Average Val Accuracy: 94.80%
Average Test Accuracy: 94.90%
