=== Experiment Summary ===
Timestamp: 2025-11-30_07-36-09
Total Classes: 150
SNR: 20 dB
fd (Doppler shift): 266.6666666666667 Hz
equalized: 0
Fold1 Epoch1 | TrainAcc=6.48% | ValAcc=17.86% | TrainLoss=4.3481 | ValLoss=3.4168 | AvgGrad=5.2057
Fold1 Epoch2 | TrainAcc=24.38% | ValAcc=39.67% | TrainLoss=3.0436 | ValLoss=2.2539 | AvgGrad=5.7322
Fold1 Epoch3 | TrainAcc=36.23% | ValAcc=48.36% | TrainLoss=2.3876 | ValLoss=1.9122 | AvgGrad=6.3525
Fold1 Epoch4 | TrainAcc=42.42% | ValAcc=53.30% | TrainLoss=2.1246 | ValLoss=1.7208 | AvgGrad=6.6148
Fold1 Epoch5 | TrainAcc=47.50% | ValAcc=58.49% | TrainLoss=1.9332 | ValLoss=1.5445 | AvgGrad=6.8696
Fold1 Epoch6 | TrainAcc=52.18% | ValAcc=63.50% | TrainLoss=1.7678 | ValLoss=1.3861 | AvgGrad=7.2046
Fold1 Epoch7 | TrainAcc=56.86% | ValAcc=68.25% | TrainLoss=1.6077 | ValLoss=1.2337 | AvgGrad=7.5412
Fold1 Epoch8 | TrainAcc=61.59% | ValAcc=73.43% | TrainLoss=1.4506 | ValLoss=1.0596 | AvgGrad=7.8833
Fold1 Epoch9 | TrainAcc=66.22% | ValAcc=77.47% | TrainLoss=1.3009 | ValLoss=0.9263 | AvgGrad=8.1605
Fold1 Epoch10 | TrainAcc=70.30% | ValAcc=81.52% | TrainLoss=1.1693 | ValLoss=0.8024 | AvgGrad=8.3212
Fold1 Epoch11 | TrainAcc=77.20% | ValAcc=85.69% | TrainLoss=0.9546 | ValLoss=0.6597 | AvgGrad=8.0677
Fold1 Epoch12 | TrainAcc=79.58% | ValAcc=86.82% | TrainLoss=0.8760 | ValLoss=0.6151 | AvgGrad=8.4429
Fold1 Epoch13 | TrainAcc=80.93% | ValAcc=87.49% | TrainLoss=0.8263 | ValLoss=0.5855 | AvgGrad=8.6952
Fold1 Epoch14 | TrainAcc=82.12% | ValAcc=87.98% | TrainLoss=0.7862 | ValLoss=0.5631 | AvgGrad=8.8325
