=== Experiment Parameters ===
Timestamp: 2025-11-29_10-56-55
SNR_dB: -15, ADD_NOISE: True, ADD_DOPPLER: True
FS: 20000000.0, FC: 2400000000.0, Velocity_kmh: 120
Batch: 256, Epochs: 200, LR: 0.001, WD: 0.0001
Num classes: 150, K-Fold: 5, Patience: 5, MinDelta: 0.1
============================

Fold1 Epoch1 | TrainAcc=87.31% | ValAcc=79.99% | TrainLoss=0.4484 | ValLoss=0.9696 | AvgGrad=0.1316
Fold1 Epoch2 | TrainAcc=97.38% | ValAcc=82.35% | TrainLoss=0.0838 | ValLoss=0.9165 | AvgGrad=0.0797
Fold1 Epoch3 | TrainAcc=98.33% | ValAcc=81.09% | TrainLoss=0.0537 | ValLoss=1.0628 | AvgGrad=0.0628
Fold1 Epoch4 | TrainAcc=98.76% | ValAcc=82.99% | TrainLoss=0.0385 | ValLoss=1.0376 | AvgGrad=0.0513
Fold1 Epoch5 | TrainAcc=99.02% | ValAcc=82.95% | TrainLoss=0.0298 | ValLoss=1.1094 | AvgGrad=0.0443
Fold1 Epoch6 | TrainAcc=99.18% | ValAcc=83.30% | TrainLoss=0.0246 | ValLoss=1.1183 | AvgGrad=0.0393
Fold1 Epoch7 | TrainAcc=99.28% | ValAcc=82.50% | TrainLoss=0.0219 | ValLoss=1.1266 | AvgGrad=0.0362
Fold1 Epoch8 | TrainAcc=99.39% | ValAcc=83.53% | TrainLoss=0.0183 | ValLoss=1.1232 | AvgGrad=0.0320
Fold1 Epoch9 | TrainAcc=99.50% | ValAcc=82.21% | TrainLoss=0.0154 | ValLoss=1.3259 | AvgGrad=0.0283
Fold1 Epoch10 | TrainAcc=99.50% | ValAcc=82.74% | TrainLoss=0.0153 | ValLoss=1.2503 | AvgGrad=0.0284
Fold1 Epoch11 | TrainAcc=99.80% | ValAcc=83.69% | TrainLoss=0.0060 | ValLoss=1.2943 | AvgGrad=0.0153
Fold1 Epoch12 | TrainAcc=99.85% | ValAcc=83.72% | TrainLoss=0.0044 | ValLoss=1.2862 | AvgGrad=0.0130
