=== Experiment Parameters ===
Timestamp: 2025-11-29_11-34-42
SNR_dB: -25, ADD_NOISE: True, ADD_DOPPLER: True
FS: 20000000.0, FC: 2400000000.0, Velocity_kmh: 120
Batch: 256, Epochs: 200, LR: 0.001, WD: 0.0001
Num classes: 150, K-Fold: 5, Patience: 5, MinDelta: 0.1
============================

Fold1 Epoch1 | TrainAcc=87.67% | ValAcc=79.41% | TrainLoss=0.4386 | ValLoss=1.0131 | AvgGrad=0.1323
Fold1 Epoch2 | TrainAcc=97.37% | ValAcc=80.82% | TrainLoss=0.0843 | ValLoss=1.0501 | AvgGrad=0.0814
Fold1 Epoch3 | TrainAcc=98.31% | ValAcc=82.20% | TrainLoss=0.0535 | ValLoss=1.0408 | AvgGrad=0.0635
Fold1 Epoch4 | TrainAcc=98.76% | ValAcc=82.03% | TrainLoss=0.0384 | ValLoss=1.0918 | AvgGrad=0.0522
Fold1 Epoch5 | TrainAcc=98.97% | ValAcc=81.36% | TrainLoss=0.0316 | ValLoss=1.1947 | AvgGrad=0.0460
Fold1 Epoch6 | TrainAcc=99.16% | ValAcc=82.56% | TrainLoss=0.0258 | ValLoss=1.2003 | AvgGrad=0.0402
Fold1 Epoch7 | TrainAcc=99.30% | ValAcc=83.37% | TrainLoss=0.0216 | ValLoss=1.0920 | AvgGrad=0.0356
Fold1 Epoch8 | TrainAcc=99.38% | ValAcc=82.57% | TrainLoss=0.0190 | ValLoss=1.2152 | AvgGrad=0.0326
Fold1 Epoch9 | TrainAcc=99.44% | ValAcc=83.62% | TrainLoss=0.0162 | ValLoss=1.1884 | AvgGrad=0.0299
Fold1 Epoch10 | TrainAcc=99.52% | ValAcc=83.51% | TrainLoss=0.0149 | ValLoss=1.2381 | AvgGrad=0.0283
Fold1 Epoch11 | TrainAcc=99.78% | ValAcc=84.53% | TrainLoss=0.0064 | ValLoss=1.1878 | AvgGrad=0.0161
Fold1 Epoch12 | TrainAcc=99.84% | ValAcc=84.11% | TrainLoss=0.0046 | ValLoss=1.2517 | AvgGrad=0.0133
Fold1 Epoch13 | TrainAcc=99.83% | ValAcc=84.10% | TrainLoss=0.0048 | ValLoss=1.2912 | AvgGrad=0.0143
Fold1 Epoch14 | TrainAcc=99.83% | ValAcc=83.29% | TrainLoss=0.0051 | ValLoss=1.3857 | AvgGrad=0.0147
Fold1 Epoch15 | TrainAcc=99.85% | ValAcc=83.74% | TrainLoss=0.0044 | ValLoss=1.3759 | AvgGrad=0.0140
Fold1 Epoch16 | TrainAcc=99.87% | ValAcc=84.15% | TrainLoss=0.0039 | ValLoss=1.3899 | AvgGrad=0.0121
Fold1 TestAcc=84.39%
Fold2 Epoch1 | TrainAcc=87.69% | ValAcc=76.61% | TrainLoss=0.4390 | ValLoss=1.3308 | AvgGrad=0.1333
Fold2 Epoch2 | TrainAcc=97.48% | ValAcc=78.28% | TrainLoss=0.0806 | ValLoss=1.3655 | AvgGrad=0.0807
Fold2 Epoch3 | TrainAcc=98.37% | ValAcc=78.31% | TrainLoss=0.0515 | ValLoss=1.5013 | AvgGrad=0.0630
Fold2 Epoch4 | TrainAcc=98.70% | ValAcc=78.58% | TrainLoss=0.0394 | ValLoss=1.4706 | AvgGrad=0.0540
Fold2 Epoch5 | TrainAcc=99.01% | ValAcc=78.19% | TrainLoss=0.0307 | ValLoss=1.5473 | AvgGrad=0.0454
Fold2 Epoch6 | TrainAcc=99.18% | ValAcc=76.60% | TrainLoss=0.0249 | ValLoss=1.6456 | AvgGrad=0.0399
Fold2 Epoch7 | TrainAcc=99.31% | ValAcc=78.05% | TrainLoss=0.0209 | ValLoss=1.6036 | AvgGrad=0.0352
Fold2 Epoch8 | TrainAcc=99.36% | ValAcc=79.19% | TrainLoss=0.0193 | ValLoss=1.5150 | AvgGrad=0.0330
Fold2 Epoch9 | TrainAcc=99.46% | ValAcc=79.83% | TrainLoss=0.0164 | ValLoss=1.4804 | AvgGrad=0.0294
Fold2 Epoch10 | TrainAcc=99.48% | ValAcc=77.54% | TrainLoss=0.0161 | ValLoss=1.6986 | AvgGrad=0.0287
Fold2 Epoch11 | TrainAcc=99.82% | ValAcc=79.22% | TrainLoss=0.0055 | ValLoss=1.8040 | AvgGrad=0.0148
Fold2 Epoch12 | TrainAcc=99.85% | ValAcc=80.07% | TrainLoss=0.0045 | ValLoss=1.7680 | AvgGrad=0.0131
Fold2 Epoch13 | TrainAcc=99.85% | ValAcc=80.11% | TrainLoss=0.0045 | ValLoss=1.7627 | AvgGrad=0.0136
Fold2 Epoch14 | TrainAcc=99.83% | ValAcc=78.98% | TrainLoss=0.0051 | ValLoss=1.8140 | AvgGrad=0.0144
Fold2 Epoch15 | TrainAcc=99.85% | ValAcc=79.48% | TrainLoss=0.0044 | ValLoss=1.8350 | AvgGrad=0.0132
Fold2 Epoch16 | TrainAcc=99.86% | ValAcc=78.75% | TrainLoss=0.0043 | ValLoss=1.9292 | AvgGrad=0.0129
Fold2 Epoch17 | TrainAcc=99.86% | ValAcc=79.23% | TrainLoss=0.0041 | ValLoss=2.0085 | AvgGrad=0.0128
Fold2 TestAcc=83.05%
Fold3 Epoch1 | TrainAcc=87.92% | ValAcc=83.19% | TrainLoss=0.4292 | ValLoss=0.8415 | AvgGrad=0.1308
Fold3 Epoch2 | TrainAcc=97.48% | ValAcc=81.59% | TrainLoss=0.0806 | ValLoss=1.0398 | AvgGrad=0.0791
Fold3 Epoch3 | TrainAcc=98.37% | ValAcc=83.30% | TrainLoss=0.0509 | ValLoss=0.8848 | AvgGrad=0.0616
Fold3 Epoch4 | TrainAcc=98.81% | ValAcc=82.93% | TrainLoss=0.0366 | ValLoss=1.0249 | AvgGrad=0.0510
Fold3 Epoch5 | TrainAcc=99.07% | ValAcc=83.35% | TrainLoss=0.0288 | ValLoss=1.0205 | AvgGrad=0.0436
Fold3 Epoch6 | TrainAcc=99.20% | ValAcc=83.73% | TrainLoss=0.0241 | ValLoss=1.0577 | AvgGrad=0.0388
Fold3 Epoch7 | TrainAcc=99.33% | ValAcc=83.87% | TrainLoss=0.0203 | ValLoss=1.1036 | AvgGrad=0.0348
Fold3 Epoch8 | TrainAcc=99.43% | ValAcc=83.54% | TrainLoss=0.0175 | ValLoss=1.1142 | AvgGrad=0.0312
Fold3 Epoch9 | TrainAcc=99.49% | ValAcc=83.00% | TrainLoss=0.0156 | ValLoss=1.2252 | AvgGrad=0.0288
Fold3 Epoch10 | TrainAcc=99.51% | ValAcc=83.61% | TrainLoss=0.0150 | ValLoss=1.1739 | AvgGrad=0.0274
Fold3 Epoch11 | TrainAcc=99.81% | ValAcc=84.49% | TrainLoss=0.0057 | ValLoss=1.1650 | AvgGrad=0.0147
Fold3 Epoch12 | TrainAcc=99.87% | ValAcc=84.82% | TrainLoss=0.0038 | ValLoss=1.1759 | AvgGrad=0.0119
Fold3 Epoch13 | TrainAcc=99.84% | ValAcc=84.48% | TrainLoss=0.0045 | ValLoss=1.2332 | AvgGrad=0.0137
Fold3 Epoch14 | TrainAcc=99.87% | ValAcc=84.57% | TrainLoss=0.0041 | ValLoss=1.2697 | AvgGrad=0.0127
Fold3 Epoch15 | TrainAcc=99.86% | ValAcc=84.53% | TrainLoss=0.0040 | ValLoss=1.3092 | AvgGrad=0.0131
Fold3 Epoch16 | TrainAcc=99.88% | ValAcc=84.92% | TrainLoss=0.0037 | ValLoss=1.2581 | AvgGrad=0.0121
