=== Experiment Parameters ===
Timestamp: 2025-12-01_19-50-26
Device: cuda
SNR_dB: 0
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 5, Num classes: 144
============================

Fold1 Epoch1 | TrainAcc=4.63% | ValAcc=4.32% | TrainLoss=4.2826 | ValLoss=4.5163 | AvgGrad=0.1305
Fold1 Epoch2 | TrainAcc=7.85% | ValAcc=3.14% | TrainLoss=3.8897 | ValLoss=5.7512 | AvgGrad=0.1669
Fold1 Epoch3 | TrainAcc=8.92% | ValAcc=3.54% | TrainLoss=3.8214 | ValLoss=5.5273 | AvgGrad=0.1591
Fold1 Epoch4 | TrainAcc=9.40% | ValAcc=3.76% | TrainLoss=3.7848 | ValLoss=5.0902 | AvgGrad=0.1538
Fold1 Epoch5 | TrainAcc=9.78% | ValAcc=7.01% | TrainLoss=3.7594 | ValLoss=4.0116 | AvgGrad=0.1514
Fold1 Epoch6 | TrainAcc=10.22% | ValAcc=6.91% | TrainLoss=3.7368 | ValLoss=4.0745 | AvgGrad=0.1485
Fold1 Epoch7 | TrainAcc=10.52% | ValAcc=6.45% | TrainLoss=3.7196 | ValLoss=4.4717 | AvgGrad=0.1470
Fold1 Epoch8 | TrainAcc=10.82% | ValAcc=2.75% | TrainLoss=3.7052 | ValLoss=5.4624 | AvgGrad=0.1456
Fold1 Epoch9 | TrainAcc=11.02% | ValAcc=7.85% | TrainLoss=3.6921 | ValLoss=4.0691 | AvgGrad=0.1441
Fold1 Epoch10 | TrainAcc=11.27% | ValAcc=6.95% | TrainLoss=3.6805 | ValLoss=4.3226 | AvgGrad=0.1440
Fold1 Epoch11 | TrainAcc=11.84% | ValAcc=9.72% | TrainLoss=3.6465 | ValLoss=3.8712 | AvgGrad=0.1447
Fold1 Epoch12 | TrainAcc=12.04% | ValAcc=9.72% | TrainLoss=3.6381 | ValLoss=3.8735 | AvgGrad=0.1512
Fold1 Epoch13 | TrainAcc=12.12% | ValAcc=8.08% | TrainLoss=3.6317 | ValLoss=4.1009 | AvgGrad=0.1554
Fold1 Epoch14 | TrainAcc=12.23% | ValAcc=11.12% | TrainLoss=3.6264 | ValLoss=3.7293 | AvgGrad=0.1599
Fold1 Epoch15 | TrainAcc=12.24% | ValAcc=8.70% | TrainLoss=3.6212 | ValLoss=4.0061 | AvgGrad=0.1616
Fold1 Epoch16 | TrainAcc=12.36% | ValAcc=8.97% | TrainLoss=3.6169 | ValLoss=3.9772 | AvgGrad=0.1648
Fold1 Epoch17 | TrainAcc=12.45% | ValAcc=9.29% | TrainLoss=3.6123 | ValLoss=3.9240 | AvgGrad=0.1673
Fold1 Epoch18 | TrainAcc=12.57% | ValAcc=11.43% | TrainLoss=3.6082 | ValLoss=3.7089 | AvgGrad=0.1684
Fold1 Epoch19 | TrainAcc=12.59% | ValAcc=10.19% | TrainLoss=3.6044 | ValLoss=3.8307 | AvgGrad=0.1703
Fold1 Epoch20 | TrainAcc=12.69% | ValAcc=9.72% | TrainLoss=3.6007 | ValLoss=3.8559 | AvgGrad=0.1728
Fold1 Epoch21 | TrainAcc=13.10% | ValAcc=10.57% | TrainLoss=3.5792 | ValLoss=3.8242 | AvgGrad=0.1739
Fold1 Epoch22 | TrainAcc=13.13% | ValAcc=11.59% | TrainLoss=3.5763 | ValLoss=3.6995 | AvgGrad=0.1779
Fold1 Epoch23 | TrainAcc=13.23% | ValAcc=10.12% | TrainLoss=3.5737 | ValLoss=3.9418 | AvgGrad=0.1813
Fold1 Epoch24 | TrainAcc=13.19% | ValAcc=10.92% | TrainLoss=3.5714 | ValLoss=3.7646 | AvgGrad=0.1841
Fold1 Epoch25 | TrainAcc=13.25% | ValAcc=10.72% | TrainLoss=3.5699 | ValLoss=3.8036 | AvgGrad=0.1878
Fold1 Epoch26 | TrainAcc=13.27% | ValAcc=11.53% | TrainLoss=3.5666 | ValLoss=3.6971 | AvgGrad=0.1896
Fold1 Epoch27 | TrainAcc=13.33% | ValAcc=11.29% | TrainLoss=3.5650 | ValLoss=3.7181 | AvgGrad=0.1921
Fold1 TestAcc=11.31%
Fold2 Epoch1 | TrainAcc=4.74% | ValAcc=2.71% | TrainLoss=4.2873 | ValLoss=5.1206 | AvgGrad=0.1298
Fold2 Epoch2 | TrainAcc=8.02% | ValAcc=6.00% | TrainLoss=3.8872 | ValLoss=4.1344 | AvgGrad=0.1666
Fold2 Epoch3 | TrainAcc=8.88% | ValAcc=5.26% | TrainLoss=3.8213 | ValLoss=4.6487 | AvgGrad=0.1576
Fold2 Epoch4 | TrainAcc=9.43% | ValAcc=8.70% | TrainLoss=3.7876 | ValLoss=3.9049 | AvgGrad=0.1530
Fold2 Epoch5 | TrainAcc=9.89% | ValAcc=4.20% | TrainLoss=3.7602 | ValLoss=4.7482 | AvgGrad=0.1489
Fold2 Epoch6 | TrainAcc=10.27% | ValAcc=9.28% | TrainLoss=3.7372 | ValLoss=3.8432 | AvgGrad=0.1461
Fold2 Epoch7 | TrainAcc=10.66% | ValAcc=8.41% | TrainLoss=3.7196 | ValLoss=3.9296 | AvgGrad=0.1456
Fold2 Epoch8 | TrainAcc=10.82% | ValAcc=6.55% | TrainLoss=3.7039 | ValLoss=4.4458 | AvgGrad=0.1442
Fold2 Epoch9 | TrainAcc=11.16% | ValAcc=8.83% | TrainLoss=3.6914 | ValLoss=3.9420 | AvgGrad=0.1433
Fold2 Epoch10 | TrainAcc=11.35% | ValAcc=9.46% | TrainLoss=3.6790 | ValLoss=3.9106 | AvgGrad=0.1433
Fold2 Epoch11 | TrainAcc=11.92% | ValAcc=7.50% | TrainLoss=3.6441 | ValLoss=4.0345 | AvgGrad=0.1447
Fold2 Epoch12 | TrainAcc=12.09% | ValAcc=10.07% | TrainLoss=3.6353 | ValLoss=3.7872 | AvgGrad=0.1515
