=== Experiment Parameters ===
Timestamp: 2025-11-24_23-07-07
SNR_dB: 10, ADD_NOISE: True, ADD_DOPPLER: True
FS: 20000000.0, FC: 2400000000.0, Velocity_kmh: 120
Batch: 256, Epochs: 200, LR: 0.001, WD: 0.0001
Num classes: 150, K-Fold: 5, Patience: 8, MinDelta: 0.1
============================

Fold1 Epoch1 | TrainAcc=16.05% | ValAcc=41.71% | TrainLoss=3.7543 | ValLoss=2.5873 | AvgGrad=0.3030
Fold1 Epoch2 | TrainAcc=39.97% | ValAcc=67.70% | TrainLoss=2.4705 | ValLoss=1.4500 | AvgGrad=0.4086
Fold1 Epoch3 | TrainAcc=55.53% | ValAcc=78.48% | TrainLoss=1.7418 | ValLoss=0.9487 | AvgGrad=0.4419
Fold1 Epoch4 | TrainAcc=64.45% | ValAcc=84.91% | TrainLoss=1.3525 | ValLoss=0.6734 | AvgGrad=0.4460
Fold1 Epoch5 | TrainAcc=69.61% | ValAcc=87.67% | TrainLoss=1.1362 | ValLoss=0.5419 | AvgGrad=0.4425
Fold1 Epoch6 | TrainAcc=73.04% | ValAcc=89.88% | TrainLoss=0.9932 | ValLoss=0.4449 | AvgGrad=0.4371
Fold1 Epoch7 | TrainAcc=75.30% | ValAcc=90.92% | TrainLoss=0.8996 | ValLoss=0.3923 | AvgGrad=0.4315
Fold1 Epoch8 | TrainAcc=76.91% | ValAcc=91.77% | TrainLoss=0.8317 | ValLoss=0.3635 | AvgGrad=0.4245
Fold1 Epoch9 | TrainAcc=78.37% | ValAcc=92.31% | TrainLoss=0.7754 | ValLoss=0.3301 | AvgGrad=0.4176
Fold1 Epoch10 | TrainAcc=79.57% | ValAcc=92.90% | TrainLoss=0.7277 | ValLoss=0.3001 | AvgGrad=0.4111
Fold1 Epoch11 | TrainAcc=83.07% | ValAcc=94.24% | TrainLoss=0.5972 | ValLoss=0.2490 | AvgGrad=0.3754
Fold1 Epoch12 | TrainAcc=83.98% | ValAcc=94.24% | TrainLoss=0.5598 | ValLoss=0.2449 | AvgGrad=0.3752
Fold1 Epoch13 | TrainAcc=84.45% | ValAcc=94.50% | TrainLoss=0.5392 | ValLoss=0.2368 | AvgGrad=0.3788
Fold1 Epoch14 | TrainAcc=84.77% | ValAcc=94.44% | TrainLoss=0.5255 | ValLoss=0.2396 | AvgGrad=0.3825
Fold1 Epoch15 | TrainAcc=85.11% | ValAcc=94.60% | TrainLoss=0.5110 | ValLoss=0.2311 | AvgGrad=0.3843
Fold1 Epoch16 | TrainAcc=85.47% | ValAcc=94.81% | TrainLoss=0.4982 | ValLoss=0.2221 | AvgGrad=0.3860
Fold1 Epoch17 | TrainAcc=85.81% | ValAcc=94.82% | TrainLoss=0.4848 | ValLoss=0.2202 | AvgGrad=0.3850
Fold1 Epoch18 | TrainAcc=86.01% | ValAcc=94.64% | TrainLoss=0.4765 | ValLoss=0.2257 | AvgGrad=0.3874
Fold1 Epoch19 | TrainAcc=86.30% | ValAcc=94.88% | TrainLoss=0.4665 | ValLoss=0.2175 | AvgGrad=0.3860
Fold1 Epoch20 | TrainAcc=86.43% | ValAcc=95.03% | TrainLoss=0.4569 | ValLoss=0.2093 | AvgGrad=0.3876
Fold1 Epoch21 | TrainAcc=88.03% | ValAcc=95.48% | TrainLoss=0.4014 | ValLoss=0.1938 | AvgGrad=0.3631
Fold1 Epoch22 | TrainAcc=88.42% | ValAcc=95.55% | TrainLoss=0.3875 | ValLoss=0.1927 | AvgGrad=0.3603
Fold1 Epoch23 | TrainAcc=88.52% | ValAcc=95.58% | TrainLoss=0.3821 | ValLoss=0.1900 | AvgGrad=0.3639
Fold1 Epoch24 | TrainAcc=88.71% | ValAcc=95.49% | TrainLoss=0.3773 | ValLoss=0.1954 | AvgGrad=0.3640
Fold1 Epoch25 | TrainAcc=88.93% | ValAcc=95.63% | TrainLoss=0.3690 | ValLoss=0.1904 | AvgGrad=0.3642
Fold1 Epoch26 | TrainAcc=88.93% | ValAcc=95.53% | TrainLoss=0.3664 | ValLoss=0.1921 | AvgGrad=0.3663
Fold1 Epoch27 | TrainAcc=89.09% | ValAcc=95.63% | TrainLoss=0.3608 | ValLoss=0.1895 | AvgGrad=0.3680
Fold1 Epoch28 | TrainAcc=89.14% | ValAcc=95.52% | TrainLoss=0.3568 | ValLoss=0.1909 | AvgGrad=0.3694
Fold1 Epoch29 | TrainAcc=89.14% | ValAcc=95.66% | TrainLoss=0.3569 | ValLoss=0.1871 | AvgGrad=0.3708
Fold1 Epoch30 | TrainAcc=89.37% | ValAcc=95.58% | TrainLoss=0.3505 | ValLoss=0.1920 | AvgGrad=0.3709
Fold1 Epoch31 | TrainAcc=90.03% | ValAcc=95.80% | TrainLoss=0.3269 | ValLoss=0.1822 | AvgGrad=0.3582
Fold1 Epoch32 | TrainAcc=90.22% | ValAcc=95.80% | TrainLoss=0.3186 | ValLoss=0.1818 | AvgGrad=0.3557
Fold1 Epoch33 | TrainAcc=90.37% | ValAcc=95.82% | TrainLoss=0.3150 | ValLoss=0.1804 | AvgGrad=0.3553
Fold1 Epoch34 | TrainAcc=90.39% | ValAcc=95.88% | TrainLoss=0.3127 | ValLoss=0.1786 | AvgGrad=0.3556
Fold1 Epoch35 | TrainAcc=90.52% | ValAcc=95.84% | TrainLoss=0.3070 | ValLoss=0.1805 | AvgGrad=0.3557
Fold1 Epoch36 | TrainAcc=90.58% | ValAcc=95.81% | TrainLoss=0.3058 | ValLoss=0.1817 | AvgGrad=0.3555
Fold1 Epoch37 | TrainAcc=90.75% | ValAcc=95.82% | TrainLoss=0.3023 | ValLoss=0.1811 | AvgGrad=0.3558
Fold1 Epoch38 | TrainAcc=90.66% | ValAcc=95.88% | TrainLoss=0.3015 | ValLoss=0.1802 | AvgGrad=0.3579
Fold1 Epoch39 | TrainAcc=90.81% | ValAcc=95.80% | TrainLoss=0.2978 | ValLoss=0.1808 | AvgGrad=0.3568
Fold1 TestAcc=95.84%
Fold2 Epoch1 | TrainAcc=16.72% | ValAcc=42.99% | TrainLoss=3.7200 | ValLoss=2.5500 | AvgGrad=0.3041
Fold2 Epoch2 | TrainAcc=41.31% | ValAcc=68.71% | TrainLoss=2.4093 | ValLoss=1.4401 | AvgGrad=0.4025
Fold2 Epoch3 | TrainAcc=56.63% | ValAcc=79.77% | TrainLoss=1.6941 | ValLoss=0.9081 | AvgGrad=0.4319
Fold2 Epoch4 | TrainAcc=65.51% | ValAcc=86.06% | TrainLoss=1.3098 | ValLoss=0.6280 | AvgGrad=0.4359
Fold2 Epoch5 | TrainAcc=70.71% | ValAcc=87.92% | TrainLoss=1.0906 | ValLoss=0.5290 | AvgGrad=0.4305
Fold2 Epoch6 | TrainAcc=74.15% | ValAcc=90.49% | TrainLoss=0.9491 | ValLoss=0.4175 | AvgGrad=0.4255
Fold2 Epoch7 | TrainAcc=76.33% | ValAcc=91.30% | TrainLoss=0.8605 | ValLoss=0.3776 | AvgGrad=0.4182
Fold2 Epoch8 | TrainAcc=78.10% | ValAcc=92.39% | TrainLoss=0.7868 | ValLoss=0.3331 | AvgGrad=0.4117
Fold2 Epoch9 | TrainAcc=79.64% | ValAcc=93.23% | TrainLoss=0.7291 | ValLoss=0.2871 | AvgGrad=0.4032
Fold2 Epoch10 | TrainAcc=80.72% | ValAcc=93.29% | TrainLoss=0.6862 | ValLoss=0.2825 | AvgGrad=0.3965
Fold2 Epoch11 | TrainAcc=84.09% | ValAcc=94.51% | TrainLoss=0.5583 | ValLoss=0.2347 | AvgGrad=0.3608
Fold2 Epoch12 | TrainAcc=84.94% | ValAcc=94.71% | TrainLoss=0.5233 | ValLoss=0.2270 | AvgGrad=0.3617
Fold2 Epoch13 | TrainAcc=85.38% | ValAcc=94.88% | TrainLoss=0.5045 | ValLoss=0.2210 | AvgGrad=0.3638
Fold2 Epoch14 | TrainAcc=85.92% | ValAcc=94.86% | TrainLoss=0.4861 | ValLoss=0.2165 | AvgGrad=0.3643
Fold2 Epoch15 | TrainAcc=86.11% | ValAcc=94.85% | TrainLoss=0.4759 | ValLoss=0.2137 | AvgGrad=0.3677
Fold2 Epoch16 | TrainAcc=86.37% | ValAcc=95.01% | TrainLoss=0.4638 | ValLoss=0.2093 | AvgGrad=0.3692
Fold2 Epoch17 | TrainAcc=86.71% | ValAcc=95.24% | TrainLoss=0.4524 | ValLoss=0.1998 | AvgGrad=0.3684
Fold2 Epoch18 | TrainAcc=87.04% | ValAcc=95.30% | TrainLoss=0.4403 | ValLoss=0.1993 | AvgGrad=0.3688
