=== Experiment Parameters ===
Timestamp: 2025-11-28_22-00-46
Device: cuda
SNR_dB: -10
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
训练集所选日期: ['2021_03_15']测试集所选日期：['2021_03_01']============================

Fold1 Epoch1 | TrainAcc=19.39% | ValAcc=21.28% | TrainLoss=1.7853 | ValLoss=1.7783 | AvgGrad=0.0250
Fold1 Epoch2 | TrainAcc=22.20% | ValAcc=21.12% | TrainLoss=1.7683 | ValLoss=1.7813 | AvgGrad=0.0291
Fold1 Epoch3 | TrainAcc=23.58% | ValAcc=17.72% | TrainLoss=1.7554 | ValLoss=1.9425 | AvgGrad=0.0327
Fold1 Epoch4 | TrainAcc=24.81% | ValAcc=20.97% | TrainLoss=1.7451 | ValLoss=1.8493 | AvgGrad=0.0359
Fold1 Epoch5 | TrainAcc=25.60% | ValAcc=17.62% | TrainLoss=1.7356 | ValLoss=2.0332 | AvgGrad=0.0407
Fold1 Epoch6 | TrainAcc=26.52% | ValAcc=21.97% | TrainLoss=1.7266 | ValLoss=1.8039 | AvgGrad=0.0444
Fold1 Epoch7 | TrainAcc=27.10% | ValAcc=19.03% | TrainLoss=1.7183 | ValLoss=1.8854 | AvgGrad=0.0493
Fold1 Epoch8 | TrainAcc=27.62% | ValAcc=17.30% | TrainLoss=1.7093 | ValLoss=2.1428 | AvgGrad=0.0537
Fold1 Epoch9 | TrainAcc=28.66% | ValAcc=23.42% | TrainLoss=1.6998 | ValLoss=1.8103 | AvgGrad=0.0584
Fold1 Epoch10 | TrainAcc=29.05% | ValAcc=24.22% | TrainLoss=1.6924 | ValLoss=1.9003 | AvgGrad=0.0633
Fold1 Epoch11 | TrainAcc=30.76% | ValAcc=18.93% | TrainLoss=1.6676 | ValLoss=2.1961 | AvgGrad=0.0744
Fold1 Epoch12 | TrainAcc=31.43% | ValAcc=23.22% | TrainLoss=1.6567 | ValLoss=1.8280 | AvgGrad=0.0845
Fold1 Epoch13 | TrainAcc=32.16% | ValAcc=19.28% | TrainLoss=1.6485 | ValLoss=2.0599 | AvgGrad=0.0924
Fold1 Epoch14 | TrainAcc=32.95% | ValAcc=18.19% | TrainLoss=1.6386 | ValLoss=2.4200 | AvgGrad=0.1002
Fold1 Epoch15 | TrainAcc=33.10% | ValAcc=21.67% | TrainLoss=1.6304 | ValLoss=1.9766 | AvgGrad=0.1065
Fold1 Epoch16 | TrainAcc=33.66% | ValAcc=22.76% | TrainLoss=1.6216 | ValLoss=2.1101 | AvgGrad=0.1143
Fold1 Epoch17 | TrainAcc=34.25% | ValAcc=20.87% | TrainLoss=1.6126 | ValLoss=2.1414 | AvgGrad=0.1219
Fold1 Epoch18 | TrainAcc=34.88% | ValAcc=18.59% | TrainLoss=1.6049 | ValLoss=3.0996 | AvgGrad=0.1293
Fold1 TestAcc=18.03%
Fold2 Epoch1 | TrainAcc=19.43% | ValAcc=18.31% | TrainLoss=1.7848 | ValLoss=1.7936 | AvgGrad=0.0249
Fold2 Epoch2 | TrainAcc=22.16% | ValAcc=21.12% | TrainLoss=1.7682 | ValLoss=1.7776 | AvgGrad=0.0281
Fold2 Epoch3 | TrainAcc=23.52% | ValAcc=18.28% | TrainLoss=1.7558 | ValLoss=1.8525 | AvgGrad=0.0332
Fold2 Epoch4 | TrainAcc=24.65% | ValAcc=21.96% | TrainLoss=1.7448 | ValLoss=1.7756 | AvgGrad=0.0374
Fold2 Epoch5 | TrainAcc=25.63% | ValAcc=19.61% | TrainLoss=1.7343 | ValLoss=2.0034 | AvgGrad=0.0424
Fold2 Epoch6 | TrainAcc=26.42% | ValAcc=22.49% | TrainLoss=1.7240 | ValLoss=1.8216 | AvgGrad=0.0459
Fold2 Epoch7 | TrainAcc=27.06% | ValAcc=23.72% | TrainLoss=1.7165 | ValLoss=1.7777 | AvgGrad=0.0503
Fold2 Epoch8 | TrainAcc=27.95% | ValAcc=22.08% | TrainLoss=1.7070 | ValLoss=1.8061 | AvgGrad=0.0550
Fold2 Epoch9 | TrainAcc=28.40% | ValAcc=20.51% | TrainLoss=1.6983 | ValLoss=2.2186 | AvgGrad=0.0601
Fold2 Epoch10 | TrainAcc=29.03% | ValAcc=20.49% | TrainLoss=1.6913 | ValLoss=1.8769 | AvgGrad=0.0642
Fold2 Epoch11 | TrainAcc=30.70% | ValAcc=18.96% | TrainLoss=1.6664 | ValLoss=1.9517 | AvgGrad=0.0753
Fold2 Epoch12 | TrainAcc=31.43% | ValAcc=19.91% | TrainLoss=1.6556 | ValLoss=2.2636 | AvgGrad=0.0855
