=== Experiment Parameters ===
Timestamp: 2025-11-29_00-02-50
Device: cuda
SNR_dB: 10
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 5, Num classes: 150
============================

Fold1 Epoch1 | TrainAcc=13.07% | ValAcc=9.04% | TrainLoss=3.4635 | ValLoss=3.7567 | AvgGrad=0.1955
Fold1 Epoch2 | TrainAcc=20.44% | ValAcc=17.75% | TrainLoss=2.9330 | ValLoss=3.0682 | AvgGrad=0.2470
Fold1 Epoch3 | TrainAcc=23.00% | ValAcc=6.82% | TrainLoss=2.8087 | ValLoss=5.5171 | AvgGrad=0.2539
Fold1 Epoch4 | TrainAcc=24.52% | ValAcc=20.25% | TrainLoss=2.7392 | ValLoss=2.9837 | AvgGrad=0.2544
Fold1 Epoch5 | TrainAcc=25.81% | ValAcc=14.49% | TrainLoss=2.6888 | ValLoss=3.5423 | AvgGrad=0.2511
Fold1 Epoch6 | TrainAcc=26.50% | ValAcc=10.20% | TrainLoss=2.6540 | ValLoss=4.4183 | AvgGrad=0.2524
Fold1 Epoch7 | TrainAcc=27.47% | ValAcc=19.31% | TrainLoss=2.6209 | ValLoss=3.1043 | AvgGrad=0.2511
Fold1 Epoch8 | TrainAcc=28.19% | ValAcc=25.31% | TrainLoss=2.5945 | ValLoss=2.7495 | AvgGrad=0.2492
Fold1 Epoch9 | TrainAcc=28.76% | ValAcc=19.11% | TrainLoss=2.5714 | ValLoss=3.1629 | AvgGrad=0.2495
Fold1 Epoch10 | TrainAcc=29.34% | ValAcc=22.97% | TrainLoss=2.5505 | ValLoss=2.8540 | AvgGrad=0.2493
Fold1 Epoch11 | TrainAcc=31.00% | ValAcc=27.42% | TrainLoss=2.4915 | ValLoss=2.6597 | AvgGrad=0.2454
Fold1 Epoch12 | TrainAcc=31.44% | ValAcc=24.71% | TrainLoss=2.4772 | ValLoss=2.8205 | AvgGrad=0.2553
Fold1 Epoch13 | TrainAcc=31.65% | ValAcc=23.22% | TrainLoss=2.4654 | ValLoss=2.9067 | AvgGrad=0.2617
Fold1 Epoch14 | TrainAcc=31.89% | ValAcc=29.48% | TrainLoss=2.4561 | ValLoss=2.5573 | AvgGrad=0.2691
Fold1 Epoch15 | TrainAcc=32.08% | ValAcc=29.33% | TrainLoss=2.4477 | ValLoss=2.5666 | AvgGrad=0.2747
