=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-11-15_16-54-38
Total Classes: 20
SNR: -5 dB
fd (Doppler shift): 266.6666666666667 Hz
Epoch 1 | Train Loss: 3.0198 | Train Acc: 7.42% | Val Loss: 2.9670 | Val Acc: 9.60%
Epoch 5 | Train Loss: 2.9709 | Train Acc: 8.88% | Val Loss: 2.9586 | Val Acc: 9.30%
Epoch 6 | Train Loss: 2.9671 | Train Acc: 9.07% | Val Loss: 2.9594 | Val Acc: 9.30%
Epoch 7 | Train Loss: 2.9647 | Train Acc: 9.15% | Val Loss: 2.9531 | Val Acc: 9.30%
Epoch 8 | Train Loss: 2.5880 | Train Acc: 17.28% | Val Loss: 2.3750 | Val Acc: 23.00%
Epoch 9 | Train Loss: 2.3193 | Train Acc: 23.75% | Val Loss: 2.2449 | Val Acc: 26.14%
Epoch 10 | Train Loss: 2.2063 | Train Acc: 26.85% | Val Loss: 2.1654 | Val Acc: 28.76%
Epoch 11 | Train Loss: 2.1129 | Train Acc: 29.66% | Val Loss: 2.1172 | Val Acc: 30.39%
Epoch 12 | Train Loss: 2.0692 | Train Acc: 31.08% | Val Loss: 2.1065 | Val Acc: 30.41%
Epoch 13 | Train Loss: 2.0353 | Train Acc: 31.93% | Val Loss: 2.0886 | Val Acc: 31.01%
Epoch 14 | Train Loss: 2.0064 | Train Acc: 32.94% | Val Loss: 2.0657 | Val Acc: 31.38%
Epoch 15 | Train Loss: 1.9742 | Train Acc: 33.95% | Val Loss: 2.0566 | Val Acc: 31.78%
Epoch 16 | Train Loss: 1.9443 | Train Acc: 34.71% | Val Loss: 2.0636 | Val Acc: 32.00%
Epoch 17 | Train Loss: 1.9158 | Train Acc: 35.44% | Val Loss: 2.0421 | Val Acc: 32.03%
Epoch 18 | Train Loss: 1.8856 | Train Acc: 36.40% | Val Loss: 2.0329 | Val Acc: 32.54%
Epoch 19 | Train Loss: 1.8527 | Train Acc: 37.49% | Val Loss: 2.0282 | Val Acc: 32.59%
Epoch 20 | Train Loss: 1.8222 | Train Acc: 38.20% | Val Loss: 2.0310 | Val Acc: 32.97%
Epoch 21 | Train Loss: 1.7730 | Train Acc: 39.85% | Val Loss: 2.0126 | Val Acc: 33.59%
Epoch 22 | Train Loss: 1.7477 | Train Acc: 40.24% | Val Loss: 2.0146 | Val Acc: 33.81%
Epoch 23 | Train Loss: 1.7270 | Train Acc: 41.01% | Val Loss: 2.0095 | Val Acc: 33.67%
Epoch 24 | Train Loss: 1.6985 | Train Acc: 42.04% | Val Loss: 2.0111 | Val Acc: 33.60%
Epoch 25 | Train Loss: 1.6833 | Train Acc: 42.26% | Val Loss: 2.0196 | Val Acc: 33.90%
Epoch 26 | Train Loss: 1.6638 | Train Acc: 42.66% | Val Loss: 2.0195 | Val Acc: 33.89%
Epoch 27 | Train Loss: 1.6468 | Train Acc: 43.38% | Val Loss: 2.0243 | Val Acc: 33.93%
Epoch 28 | Train Loss: 1.6231 | Train Acc: 43.98% | Val Loss: 2.0161 | Val Acc: 33.94%
Epoch 29 | Train Loss: 1.6015 | Train Acc: 44.50% | Val Loss: 2.0241 | Val Acc: 33.81%
Epoch 30 | Train Loss: 1.5856 | Train Acc: 45.15% | Val Loss: 2.0442 | Val Acc: 33.98%
Epoch 31 | Train Loss: 1.5500 | Train Acc: 46.04% | Val Loss: 2.0244 | Val Acc: 34.14%
Epoch 32 | Train Loss: 1.5404 | Train Acc: 46.39% | Val Loss: 2.0290 | Val Acc: 34.21%
Epoch 33 | Train Loss: 1.5276 | Train Acc: 46.84% | Val Loss: 2.0372 | Val Acc: 34.26%
Epoch 1 | Train Loss: 3.0208 | Train Acc: 7.40% | Val Loss: 2.9647 | Val Acc: 9.33%
Epoch 2 | Train Loss: 2.9965 | Train Acc: 7.77% | Val Loss: 2.9643 | Val Acc: 9.33%
Epoch 3 | Train Loss: 2.9860 | Train Acc: 8.14% | Val Loss: 2.9670 | Val Acc: 9.33%
Epoch 4 | Train Loss: 2.9773 | Train Acc: 8.54% | Val Loss: 2.9670 | Val Acc: 9.33%
Epoch 5 | Train Loss: 2.9734 | Train Acc: 8.75% | Val Loss: 2.9657 | Val Acc: 9.33%
Epoch 6 | Train Loss: 2.9695 | Train Acc: 8.89% | Val Loss: 2.9623 | Val Acc: 9.33%
Epoch 7 | Train Loss: 2.9658 | Train Acc: 9.04% | Val Loss: 2.9617 | Val Acc: 9.33%
Epoch 8 | Train Loss: 2.8837 | Train Acc: 11.06% | Val Loss: 2.5406 | Val Acc: 19.48%
Epoch 9 | Train Loss: 2.4090 | Train Acc: 21.53% | Val Loss: 2.3025 | Val Acc: 24.53%
Epoch 10 | Train Loss: 2.2535 | Train Acc: 25.44% | Val Loss: 2.2221 | Val Acc: 27.45%
Epoch 11 | Train Loss: 2.1423 | Train Acc: 28.58% | Val Loss: 2.1419 | Val Acc: 29.44%
Epoch 12 | Train Loss: 2.0916 | Train Acc: 30.23% | Val Loss: 2.1202 | Val Acc: 30.25%
Epoch 13 | Train Loss: 2.0556 | Train Acc: 31.13% | Val Loss: 2.0972 | Val Acc: 30.95%
Epoch 14 | Train Loss: 2.0220 | Train Acc: 32.12% | Val Loss: 2.0819 | Val Acc: 31.30%
Epoch 15 | Train Loss: 1.9893 | Train Acc: 33.24% | Val Loss: 2.0694 | Val Acc: 31.72%
Epoch 16 | Train Loss: 1.9642 | Train Acc: 33.96% | Val Loss: 2.0724 | Val Acc: 31.87%
Epoch 17 | Train Loss: 1.9314 | Train Acc: 34.92% | Val Loss: 2.0641 | Val Acc: 32.02%
Epoch 18 | Train Loss: 1.9046 | Train Acc: 35.78% | Val Loss: 2.0507 | Val Acc: 32.39%
Epoch 19 | Train Loss: 1.8759 | Train Acc: 36.71% | Val Loss: 2.0498 | Val Acc: 32.44%
Epoch 20 | Train Loss: 1.8427 | Train Acc: 37.52% | Val Loss: 2.0499 | Val Acc: 32.60%
Epoch 21 | Train Loss: 1.7966 | Train Acc: 38.86% | Val Loss: 2.0381 | Val Acc: 33.06%
Epoch 22 | Train Loss: 1.7730 | Train Acc: 39.83% | Val Loss: 2.0398 | Val Acc: 33.21%
Epoch 23 | Train Loss: 1.7530 | Train Acc: 40.11% | Val Loss: 2.0415 | Val Acc: 33.15%
Epoch 24 | Train Loss: 1.7309 | Train Acc: 40.95% | Val Loss: 2.0376 | Val Acc: 33.09%
Epoch 25 | Train Loss: 1.7134 | Train Acc: 41.23% | Val Loss: 2.0393 | Val Acc: 32.99%
Epoch 26 | Train Loss: 1.6932 | Train Acc: 41.85% | Val Loss: 2.0397 | Val Acc: 33.34%
Epoch 27 | Train Loss: 1.6713 | Train Acc: 42.76% | Val Loss: 2.0519 | Val Acc: 33.20%
Epoch 28 | Train Loss: 1.6535 | Train Acc: 43.03% | Val Loss: 2.0468 | Val Acc: 33.09%
Epoch 29 | Train Loss: 1.6353 | Train Acc: 43.50% | Val Loss: 2.0490 | Val Acc: 33.48%
Epoch 30 | Train Loss: 1.6144 | Train Acc: 44.27% | Val Loss: 2.0525 | Val Acc: 33.37%
Epoch 31 | Train Loss: 1.5824 | Train Acc: 45.18% | Val Loss: 2.0469 | Val Acc: 33.52%
Epoch 32 | Train Loss: 1.5711 | Train Acc: 45.57% | Val Loss: 2.0473 | Val Acc: 33.59%
Epoch 33 | Train Loss: 1.5567 | Train Acc: 45.80% | Val Loss: 2.0578 | Val Acc: 33.69%
Epoch 34 | Train Loss: 1.5459 | Train Acc: 46.19% | Val Loss: 2.0597 | Val Acc: 33.59%
Epoch 1 | Train Loss: 3.0195 | Train Acc: 7.28% | Val Loss: 2.9650 | Val Acc: 9.24%
Epoch 2 | Train Loss: 2.9981 | Train Acc: 7.75% | Val Loss: 2.9627 | Val Acc: 9.24%
Epoch 3 | Train Loss: 2.9886 | Train Acc: 8.19% | Val Loss: 2.9616 | Val Acc: 9.24%
Epoch 4 | Train Loss: 2.9779 | Train Acc: 8.47% | Val Loss: 2.9602 | Val Acc: 9.24%
Epoch 5 | Train Loss: 2.9740 | Train Acc: 8.69% | Val Loss: 2.9615 | Val Acc: 9.24%
Epoch 6 | Train Loss: 2.9706 | Train Acc: 8.94% | Val Loss: 2.9616 | Val Acc: 9.24%
Epoch 7 | Train Loss: 2.9674 | Train Acc: 9.03% | Val Loss: 2.9623 | Val Acc: 9.24%
Epoch 8 | Train Loss: 2.8009 | Train Acc: 12.65% | Val Loss: 2.4505 | Val Acc: 21.11%
Epoch 9 | Train Loss: 2.3667 | Train Acc: 22.36% | Val Loss: 2.2837 | Val Acc: 25.45%
Epoch 10 | Train Loss: 2.2235 | Train Acc: 26.39% | Val Loss: 2.1695 | Val Acc: 28.26%
Epoch 11 | Train Loss: 2.1226 | Train Acc: 29.41% | Val Loss: 2.1343 | Val Acc: 29.49%
Epoch 12 | Train Loss: 2.0724 | Train Acc: 30.88% | Val Loss: 2.1162 | Val Acc: 30.31%
Epoch 13 | Train Loss: 2.0369 | Train Acc: 31.92% | Val Loss: 2.0941 | Val Acc: 30.87%
Epoch 14 | Train Loss: 2.0065 | Train Acc: 32.94% | Val Loss: 2.0858 | Val Acc: 31.15%
Epoch 15 | Train Loss: 1.9744 | Train Acc: 33.81% | Val Loss: 2.0603 | Val Acc: 31.44%
Epoch 16 | Train Loss: 1.9474 | Train Acc: 34.49% | Val Loss: 2.0578 | Val Acc: 32.04%
Epoch 17 | Train Loss: 1.9166 | Train Acc: 35.49% | Val Loss: 2.0473 | Val Acc: 32.14%
Epoch 18 | Train Loss: 1.8847 | Train Acc: 36.41% | Val Loss: 2.0407 | Val Acc: 32.35%
Epoch 19 | Train Loss: 1.8576 | Train Acc: 37.40% | Val Loss: 2.0340 | Val Acc: 32.89%
Epoch 20 | Train Loss: 1.8256 | Train Acc: 38.14% | Val Loss: 2.0374 | Val Acc: 32.95%
Epoch 21 | Train Loss: 1.7716 | Train Acc: 39.84% | Val Loss: 2.0239 | Val Acc: 33.24%
Epoch 22 | Train Loss: 1.7486 | Train Acc: 40.22% | Val Loss: 2.0209 | Val Acc: 33.37%
Epoch 23 | Train Loss: 1.7259 | Train Acc: 41.00% | Val Loss: 2.0170 | Val Acc: 33.68%
Epoch 24 | Train Loss: 1.7055 | Train Acc: 41.81% | Val Loss: 2.0150 | Val Acc: 33.93%
Epoch 25 | Train Loss: 1.6814 | Train Acc: 42.48% | Val Loss: 2.0168 | Val Acc: 34.00%
Epoch 26 | Train Loss: 1.6611 | Train Acc: 43.01% | Val Loss: 2.0188 | Val Acc: 34.08%
Epoch 27 | Train Loss: 1.6443 | Train Acc: 43.43% | Val Loss: 2.0203 | Val Acc: 33.95%
Epoch 28 | Train Loss: 1.6205 | Train Acc: 44.01% | Val Loss: 2.0303 | Val Acc: 34.11%
Epoch 29 | Train Loss: 1.6056 | Train Acc: 44.44% | Val Loss: 2.0323 | Val Acc: 34.18%
Epoch 30 | Train Loss: 1.5860 | Train Acc: 44.97% | Val Loss: 2.0573 | Val Acc: 33.80%
Epoch 31 | Train Loss: 1.5484 | Train Acc: 46.06% | Val Loss: 2.0448 | Val Acc: 34.23%
Epoch 32 | Train Loss: 1.5372 | Train Acc: 46.43% | Val Loss: 2.0467 | Val Acc: 34.10%
Epoch 33 | Train Loss: 1.5232 | Train Acc: 46.88% | Val Loss: 2.0443 | Val Acc: 34.28%
Epoch 34 | Train Loss: 1.5152 | Train Acc: 47.02% | Val Loss: 2.0581 | Val Acc: 34.10%
Epoch 1 | Train Loss: 3.0208 | Train Acc: 7.39% | Val Loss: 2.9623 | Val Acc: 9.16%
Epoch 2 | Train Loss: 2.9980 | Train Acc: 7.79% | Val Loss: 2.9619 | Val Acc: 9.16%
Epoch 3 | Train Loss: 2.9881 | Train Acc: 8.13% | Val Loss: 2.9659 | Val Acc: 9.16%
Epoch 4 | Train Loss: 2.9805 | Train Acc: 8.54% | Val Loss: 2.9611 | Val Acc: 9.16%
Epoch 5 | Train Loss: 2.9740 | Train Acc: 8.83% | Val Loss: 2.9584 | Val Acc: 9.16%
Epoch 6 | Train Loss: 2.9701 | Train Acc: 8.99% | Val Loss: 2.9578 | Val Acc: 9.16%
Epoch 7 | Train Loss: 2.9678 | Train Acc: 9.11% | Val Loss: 2.9572 | Val Acc: 9.16%
Epoch 8 | Train Loss: 2.8080 | Train Acc: 12.74% | Val Loss: 2.4391 | Val Acc: 21.08%
Epoch 9 | Train Loss: 2.3794 | Train Acc: 22.17% | Val Loss: 2.2837 | Val Acc: 24.96%
Epoch 10 | Train Loss: 2.2411 | Train Acc: 26.05% | Val Loss: 2.1866 | Val Acc: 28.11%
Epoch 11 | Train Loss: 2.1351 | Train Acc: 28.96% | Val Loss: 2.1403 | Val Acc: 29.98%
Epoch 12 | Train Loss: 2.0872 | Train Acc: 30.33% | Val Loss: 2.1119 | Val Acc: 30.38%
Epoch 13 | Train Loss: 2.0488 | Train Acc: 31.64% | Val Loss: 2.0862 | Val Acc: 31.27%
Epoch 14 | Train Loss: 2.0186 | Train Acc: 32.39% | Val Loss: 2.0743 | Val Acc: 31.52%
Epoch 15 | Train Loss: 1.9908 | Train Acc: 33.30% | Val Loss: 2.0674 | Val Acc: 31.53%
Epoch 16 | Train Loss: 1.9587 | Train Acc: 34.32% | Val Loss: 2.0560 | Val Acc: 31.65%
Epoch 17 | Train Loss: 1.9284 | Train Acc: 35.21% | Val Loss: 2.0437 | Val Acc: 31.96%
Epoch 18 | Train Loss: 1.9023 | Train Acc: 35.78% | Val Loss: 2.0479 | Val Acc: 32.03%
Epoch 19 | Train Loss: 1.8751 | Train Acc: 36.71% | Val Loss: 2.0403 | Val Acc: 32.40%
Epoch 20 | Train Loss: 1.8433 | Train Acc: 37.72% | Val Loss: 2.0426 | Val Acc: 32.64%
Epoch 21 | Train Loss: 1.7938 | Train Acc: 39.02% | Val Loss: 2.0373 | Val Acc: 33.10%
Epoch 22 | Train Loss: 1.7712 | Train Acc: 39.71% | Val Loss: 2.0374 | Val Acc: 32.96%
Epoch 23 | Train Loss: 1.7526 | Train Acc: 40.30% | Val Loss: 2.0337 | Val Acc: 32.94%
Epoch 24 | Train Loss: 1.7322 | Train Acc: 40.84% | Val Loss: 2.0416 | Val Acc: 33.29%
Epoch 25 | Train Loss: 1.7120 | Train Acc: 41.42% | Val Loss: 2.0376 | Val Acc: 33.09%
Epoch 26 | Train Loss: 1.6933 | Train Acc: 42.08% | Val Loss: 2.0511 | Val Acc: 32.99%
Epoch 27 | Train Loss: 1.6731 | Train Acc: 42.36% | Val Loss: 2.0337 | Val Acc: 33.24%
Epoch 28 | Train Loss: 1.6526 | Train Acc: 43.26% | Val Loss: 2.0424 | Val Acc: 33.40%
Epoch 29 | Train Loss: 1.6322 | Train Acc: 43.93% | Val Loss: 2.0473 | Val Acc: 33.28%
Epoch 30 | Train Loss: 1.6122 | Train Acc: 44.18% | Val Loss: 2.0521 | Val Acc: 33.48%
Epoch 31 | Train Loss: 1.5829 | Train Acc: 45.29% | Val Loss: 2.0575 | Val Acc: 33.60%
Epoch 32 | Train Loss: 1.5688 | Train Acc: 45.66% | Val Loss: 2.0541 | Val Acc: 33.71%
Epoch 33 | Train Loss: 1.5605 | Train Acc: 45.93% | Val Loss: 2.0614 | Val Acc: 33.50%
Fold 1: Val Acc=33.93%, Test Acc=34.02%
Fold 2: Val Acc=34.26%, Test Acc=33.85%
Fold 3: Val Acc=33.59%, Test Acc=33.53%
Fold 4: Val Acc=34.10%, Test Acc=33.90%
Fold 5: Val Acc=33.50%, Test Acc=33.44%

Average Val Accuracy: 33.88%
Average Test Accuracy: 33.75%
