=== Experiment Parameters ===
Timestamp: 2025-12-01_21-16-07
SNR_dB: 15, ADD_NOISE: True, ADD_DOPPLER: True
FS: 20000000.0, FC: 2400000000.0, Velocity_kmh: 120
Batch: 64, Epochs: 200, LR: 0.001, WD: 0.005
Num classes: 144, K-Fold: 5, Patience: 5, MinDelta: 0.05
============================

Fold1 Epoch1 | TrainAcc=28.45% | ValAcc=73.29% | TrainLoss=2.6467 | ValLoss=1.0026 | AvgGrad=0.1929
Fold1 Epoch2 | TrainAcc=73.29% | ValAcc=84.23% | TrainLoss=0.8992 | ValLoss=0.6930 | AvgGrad=0.1477
Fold1 Epoch3 | TrainAcc=86.99% | ValAcc=86.63% | TrainLoss=0.4427 | ValLoss=0.6635 | AvgGrad=0.1247
Fold1 Epoch4 | TrainAcc=91.63% | ValAcc=87.67% | TrainLoss=0.2871 | ValLoss=0.6592 | AvgGrad=0.1135
Fold1 Epoch5 | TrainAcc=93.74% | ValAcc=87.93% | TrainLoss=0.2163 | ValLoss=0.6911 | AvgGrad=0.1072
Fold1 Epoch6 | TrainAcc=94.83% | ValAcc=88.05% | TrainLoss=0.1772 | ValLoss=0.7263 | AvgGrad=0.1040
Fold1 Epoch7 | TrainAcc=95.55% | ValAcc=88.07% | TrainLoss=0.1527 | ValLoss=0.7176 | AvgGrad=0.1020
Fold1 Epoch8 | TrainAcc=96.04% | ValAcc=88.72% | TrainLoss=0.1365 | ValLoss=0.7500 | AvgGrad=0.1003
Fold1 Epoch9 | TrainAcc=96.47% | ValAcc=88.11% | TrainLoss=0.1233 | ValLoss=0.7315 | AvgGrad=0.0997
Fold1 Epoch10 | TrainAcc=96.65% | ValAcc=88.24% | TrainLoss=0.1151 | ValLoss=0.7886 | AvgGrad=0.0997
Fold1 Epoch11 | TrainAcc=97.74% | ValAcc=89.12% | TrainLoss=0.0772 | ValLoss=0.7197 | AvgGrad=0.0812
Fold1 Epoch12 | TrainAcc=98.13% | ValAcc=89.09% | TrainLoss=0.0635 | ValLoss=0.7472 | AvgGrad=0.0761
Fold1 Epoch13 | TrainAcc=98.26% | ValAcc=89.16% | TrainLoss=0.0582 | ValLoss=0.7633 | AvgGrad=0.0746
Fold1 Epoch14 | TrainAcc=98.43% | ValAcc=88.90% | TrainLoss=0.0532 | ValLoss=0.7576 | AvgGrad=0.0721
Fold1 Epoch15 | TrainAcc=98.51% | ValAcc=88.97% | TrainLoss=0.0501 | ValLoss=0.8138 | AvgGrad=0.0720
Fold1 Epoch16 | TrainAcc=98.56% | ValAcc=89.33% | TrainLoss=0.0482 | ValLoss=0.7968 | AvgGrad=0.0723
Fold1 Epoch17 | TrainAcc=98.63% | ValAcc=89.22% | TrainLoss=0.0466 | ValLoss=0.7545 | AvgGrad=0.0712
Fold1 Epoch18 | TrainAcc=98.68% | ValAcc=88.98% | TrainLoss=0.0445 | ValLoss=0.7858 | AvgGrad=0.0707
