=== Experiment Parameters ===
Timestamp: 2025-11-28_21-52-36
Device: cuda
SNR_dB: 0
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
训练集所选日期: ['2021_03_15']测试集所选日期：['2021_03_01']============================

Fold1 Epoch1 | TrainAcc=46.06% | ValAcc=51.83% | TrainLoss=1.3711 | ValLoss=1.2647 | AvgGrad=0.1017
Fold1 Epoch2 | TrainAcc=61.26% | ValAcc=52.23% | TrainLoss=1.0100 | ValLoss=1.2941 | AvgGrad=0.1723
Fold1 Epoch3 | TrainAcc=66.18% | ValAcc=49.88% | TrainLoss=0.8906 | ValLoss=1.5618 | AvgGrad=0.1965
Fold1 Epoch4 | TrainAcc=68.64% | ValAcc=56.12% | TrainLoss=0.8277 | ValLoss=1.2522 | AvgGrad=0.2087
Fold1 Epoch5 | TrainAcc=70.43% | ValAcc=44.88% | TrainLoss=0.7862 | ValLoss=1.7306 | AvgGrad=0.2143
Fold1 Epoch6 | TrainAcc=71.99% | ValAcc=59.64% | TrainLoss=0.7529 | ValLoss=1.1606 | AvgGrad=0.2180
Fold1 Epoch7 | TrainAcc=72.74% | ValAcc=47.90% | TrainLoss=0.7318 | ValLoss=1.6425 | AvgGrad=0.2239
Fold1 Epoch8 | TrainAcc=73.52% | ValAcc=54.28% | TrainLoss=0.7107 | ValLoss=1.3133 | AvgGrad=0.2244
Fold1 Epoch9 | TrainAcc=74.34% | ValAcc=61.42% | TrainLoss=0.6871 | ValLoss=1.1147 | AvgGrad=0.2231
Fold1 Epoch10 | TrainAcc=74.97% | ValAcc=62.42% | TrainLoss=0.6729 | ValLoss=1.0031 | AvgGrad=0.2263
Fold1 Epoch11 | TrainAcc=77.05% | ValAcc=56.68% | TrainLoss=0.6229 | ValLoss=1.3344 | AvgGrad=0.2209
Fold1 Epoch12 | TrainAcc=77.41% | ValAcc=49.44% | TrainLoss=0.6122 | ValLoss=1.7440 | AvgGrad=0.2347
Fold1 Epoch13 | TrainAcc=77.83% | ValAcc=45.88% | TrainLoss=0.6026 | ValLoss=1.9776 | AvgGrad=0.2435
Fold1 Epoch14 | TrainAcc=77.98% | ValAcc=64.85% | TrainLoss=0.5951 | ValLoss=0.9874 | AvgGrad=0.2515
Fold1 Epoch15 | TrainAcc=78.24% | ValAcc=46.71% | TrainLoss=0.5875 | ValLoss=1.8177 | AvgGrad=0.2562
Fold1 Epoch16 | TrainAcc=78.61% | ValAcc=52.81% | TrainLoss=0.5817 | ValLoss=1.5201 | AvgGrad=0.2623
Fold1 Epoch17 | TrainAcc=78.89% | ValAcc=51.64% | TrainLoss=0.5709 | ValLoss=1.8160 | AvgGrad=0.2613
Fold1 Epoch18 | TrainAcc=79.07% | ValAcc=50.36% | TrainLoss=0.5659 | ValLoss=1.9087 | AvgGrad=0.2669
Fold1 Epoch19 | TrainAcc=79.36% | ValAcc=46.32% | TrainLoss=0.5574 | ValLoss=1.8555 | AvgGrad=0.2716
Fold1 Epoch20 | TrainAcc=79.51% | ValAcc=58.10% | TrainLoss=0.5516 | ValLoss=1.2995 | AvgGrad=0.2760
Fold1 Epoch21 | TrainAcc=80.78% | ValAcc=58.49% | TrainLoss=0.5228 | ValLoss=1.3225 | AvgGrad=0.2702
Fold1 Epoch22 | TrainAcc=80.96% | ValAcc=71.85% | TrainLoss=0.5175 | ValLoss=0.7598 | AvgGrad=0.2826
Fold1 Epoch23 | TrainAcc=81.30% | ValAcc=61.74% | TrainLoss=0.5100 | ValLoss=1.2064 | AvgGrad=0.2805
Fold1 Epoch24 | TrainAcc=81.45% | ValAcc=60.26% | TrainLoss=0.5068 | ValLoss=1.3438 | AvgGrad=0.2894
Fold1 Epoch25 | TrainAcc=81.34% | ValAcc=63.89% | TrainLoss=0.5054 | ValLoss=1.0696 | AvgGrad=0.2979
Fold1 Epoch26 | TrainAcc=81.65% | ValAcc=65.10% | TrainLoss=0.5003 | ValLoss=1.0437 | AvgGrad=0.2996
Fold1 Epoch27 | TrainAcc=81.82% | ValAcc=66.45% | TrainLoss=0.4963 | ValLoss=1.0089 | AvgGrad=0.3011
Fold1 Epoch28 | TrainAcc=81.97% | ValAcc=50.94% | TrainLoss=0.4939 | ValLoss=1.9294 | AvgGrad=0.3058
Fold1 Epoch29 | TrainAcc=81.91% | ValAcc=65.67% | TrainLoss=0.4919 | ValLoss=1.0590 | AvgGrad=0.3144
Fold1 Epoch30 | TrainAcc=82.10% | ValAcc=61.99% | TrainLoss=0.4863 | ValLoss=1.1495 | AvgGrad=0.3120
Fold1 TestAcc=47.89%
Fold2 Epoch1 | TrainAcc=48.23% | ValAcc=39.69% | TrainLoss=1.3242 | ValLoss=1.6209 | AvgGrad=0.1078
Fold2 Epoch2 | TrainAcc=60.72% | ValAcc=48.17% | TrainLoss=1.0185 | ValLoss=1.3488 | AvgGrad=0.1807
Fold2 Epoch3 | TrainAcc=65.52% | ValAcc=42.49% | TrainLoss=0.9043 | ValLoss=1.7094 | AvgGrad=0.2032
Fold2 Epoch4 | TrainAcc=68.22% | ValAcc=36.30% | TrainLoss=0.8418 | ValLoss=2.4089 | AvgGrad=0.2150
Fold2 Epoch5 | TrainAcc=70.10% | ValAcc=50.64% | TrainLoss=0.7995 | ValLoss=1.3915 | AvgGrad=0.2185
Fold2 Epoch6 | TrainAcc=71.16% | ValAcc=48.12% | TrainLoss=0.7690 | ValLoss=1.5820 | AvgGrad=0.2230
Fold2 Epoch7 | TrainAcc=72.07% | ValAcc=60.27% | TrainLoss=0.7421 | ValLoss=1.1364 | AvgGrad=0.2260
Fold2 Epoch8 | TrainAcc=72.81% | ValAcc=32.16% | TrainLoss=0.7206 | ValLoss=3.3534 | AvgGrad=0.2255
Fold2 Epoch9 | TrainAcc=73.84% | ValAcc=36.22% | TrainLoss=0.6999 | ValLoss=3.1319 | AvgGrad=0.2266
Fold2 Epoch10 | TrainAcc=74.35% | ValAcc=64.47% | TrainLoss=0.6855 | ValLoss=0.9615 | AvgGrad=0.2309
Fold2 Epoch11 | TrainAcc=76.21% | ValAcc=61.03% | TrainLoss=0.6371 | ValLoss=1.1451 | AvgGrad=0.2241
Fold2 Epoch12 | TrainAcc=76.93% | ValAcc=66.77% | TrainLoss=0.6223 | ValLoss=0.8677 | AvgGrad=0.2352
Fold2 Epoch13 | TrainAcc=77.18% | ValAcc=48.80% | TrainLoss=0.6152 | ValLoss=1.6592 | AvgGrad=0.2460
Fold2 Epoch14 | TrainAcc=77.48% | ValAcc=62.60% | TrainLoss=0.6070 | ValLoss=1.0543 | AvgGrad=0.2522
Fold2 Epoch15 | TrainAcc=77.70% | ValAcc=60.52% | TrainLoss=0.5974 | ValLoss=1.2858 | AvgGrad=0.2586
Fold2 Epoch16 | TrainAcc=78.22% | ValAcc=67.15% | TrainLoss=0.5902 | ValLoss=0.9205 | AvgGrad=0.2630
Fold2 Epoch17 | TrainAcc=78.23% | ValAcc=63.28% | TrainLoss=0.5847 | ValLoss=1.0621 | AvgGrad=0.2687
Fold2 Epoch18 | TrainAcc=78.62% | ValAcc=58.52% | TrainLoss=0.5749 | ValLoss=1.3236 | AvgGrad=0.2716
Fold2 Epoch19 | TrainAcc=79.02% | ValAcc=49.31% | TrainLoss=0.5712 | ValLoss=1.7749 | AvgGrad=0.2789
Fold2 Epoch20 | TrainAcc=79.13% | ValAcc=64.99% | TrainLoss=0.5643 | ValLoss=1.0080 | AvgGrad=0.2780
Fold2 Epoch21 | TrainAcc=80.30% | ValAcc=67.57% | TrainLoss=0.5343 | ValLoss=0.9566 | AvgGrad=0.2728
