=== Experiment Parameters ===
Timestamp: 2025-12-01_19-08-31
Device: cuda
SNR_dB: 5
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 5, Num classes: 144
============================

Fold1 Epoch1 | TrainAcc=8.99% | ValAcc=12.08% | TrainLoss=3.7859 | ValLoss=3.4833 | AvgGrad=0.1598
Fold1 Epoch2 | TrainAcc=14.33% | ValAcc=5.52% | TrainLoss=3.3154 | ValLoss=4.7299 | AvgGrad=0.2080
Fold1 Epoch3 | TrainAcc=15.92% | ValAcc=4.76% | TrainLoss=3.2268 | ValLoss=5.3434 | AvgGrad=0.2071
Fold1 Epoch4 | TrainAcc=17.00% | ValAcc=12.24% | TrainLoss=3.1735 | ValLoss=3.5560 | AvgGrad=0.2030
Fold1 Epoch5 | TrainAcc=17.73% | ValAcc=11.72% | TrainLoss=3.1378 | ValLoss=3.6537 | AvgGrad=0.2010
Fold1 Epoch6 | TrainAcc=18.31% | ValAcc=7.52% | TrainLoss=3.1095 | ValLoss=4.4287 | AvgGrad=0.1985
Fold1 Epoch7 | TrainAcc=18.80% | ValAcc=16.76% | TrainLoss=3.0838 | ValLoss=3.2050 | AvgGrad=0.1968
Fold1 Epoch8 | TrainAcc=19.21% | ValAcc=16.72% | TrainLoss=3.0627 | ValLoss=3.2487 | AvgGrad=0.1975
Fold1 Epoch9 | TrainAcc=19.72% | ValAcc=17.42% | TrainLoss=3.0431 | ValLoss=3.1754 | AvgGrad=0.1977
Fold1 Epoch10 | TrainAcc=20.20% | ValAcc=16.13% | TrainLoss=3.0252 | ValLoss=3.2947 | AvgGrad=0.1985
Fold1 Epoch11 | TrainAcc=21.20% | ValAcc=13.64% | TrainLoss=2.9774 | ValLoss=3.5275 | AvgGrad=0.1999
Fold1 Epoch12 | TrainAcc=21.47% | ValAcc=19.02% | TrainLoss=2.9638 | ValLoss=3.1132 | AvgGrad=0.2076
Fold1 Epoch13 | TrainAcc=21.66% | ValAcc=19.41% | TrainLoss=2.9562 | ValLoss=3.0737 | AvgGrad=0.2160
Fold1 Epoch14 | TrainAcc=21.92% | ValAcc=18.45% | TrainLoss=2.9473 | ValLoss=3.1689 | AvgGrad=0.2201
Fold1 Epoch15 | TrainAcc=22.10% | ValAcc=16.32% | TrainLoss=2.9393 | ValLoss=3.2609 | AvgGrad=0.2246
Fold1 Epoch16 | TrainAcc=22.29% | ValAcc=20.23% | TrainLoss=2.9309 | ValLoss=3.0333 | AvgGrad=0.2295
Fold1 Epoch17 | TrainAcc=22.47% | ValAcc=18.25% | TrainLoss=2.9240 | ValLoss=3.1946 | AvgGrad=0.2323
