=== Experiment Parameters ===
Timestamp: 2025-11-26_15-03-46
Device: cuda
SNR_dB: -30
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
============================

Fold1 Epoch1 | TrainAcc=16.82% | ValAcc=16.91% | TrainLoss=1.7941 | ValLoss=1.7926 | AvgGrad=0.0165
Fold1 Epoch2 | TrainAcc=16.83% | ValAcc=16.46% | TrainLoss=1.7931 | ValLoss=1.7926 | AvgGrad=0.0128
Fold1 Epoch3 | TrainAcc=16.87% | ValAcc=16.48% | TrainLoss=1.7928 | ValLoss=1.7927 | AvgGrad=0.0115
Fold1 Epoch4 | TrainAcc=16.81% | ValAcc=16.60% | TrainLoss=1.7924 | ValLoss=1.7925 | AvgGrad=0.0100
Fold1 Epoch5 | TrainAcc=16.87% | ValAcc=16.66% | TrainLoss=1.7922 | ValLoss=1.7931 | AvgGrad=0.0096
Fold1 Epoch6 | TrainAcc=16.86% | ValAcc=16.87% | TrainLoss=1.7922 | ValLoss=1.7925 | AvgGrad=0.0086
Fold1 Epoch7 | TrainAcc=16.88% | ValAcc=16.60% | TrainLoss=1.7921 | ValLoss=1.7930 | AvgGrad=0.0078
Fold1 Epoch8 | TrainAcc=16.90% | ValAcc=16.53% | TrainLoss=1.7920 | ValLoss=1.7920 | AvgGrad=0.0073
Fold1 Epoch9 | TrainAcc=16.87% | ValAcc=16.81% | TrainLoss=1.7919 | ValLoss=1.7921 | AvgGrad=0.0071
Fold1 TestAcc=16.62%
Fold2 Epoch1 | TrainAcc=16.67% | ValAcc=16.45% | TrainLoss=1.7939 | ValLoss=1.7929 | AvgGrad=0.0163
Fold2 Epoch2 | TrainAcc=16.78% | ValAcc=16.46% | TrainLoss=1.7930 | ValLoss=1.7932 | AvgGrad=0.0125
Fold2 Epoch3 | TrainAcc=16.75% | ValAcc=16.64% | TrainLoss=1.7928 | ValLoss=1.7926 | AvgGrad=0.0106
Fold2 Epoch4 | TrainAcc=16.66% | ValAcc=16.61% | TrainLoss=1.7925 | ValLoss=1.7920 | AvgGrad=0.0090
Fold2 Epoch5 | TrainAcc=16.90% | ValAcc=16.42% | TrainLoss=1.7922 | ValLoss=1.7930 | AvgGrad=0.0080
Fold2 Epoch6 | TrainAcc=16.81% | ValAcc=16.59% | TrainLoss=1.7921 | ValLoss=1.7923 | AvgGrad=0.0075
Fold2 Epoch7 | TrainAcc=16.67% | ValAcc=16.69% | TrainLoss=1.7921 | ValLoss=1.7922 | AvgGrad=0.0064
Fold2 Epoch8 | TrainAcc=16.84% | ValAcc=16.60% | TrainLoss=1.7920 | ValLoss=1.7924 | AvgGrad=0.0058
Fold2 Epoch9 | TrainAcc=16.84% | ValAcc=16.57% | TrainLoss=1.7919 | ValLoss=1.7919 | AvgGrad=0.0056
Fold2 Epoch10 | TrainAcc=16.78% | ValAcc=16.67% | TrainLoss=1.7919 | ValLoss=1.7919 | AvgGrad=0.0047
Fold2 Epoch11 | TrainAcc=16.67% | ValAcc=16.34% | TrainLoss=1.7918 | ValLoss=1.7918 | AvgGrad=0.0040
Fold2 Epoch12 | TrainAcc=16.78% | ValAcc=16.57% | TrainLoss=1.7918 | ValLoss=1.7921 | AvgGrad=0.0039
Fold2 Epoch13 | TrainAcc=16.74% | ValAcc=16.58% | TrainLoss=1.7918 | ValLoss=1.7918 | AvgGrad=0.0039
Fold2 Epoch14 | TrainAcc=16.72% | ValAcc=16.52% | TrainLoss=1.7917 | ValLoss=1.7918 | AvgGrad=0.0036
Fold2 Epoch15 | TrainAcc=16.86% | ValAcc=16.51% | TrainLoss=1.7917 | ValLoss=1.7918 | AvgGrad=0.0040
Fold2 TestAcc=16.58%
Fold3 Epoch1 | TrainAcc=16.74% | ValAcc=16.69% | TrainLoss=1.7939 | ValLoss=1.7926 | AvgGrad=0.0166
Fold3 Epoch2 | TrainAcc=16.56% | ValAcc=16.40% | TrainLoss=1.7933 | ValLoss=1.7936 | AvgGrad=0.0130
Fold3 Epoch3 | TrainAcc=16.77% | ValAcc=16.83% | TrainLoss=1.7927 | ValLoss=1.7945 | AvgGrad=0.0113
Fold3 Epoch4 | TrainAcc=16.86% | ValAcc=16.82% | TrainLoss=1.7924 | ValLoss=1.7962 | AvgGrad=0.0099
Fold3 Epoch5 | TrainAcc=16.87% | ValAcc=16.49% | TrainLoss=1.7923 | ValLoss=1.7931 | AvgGrad=0.0085
Fold3 Epoch6 | TrainAcc=16.71% | ValAcc=16.64% | TrainLoss=1.7923 | ValLoss=1.7926 | AvgGrad=0.0078
