=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-17_15-20-46
Total Classes: 20
SNR: -5 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0196 | Train Acc: 7.29% | Val Loss: 2.9688 | Val Acc: 9.16%
Epoch 20 | Train Loss: 2.1559 | Train Acc: 30.24% | Val Loss: 2.3895 | Val Acc: 24.01%
Epoch 21 | Train Loss: 2.0993 | Train Acc: 31.87% | Val Loss: 2.3870 | Val Acc: 24.27%
Epoch 22 | Train Loss: 2.0738 | Train Acc: 32.52% | Val Loss: 2.4017 | Val Acc: 24.32%
Epoch 23 | Train Loss: 2.0489 | Train Acc: 33.08% | Val Loss: 2.3980 | Val Acc: 24.29%
Epoch 24 | Train Loss: 2.0269 | Train Acc: 33.72% | Val Loss: 2.3990 | Val Acc: 24.25%
Epoch 25 | Train Loss: 2.0070 | Train Acc: 34.06% | Val Loss: 2.4054 | Val Acc: 24.22%
Epoch 26 | Train Loss: 1.9849 | Train Acc: 34.73% | Val Loss: 2.4137 | Val Acc: 23.97%
Epoch 27 | Train Loss: 1.9591 | Train Acc: 35.49% | Val Loss: 2.4251 | Val Acc: 24.17%
Epoch 28 | Train Loss: 1.9394 | Train Acc: 36.06% | Val Loss: 2.4247 | Val Acc: 24.12%
Epoch 29 | Train Loss: 1.9159 | Train Acc: 36.66% | Val Loss: 2.4340 | Val Acc: 24.23%
Epoch 30 | Train Loss: 1.8930 | Train Acc: 37.14% | Val Loss: 2.4501 | Val Acc: 23.86%
Epoch 31 | Train Loss: 1.8564 | Train Acc: 38.50% | Val Loss: 2.4462 | Val Acc: 24.31%
Epoch 1 | Train Loss: 3.0208 | Train Acc: 7.40% | Val Loss: 2.9645 | Val Acc: 9.26%
Epoch 2 | Train Loss: 2.9993 | Train Acc: 7.75% | Val Loss: 2.9661 | Val Acc: 9.26%
Epoch 3 | Train Loss: 2.9867 | Train Acc: 8.06% | Val Loss: 2.9605 | Val Acc: 9.26%
Epoch 4 | Train Loss: 2.9792 | Train Acc: 8.35% | Val Loss: 2.9598 | Val Acc: 9.26%
Epoch 5 | Train Loss: 2.9745 | Train Acc: 8.60% | Val Loss: 2.9618 | Val Acc: 9.26%
Epoch 6 | Train Loss: 2.9692 | Train Acc: 8.87% | Val Loss: 2.9613 | Val Acc: 9.26%
Epoch 7 | Train Loss: 2.9661 | Train Acc: 9.01% | Val Loss: 2.9599 | Val Acc: 9.26%
Epoch 8 | Train Loss: 2.9644 | Train Acc: 9.16% | Val Loss: 2.9595 | Val Acc: 9.26%
Epoch 9 | Train Loss: 2.8351 | Train Acc: 12.54% | Val Loss: 2.6358 | Val Acc: 18.01%
Epoch 10 | Train Loss: 2.5909 | Train Acc: 18.52% | Val Loss: 2.5611 | Val Acc: 20.01%
Epoch 11 | Train Loss: 2.4874 | Train Acc: 20.95% | Val Loss: 2.5130 | Val Acc: 21.22%
Epoch 12 | Train Loss: 2.4347 | Train Acc: 22.54% | Val Loss: 2.4860 | Val Acc: 22.08%
Epoch 13 | Train Loss: 2.3913 | Train Acc: 23.58% | Val Loss: 2.4504 | Val Acc: 22.59%
Epoch 14 | Train Loss: 2.3556 | Train Acc: 24.67% | Val Loss: 2.4357 | Val Acc: 23.17%
Epoch 15 | Train Loss: 2.3216 | Train Acc: 25.63% | Val Loss: 2.4222 | Val Acc: 23.50%
Epoch 16 | Train Loss: 2.2899 | Train Acc: 26.37% | Val Loss: 2.4131 | Val Acc: 24.03%
Epoch 17 | Train Loss: 2.2555 | Train Acc: 27.51% | Val Loss: 2.4035 | Val Acc: 24.45%
Epoch 18 | Train Loss: 2.2217 | Train Acc: 28.24% | Val Loss: 2.3941 | Val Acc: 24.50%
Epoch 19 | Train Loss: 2.1898 | Train Acc: 28.98% | Val Loss: 2.3930 | Val Acc: 24.36%
Epoch 20 | Train Loss: 2.1576 | Train Acc: 29.98% | Val Loss: 2.3933 | Val Acc: 24.89%
Epoch 21 | Train Loss: 2.1020 | Train Acc: 31.60% | Val Loss: 2.3907 | Val Acc: 24.84%
Epoch 22 | Train Loss: 2.0760 | Train Acc: 32.19% | Val Loss: 2.3943 | Val Acc: 24.78%
Epoch 23 | Train Loss: 2.0542 | Train Acc: 32.91% | Val Loss: 2.3946 | Val Acc: 24.76%
Epoch 24 | Train Loss: 2.0289 | Train Acc: 33.45% | Val Loss: 2.3958 | Val Acc: 24.96%
Epoch 25 | Train Loss: 2.0060 | Train Acc: 34.24% | Val Loss: 2.4026 | Val Acc: 25.02%
Epoch 26 | Train Loss: 1.9852 | Train Acc: 34.72% | Val Loss: 2.4126 | Val Acc: 25.00%
Epoch 27 | Train Loss: 1.9599 | Train Acc: 35.34% | Val Loss: 2.4144 | Val Acc: 25.12%
Epoch 28 | Train Loss: 1.9371 | Train Acc: 35.97% | Val Loss: 2.4230 | Val Acc: 24.94%
Epoch 29 | Train Loss: 1.9132 | Train Acc: 36.69% | Val Loss: 2.4273 | Val Acc: 24.95%
Epoch 30 | Train Loss: 1.8903 | Train Acc: 37.25% | Val Loss: 2.4354 | Val Acc: 24.98%
Epoch 31 | Train Loss: 1.8529 | Train Acc: 38.14% | Val Loss: 2.4376 | Val Acc: 25.10%
Epoch 1 | Train Loss: 3.0221 | Train Acc: 7.17% | Val Loss: 2.9650 | Val Acc: 9.46%
Epoch 2 | Train Loss: 2.9976 | Train Acc: 7.83% | Val Loss: 2.9626 | Val Acc: 9.46%
Epoch 3 | Train Loss: 2.9864 | Train Acc: 8.06% | Val Loss: 2.9617 | Val Acc: 9.46%
Epoch 4 | Train Loss: 2.9796 | Train Acc: 8.40% | Val Loss: 2.9588 | Val Acc: 9.46%
Epoch 5 | Train Loss: 2.9730 | Train Acc: 8.70% | Val Loss: 2.9602 | Val Acc: 9.46%
Epoch 6 | Train Loss: 2.9697 | Train Acc: 8.89% | Val Loss: 2.9580 | Val Acc: 9.46%
Epoch 7 | Train Loss: 2.9668 | Train Acc: 9.01% | Val Loss: 2.9580 | Val Acc: 9.46%
Epoch 8 | Train Loss: 2.9644 | Train Acc: 9.06% | Val Loss: 2.9579 | Val Acc: 9.46%
Epoch 9 | Train Loss: 2.8890 | Train Acc: 11.01% | Val Loss: 2.6627 | Val Acc: 17.27%
Epoch 10 | Train Loss: 2.6086 | Train Acc: 18.15% | Val Loss: 2.5751 | Val Acc: 19.80%
Epoch 11 | Train Loss: 2.4989 | Train Acc: 20.77% | Val Loss: 2.5156 | Val Acc: 21.09%
Epoch 12 | Train Loss: 2.4461 | Train Acc: 22.16% | Val Loss: 2.4818 | Val Acc: 21.88%
Epoch 13 | Train Loss: 2.4082 | Train Acc: 23.11% | Val Loss: 2.4576 | Val Acc: 22.57%
Epoch 14 | Train Loss: 2.3696 | Train Acc: 24.19% | Val Loss: 2.4314 | Val Acc: 23.18%
Epoch 15 | Train Loss: 2.3369 | Train Acc: 25.01% | Val Loss: 2.4320 | Val Acc: 23.31%
Epoch 16 | Train Loss: 2.3028 | Train Acc: 26.02% | Val Loss: 2.4084 | Val Acc: 24.12%
Epoch 17 | Train Loss: 2.2715 | Train Acc: 26.91% | Val Loss: 2.3976 | Val Acc: 24.26%
Epoch 18 | Train Loss: 2.2387 | Train Acc: 27.78% | Val Loss: 2.3895 | Val Acc: 24.27%
Epoch 19 | Train Loss: 2.2040 | Train Acc: 28.77% | Val Loss: 2.3835 | Val Acc: 24.65%
Epoch 20 | Train Loss: 2.1718 | Train Acc: 29.64% | Val Loss: 2.3824 | Val Acc: 24.55%
Epoch 21 | Train Loss: 2.1166 | Train Acc: 31.13% | Val Loss: 2.3775 | Val Acc: 24.75%
Epoch 22 | Train Loss: 2.0927 | Train Acc: 31.79% | Val Loss: 2.3886 | Val Acc: 24.79%
Epoch 23 | Train Loss: 2.0707 | Train Acc: 32.39% | Val Loss: 2.3840 | Val Acc: 24.90%
Epoch 24 | Train Loss: 2.0473 | Train Acc: 33.04% | Val Loss: 2.3829 | Val Acc: 25.02%
Epoch 25 | Train Loss: 2.0244 | Train Acc: 33.58% | Val Loss: 2.3926 | Val Acc: 25.10%
Epoch 26 | Train Loss: 2.0030 | Train Acc: 34.17% | Val Loss: 2.3941 | Val Acc: 25.17%
Epoch 27 | Train Loss: 1.9789 | Train Acc: 34.68% | Val Loss: 2.3963 | Val Acc: 25.08%
Epoch 28 | Train Loss: 1.9592 | Train Acc: 35.45% | Val Loss: 2.4110 | Val Acc: 25.01%
Epoch 29 | Train Loss: 1.9330 | Train Acc: 36.00% | Val Loss: 2.4082 | Val Acc: 24.88%
Epoch 30 | Train Loss: 1.9122 | Train Acc: 36.63% | Val Loss: 2.4175 | Val Acc: 24.95%
Epoch 31 | Train Loss: 1.8751 | Train Acc: 37.64% | Val Loss: 2.4095 | Val Acc: 25.45%
Epoch 1 | Train Loss: 3.0220 | Train Acc: 7.35% | Val Loss: 2.9679 | Val Acc: 9.22%
Epoch 2 | Train Loss: 2.9981 | Train Acc: 7.60% | Val Loss: 2.9626 | Val Acc: 9.22%
Epoch 3 | Train Loss: 2.9852 | Train Acc: 8.17% | Val Loss: 2.9610 | Val Acc: 9.22%
Epoch 4 | Train Loss: 2.9772 | Train Acc: 8.48% | Val Loss: 2.9644 | Val Acc: 9.22%
Epoch 5 | Train Loss: 2.9721 | Train Acc: 8.85% | Val Loss: 2.9578 | Val Acc: 9.22%
Epoch 6 | Train Loss: 2.9680 | Train Acc: 9.00% | Val Loss: 2.9597 | Val Acc: 9.22%
Epoch 7 | Train Loss: 2.9654 | Train Acc: 9.07% | Val Loss: 2.9595 | Val Acc: 9.22%
Epoch 8 | Train Loss: 2.9642 | Train Acc: 9.13% | Val Loss: 2.9583 | Val Acc: 9.22%
Epoch 9 | Train Loss: 2.8656 | Train Acc: 11.76% | Val Loss: 2.6746 | Val Acc: 17.20%
Epoch 10 | Train Loss: 2.6061 | Train Acc: 18.51% | Val Loss: 2.5800 | Val Acc: 19.76%
Epoch 11 | Train Loss: 2.5024 | Train Acc: 20.85% | Val Loss: 2.5369 | Val Acc: 20.83%
Epoch 12 | Train Loss: 2.4531 | Train Acc: 22.06% | Val Loss: 2.4906 | Val Acc: 21.73%
Epoch 13 | Train Loss: 2.4108 | Train Acc: 23.05% | Val Loss: 2.4589 | Val Acc: 21.97%
Epoch 14 | Train Loss: 2.3736 | Train Acc: 24.49% | Val Loss: 2.4409 | Val Acc: 22.73%
Epoch 15 | Train Loss: 2.3408 | Train Acc: 25.24% | Val Loss: 2.4283 | Val Acc: 23.49%
Epoch 16 | Train Loss: 2.3085 | Train Acc: 26.02% | Val Loss: 2.4132 | Val Acc: 23.61%
Epoch 17 | Train Loss: 2.2735 | Train Acc: 27.03% | Val Loss: 2.3952 | Val Acc: 24.00%
Epoch 18 | Train Loss: 2.2450 | Train Acc: 27.67% | Val Loss: 2.3893 | Val Acc: 24.12%
Epoch 19 | Train Loss: 2.2096 | Train Acc: 28.77% | Val Loss: 2.3904 | Val Acc: 24.25%
Epoch 20 | Train Loss: 2.1790 | Train Acc: 29.53% | Val Loss: 2.3901 | Val Acc: 24.46%
Epoch 21 | Train Loss: 2.1262 | Train Acc: 31.10% | Val Loss: 2.3681 | Val Acc: 25.11%
Epoch 22 | Train Loss: 2.1002 | Train Acc: 31.75% | Val Loss: 2.3627 | Val Acc: 25.06%
Epoch 23 | Train Loss: 2.0742 | Train Acc: 32.42% | Val Loss: 2.3664 | Val Acc: 25.15%
Epoch 24 | Train Loss: 2.0549 | Train Acc: 32.93% | Val Loss: 2.3703 | Val Acc: 25.01%
Epoch 25 | Train Loss: 2.0284 | Train Acc: 33.60% | Val Loss: 2.3750 | Val Acc: 25.11%
Epoch 26 | Train Loss: 2.0067 | Train Acc: 34.17% | Val Loss: 2.3758 | Val Acc: 25.10%
Epoch 27 | Train Loss: 1.9854 | Train Acc: 34.79% | Val Loss: 2.3709 | Val Acc: 25.31%
Epoch 28 | Train Loss: 1.9598 | Train Acc: 35.45% | Val Loss: 2.3822 | Val Acc: 25.21%
Epoch 29 | Train Loss: 1.9355 | Train Acc: 36.09% | Val Loss: 2.3857 | Val Acc: 25.08%
Epoch 30 | Train Loss: 1.9166 | Train Acc: 36.51% | Val Loss: 2.3891 | Val Acc: 25.28%
Epoch 31 | Train Loss: 1.8764 | Train Acc: 37.69% | Val Loss: 2.3762 | Val Acc: 25.49%
Epoch 32 | Train Loss: 1.8576 | Train Acc: 38.28% | Val Loss: 2.3799 | Val Acc: 25.63%
Fold 1: Val Acc=25.48%, Test Acc=25.54%
Fold 2: Val Acc=24.31%, Test Acc=24.97%
Fold 3: Val Acc=25.10%, Test Acc=24.56%
Fold 4: Val Acc=25.45%, Test Acc=25.43%
Fold 5: Val Acc=25.63%, Test Acc=25.71%

Average Val Accuracy: 25.19%
Average Test Accuracy: 25.24%
