=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-15_12-37-38
Total Classes: 20
SNR: -5 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0321 | Train Acc: 7.14% | Val Loss: 2.9612 | Val Acc: 9.24%
Epoch 68 | Train Loss: 2.9653 | Train Acc: 8.83% | Val Loss: 2.9540 | Val Acc: 9.35%
Epoch 69 | Train Loss: 2.9656 | Train Acc: 8.83% | Val Loss: 2.9540 | Val Acc: 9.35%
Epoch 70 | Train Loss: 2.9664 | Train Acc: 8.73% | Val Loss: 2.9540 | Val Acc: 9.35%
Epoch 71 | Train Loss: 2.9641 | Train Acc: 8.77% | Val Loss: 2.9540 | Val Acc: 9.35%
Epoch 72 | Train Loss: 2.9650 | Train Acc: 8.73% | Val Loss: 2.9539 | Val Acc: 9.36%
Epoch 73 | Train Loss: 2.9642 | Train Acc: 8.79% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 74 | Train Loss: 2.9642 | Train Acc: 8.85% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 75 | Train Loss: 2.9651 | Train Acc: 8.75% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 76 | Train Loss: 2.9648 | Train Acc: 8.76% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 77 | Train Loss: 2.9641 | Train Acc: 8.87% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 78 | Train Loss: 2.9656 | Train Acc: 8.74% | Val Loss: 2.9539 | Val Acc: 9.35%
Epoch 79 | Train Loss: 2.9644 | Train Acc: 8.84% | Val Loss: 2.9538 | Val Acc: 9.35%
Epoch 80 | Train Loss: 2.9659 | Train Acc: 8.73% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 81 | Train Loss: 2.9658 | Train Acc: 8.65% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 82 | Train Loss: 2.9656 | Train Acc: 8.68% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 83 | Train Loss: 2.9648 | Train Acc: 8.71% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 84 | Train Loss: 2.9644 | Train Acc: 8.70% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 85 | Train Loss: 2.9644 | Train Acc: 8.74% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 86 | Train Loss: 2.9643 | Train Acc: 8.84% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 87 | Train Loss: 2.9649 | Train Acc: 8.83% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 88 | Train Loss: 2.9641 | Train Acc: 8.77% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 89 | Train Loss: 2.9647 | Train Acc: 8.80% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 90 | Train Loss: 2.9646 | Train Acc: 8.70% | Val Loss: 2.9538 | Val Acc: 9.36%
Epoch 91 | Train Loss: 2.9640 | Train Acc: 8.75% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 92 | Train Loss: 2.9647 | Train Acc: 8.72% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 93 | Train Loss: 2.9651 | Train Acc: 8.68% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 94 | Train Loss: 2.9656 | Train Acc: 8.66% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 95 | Train Loss: 2.9653 | Train Acc: 8.63% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 96 | Train Loss: 2.9649 | Train Acc: 8.71% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 97 | Train Loss: 2.9645 | Train Acc: 8.76% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 98 | Train Loss: 2.9658 | Train Acc: 8.66% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 99 | Train Loss: 2.9652 | Train Acc: 8.71% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 100 | Train Loss: 2.9634 | Train Acc: 8.70% | Val Loss: 2.9537 | Val Acc: 9.36%
Epoch 1 | Train Loss: 3.0315 | Train Acc: 7.06% | Val Loss: 2.9613 | Val Acc: 9.19%
Epoch 2 | Train Loss: 3.0059 | Train Acc: 7.47% | Val Loss: 2.9622 | Val Acc: 9.19%
Epoch 3 | Train Loss: 2.9979 | Train Acc: 7.58% | Val Loss: 2.9619 | Val Acc: 9.19%
Epoch 4 | Train Loss: 2.9947 | Train Acc: 7.76% | Val Loss: 2.9610 | Val Acc: 9.19%
Epoch 5 | Train Loss: 2.9917 | Train Acc: 7.88% | Val Loss: 2.9594 | Val Acc: 9.19%
Epoch 6 | Train Loss: 2.9897 | Train Acc: 7.84% | Val Loss: 2.9611 | Val Acc: 9.19%
Epoch 7 | Train Loss: 2.9863 | Train Acc: 8.04% | Val Loss: 2.9602 | Val Acc: 9.19%
Epoch 8 | Train Loss: 2.9861 | Train Acc: 8.01% | Val Loss: 2.9625 | Val Acc: 9.19%
Epoch 9 | Train Loss: 2.9851 | Train Acc: 8.11% | Val Loss: 2.9611 | Val Acc: 9.19%
Epoch 10 | Train Loss: 2.9818 | Train Acc: 8.11% | Val Loss: 2.9614 | Val Acc: 9.19%
Epoch 1 | Train Loss: 3.0299 | Train Acc: 7.17% | Val Loss: 2.9629 | Val Acc: 9.20%
Epoch 2 | Train Loss: 3.0059 | Train Acc: 7.57% | Val Loss: 2.9588 | Val Acc: 9.20%
Epoch 3 | Train Loss: 2.9974 | Train Acc: 7.66% | Val Loss: 2.9628 | Val Acc: 9.20%
Epoch 4 | Train Loss: 2.9944 | Train Acc: 7.76% | Val Loss: 2.9624 | Val Acc: 9.20%
Epoch 5 | Train Loss: 2.9897 | Train Acc: 8.03% | Val Loss: 2.9601 | Val Acc: 9.20%
Epoch 6 | Train Loss: 2.9896 | Train Acc: 7.94% | Val Loss: 2.9615 | Val Acc: 9.20%
Epoch 7 | Train Loss: 2.9870 | Train Acc: 7.95% | Val Loss: 2.9598 | Val Acc: 9.20%

=== Time-Validation Results ===
Fold 1: Best Val Accuracy: 9.25%
Fold 2: Best Val Accuracy: 9.22%
Fold 3: Best Val Accuracy: 9.36%
Fold 4: Best Val Accuracy: 9.19%
Fold 5: Best Val Accuracy: 9.20%

Average Best Val Accuracy: 9.24%
