=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-17_17-47-43
Total Classes: 20
SNR: 20 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0185 | Train Acc: 7.45% | Val Loss: 2.9623 | Val Acc: 9.64%
Epoch 53 | Train Loss: 0.0128 | Train Acc: 99.60% | Val Loss: 0.0304 | Val Acc: 99.21%
Epoch 54 | Train Loss: 0.0126 | Train Acc: 99.61% | Val Loss: 0.0306 | Val Acc: 99.21%
Epoch 55 | Train Loss: 0.0125 | Train Acc: 99.62% | Val Loss: 0.0305 | Val Acc: 99.23%
Epoch 56 | Train Loss: 0.0128 | Train Acc: 99.60% | Val Loss: 0.0323 | Val Acc: 99.19%
Epoch 1 | Train Loss: 3.0183 | Train Acc: 7.29% | Val Loss: 2.9709 | Val Acc: 9.39%
Epoch 2 | Train Loss: 2.9957 | Train Acc: 7.73% | Val Loss: 2.9593 | Val Acc: 9.39%
Epoch 3 | Train Loss: 2.9846 | Train Acc: 8.23% | Val Loss: 2.9567 | Val Acc: 9.39%
Epoch 4 | Train Loss: 2.2953 | Train Acc: 23.20% | Val Loss: 0.8732 | Val Acc: 69.26%
Epoch 5 | Train Loss: 0.7307 | Train Acc: 71.52% | Val Loss: 0.2917 | Val Acc: 87.99%
Epoch 6 | Train Loss: 0.4213 | Train Acc: 83.77% | Val Loss: 0.1730 | Val Acc: 93.47%
Epoch 7 | Train Loss: 0.3029 | Train Acc: 88.74% | Val Loss: 0.1548 | Val Acc: 94.49%
Epoch 8 | Train Loss: 0.2319 | Train Acc: 91.74% | Val Loss: 0.0894 | Val Acc: 96.76%
Epoch 9 | Train Loss: 0.1786 | Train Acc: 93.80% | Val Loss: 0.0835 | Val Acc: 97.22%
Epoch 10 | Train Loss: 0.1462 | Train Acc: 94.91% | Val Loss: 0.0619 | Val Acc: 97.85%
Epoch 11 | Train Loss: 0.0983 | Train Acc: 96.76% | Val Loss: 0.0580 | Val Acc: 97.99%
Epoch 12 | Train Loss: 0.0884 | Train Acc: 97.07% | Val Loss: 0.0487 | Val Acc: 98.36%
Epoch 13 | Train Loss: 0.0820 | Train Acc: 97.30% | Val Loss: 0.0452 | Val Acc: 98.54%
Epoch 14 | Train Loss: 0.0723 | Train Acc: 97.60% | Val Loss: 0.0425 | Val Acc: 98.63%
Epoch 15 | Train Loss: 0.0704 | Train Acc: 97.61% | Val Loss: 0.0474 | Val Acc: 98.41%
Epoch 16 | Train Loss: 0.0651 | Train Acc: 97.77% | Val Loss: 0.0640 | Val Acc: 97.94%
Epoch 17 | Train Loss: 0.0630 | Train Acc: 97.93% | Val Loss: 0.0461 | Val Acc: 98.48%
Epoch 18 | Train Loss: 0.0558 | Train Acc: 98.14% | Val Loss: 0.0426 | Val Acc: 98.62%
Epoch 19 | Train Loss: 0.0537 | Train Acc: 98.20% | Val Loss: 0.0398 | Val Acc: 98.68%
Epoch 20 | Train Loss: 0.0493 | Train Acc: 98.32% | Val Loss: 0.0386 | Val Acc: 98.83%
Epoch 21 | Train Loss: 0.0400 | Train Acc: 98.65% | Val Loss: 0.0370 | Val Acc: 98.89%
Epoch 22 | Train Loss: 0.0383 | Train Acc: 98.74% | Val Loss: 0.0337 | Val Acc: 99.01%
Epoch 23 | Train Loss: 0.0349 | Train Acc: 98.87% | Val Loss: 0.0369 | Val Acc: 98.92%
Epoch 24 | Train Loss: 0.0359 | Train Acc: 98.83% | Val Loss: 0.0372 | Val Acc: 98.99%
Epoch 25 | Train Loss: 0.0336 | Train Acc: 98.88% | Val Loss: 0.0362 | Val Acc: 98.94%
Epoch 26 | Train Loss: 0.0321 | Train Acc: 98.96% | Val Loss: 0.0317 | Val Acc: 99.02%
Epoch 27 | Train Loss: 0.0320 | Train Acc: 98.89% | Val Loss: 0.0327 | Val Acc: 99.01%
Epoch 28 | Train Loss: 0.0309 | Train Acc: 98.99% | Val Loss: 0.0337 | Val Acc: 99.02%
Epoch 29 | Train Loss: 0.0300 | Train Acc: 99.01% | Val Loss: 0.0312 | Val Acc: 99.05%
Epoch 30 | Train Loss: 0.0266 | Train Acc: 99.15% | Val Loss: 0.0346 | Val Acc: 99.02%
Epoch 31 | Train Loss: 0.0248 | Train Acc: 99.20% | Val Loss: 0.0313 | Val Acc: 99.09%
Epoch 32 | Train Loss: 0.0234 | Train Acc: 99.26% | Val Loss: 0.0308 | Val Acc: 99.14%
Epoch 33 | Train Loss: 0.0223 | Train Acc: 99.26% | Val Loss: 0.0302 | Val Acc: 99.17%
Epoch 34 | Train Loss: 0.0220 | Train Acc: 99.29% | Val Loss: 0.0312 | Val Acc: 99.11%
Epoch 35 | Train Loss: 0.0203 | Train Acc: 99.37% | Val Loss: 0.0306 | Val Acc: 99.09%
Epoch 36 | Train Loss: 0.0206 | Train Acc: 99.36% | Val Loss: 0.0296 | Val Acc: 99.14%
Epoch 37 | Train Loss: 0.0191 | Train Acc: 99.39% | Val Loss: 0.0296 | Val Acc: 99.17%
Epoch 38 | Train Loss: 0.0189 | Train Acc: 99.37% | Val Loss: 0.0326 | Val Acc: 99.07%
Epoch 39 | Train Loss: 0.0200 | Train Acc: 99.36% | Val Loss: 0.0323 | Val Acc: 99.07%
Epoch 40 | Train Loss: 0.0189 | Train Acc: 99.42% | Val Loss: 0.0316 | Val Acc: 99.11%
Epoch 41 | Train Loss: 0.0169 | Train Acc: 99.49% | Val Loss: 0.0296 | Val Acc: 99.20%
Epoch 42 | Train Loss: 0.0159 | Train Acc: 99.50% | Val Loss: 0.0315 | Val Acc: 99.08%
Epoch 43 | Train Loss: 0.0160 | Train Acc: 99.50% | Val Loss: 0.0297 | Val Acc: 99.19%
Epoch 44 | Train Loss: 0.0155 | Train Acc: 99.51% | Val Loss: 0.0300 | Val Acc: 99.20%
Epoch 45 | Train Loss: 0.0154 | Train Acc: 99.54% | Val Loss: 0.0310 | Val Acc: 99.19%
Epoch 46 | Train Loss: 0.0160 | Train Acc: 99.48% | Val Loss: 0.0302 | Val Acc: 99.16%
Epoch 47 | Train Loss: 0.0159 | Train Acc: 99.48% | Val Loss: 0.0308 | Val Acc: 99.15%
Epoch 1 | Train Loss: 3.0207 | Train Acc: 7.45% | Val Loss: 2.9661 | Val Acc: 9.23%
Epoch 2 | Train Loss: 2.9958 | Train Acc: 7.97% | Val Loss: 2.9615 | Val Acc: 9.23%
Epoch 3 | Train Loss: 2.9842 | Train Acc: 8.34% | Val Loss: 2.9583 | Val Acc: 9.23%
Epoch 4 | Train Loss: 2.6892 | Train Acc: 14.40% | Val Loss: 1.2759 | Val Acc: 44.86%
Epoch 5 | Train Loss: 0.8560 | Train Acc: 66.61% | Val Loss: 0.3125 | Val Acc: 86.90%
Epoch 6 | Train Loss: 0.4206 | Train Acc: 83.91% | Val Loss: 0.1811 | Val Acc: 93.38%
Epoch 7 | Train Loss: 0.2842 | Train Acc: 89.95% | Val Loss: 0.1223 | Val Acc: 95.67%
Epoch 8 | Train Loss: 0.2086 | Train Acc: 92.77% | Val Loss: 0.0994 | Val Acc: 96.58%
Epoch 9 | Train Loss: 0.1644 | Train Acc: 94.43% | Val Loss: 0.0708 | Val Acc: 97.48%
Epoch 10 | Train Loss: 0.1382 | Train Acc: 95.29% | Val Loss: 0.0640 | Val Acc: 97.86%
Epoch 11 | Train Loss: 0.0965 | Train Acc: 96.81% | Val Loss: 0.0527 | Val Acc: 98.24%
Epoch 12 | Train Loss: 0.0857 | Train Acc: 97.16% | Val Loss: 0.0583 | Val Acc: 98.12%
Epoch 13 | Train Loss: 0.0798 | Train Acc: 97.37% | Val Loss: 0.0514 | Val Acc: 98.39%
Epoch 14 | Train Loss: 0.0763 | Train Acc: 97.37% | Val Loss: 0.0444 | Val Acc: 98.59%
Epoch 15 | Train Loss: 0.0691 | Train Acc: 97.68% | Val Loss: 0.0504 | Val Acc: 98.41%
Epoch 16 | Train Loss: 0.0647 | Train Acc: 97.83% | Val Loss: 0.0466 | Val Acc: 98.49%
Epoch 17 | Train Loss: 0.0634 | Train Acc: 97.86% | Val Loss: 0.0419 | Val Acc: 98.69%
Epoch 18 | Train Loss: 0.0589 | Train Acc: 98.02% | Val Loss: 0.0544 | Val Acc: 98.33%
Epoch 19 | Train Loss: 0.0536 | Train Acc: 98.18% | Val Loss: 0.0392 | Val Acc: 98.75%
Epoch 20 | Train Loss: 0.0527 | Train Acc: 98.22% | Val Loss: 0.0466 | Val Acc: 98.55%
Epoch 21 | Train Loss: 0.0407 | Train Acc: 98.64% | Val Loss: 0.0364 | Val Acc: 98.87%
Epoch 22 | Train Loss: 0.0379 | Train Acc: 98.74% | Val Loss: 0.0352 | Val Acc: 98.92%
Epoch 23 | Train Loss: 0.0358 | Train Acc: 98.83% | Val Loss: 0.0350 | Val Acc: 98.98%
Epoch 24 | Train Loss: 0.0343 | Train Acc: 98.88% | Val Loss: 0.0423 | Val Acc: 98.79%
Epoch 25 | Train Loss: 0.0330 | Train Acc: 98.90% | Val Loss: 0.0354 | Val Acc: 98.88%
Epoch 26 | Train Loss: 0.0346 | Train Acc: 98.83% | Val Loss: 0.0323 | Val Acc: 99.02%
Epoch 27 | Train Loss: 0.0316 | Train Acc: 98.93% | Val Loss: 0.0341 | Val Acc: 98.96%
Epoch 28 | Train Loss: 0.0298 | Train Acc: 99.01% | Val Loss: 0.0368 | Val Acc: 98.98%
Epoch 29 | Train Loss: 0.0303 | Train Acc: 98.96% | Val Loss: 0.0363 | Val Acc: 98.96%
Epoch 30 | Train Loss: 0.0272 | Train Acc: 99.11% | Val Loss: 0.0334 | Val Acc: 99.08%
Epoch 31 | Train Loss: 0.0241 | Train Acc: 99.21% | Val Loss: 0.0317 | Val Acc: 99.09%
Epoch 32 | Train Loss: 0.0226 | Train Acc: 99.27% | Val Loss: 0.0309 | Val Acc: 99.08%
Epoch 33 | Train Loss: 0.0231 | Train Acc: 99.26% | Val Loss: 0.0328 | Val Acc: 99.09%
Epoch 34 | Train Loss: 0.0224 | Train Acc: 99.27% | Val Loss: 0.0320 | Val Acc: 99.06%
Epoch 35 | Train Loss: 0.0210 | Train Acc: 99.34% | Val Loss: 0.0311 | Val Acc: 99.11%
Epoch 36 | Train Loss: 0.0217 | Train Acc: 99.31% | Val Loss: 0.0323 | Val Acc: 99.10%
Epoch 37 | Train Loss: 0.0206 | Train Acc: 99.32% | Val Loss: 0.0330 | Val Acc: 99.08%
Epoch 38 | Train Loss: 0.0201 | Train Acc: 99.33% | Val Loss: 0.0305 | Val Acc: 99.15%
Epoch 39 | Train Loss: 0.0194 | Train Acc: 99.37% | Val Loss: 0.0325 | Val Acc: 99.13%
Epoch 40 | Train Loss: 0.0196 | Train Acc: 99.34% | Val Loss: 0.0326 | Val Acc: 99.09%
Epoch 41 | Train Loss: 0.0166 | Train Acc: 99.48% | Val Loss: 0.0300 | Val Acc: 99.18%
Epoch 42 | Train Loss: 0.0169 | Train Acc: 99.47% | Val Loss: 0.0308 | Val Acc: 99.19%
Epoch 43 | Train Loss: 0.0171 | Train Acc: 99.44% | Val Loss: 0.0327 | Val Acc: 99.12%
Epoch 44 | Train Loss: 0.0170 | Train Acc: 99.44% | Val Loss: 0.0315 | Val Acc: 99.16%
Epoch 45 | Train Loss: 0.0167 | Train Acc: 99.47% | Val Loss: 0.0305 | Val Acc: 99.17%
Epoch 46 | Train Loss: 0.0149 | Train Acc: 99.54% | Val Loss: 0.0296 | Val Acc: 99.20%
Epoch 47 | Train Loss: 0.0153 | Train Acc: 99.53% | Val Loss: 0.0314 | Val Acc: 99.15%
Epoch 48 | Train Loss: 0.0155 | Train Acc: 99.49% | Val Loss: 0.0314 | Val Acc: 99.16%
Epoch 49 | Train Loss: 0.0159 | Train Acc: 99.49% | Val Loss: 0.0315 | Val Acc: 99.18%
Epoch 50 | Train Loss: 0.0144 | Train Acc: 99.54% | Val Loss: 0.0297 | Val Acc: 99.20%
Epoch 51 | Train Loss: 0.0138 | Train Acc: 99.59% | Val Loss: 0.0305 | Val Acc: 99.18%
Epoch 52 | Train Loss: 0.0129 | Train Acc: 99.61% | Val Loss: 0.0300 | Val Acc: 99.21%
Epoch 53 | Train Loss: 0.0133 | Train Acc: 99.61% | Val Loss: 0.0306 | Val Acc: 99.17%
Epoch 54 | Train Loss: 0.0131 | Train Acc: 99.60% | Val Loss: 0.0304 | Val Acc: 99.21%
Epoch 55 | Train Loss: 0.0135 | Train Acc: 99.55% | Val Loss: 0.0301 | Val Acc: 99.19%
Epoch 56 | Train Loss: 0.0129 | Train Acc: 99.61% | Val Loss: 0.0300 | Val Acc: 99.20%
Epoch 1 | Train Loss: 3.0206 | Train Acc: 7.34% | Val Loss: 2.9634 | Val Acc: 9.34%
Epoch 2 | Train Loss: 2.9950 | Train Acc: 7.88% | Val Loss: 2.9637 | Val Acc: 9.34%
Epoch 3 | Train Loss: 2.9838 | Train Acc: 8.21% | Val Loss: 2.9619 | Val Acc: 9.34%
Epoch 4 | Train Loss: 2.6447 | Train Acc: 15.53% | Val Loss: 1.2038 | Val Acc: 49.53%
Epoch 5 | Train Loss: 0.8082 | Train Acc: 68.54% | Val Loss: 0.3110 | Val Acc: 88.95%
Epoch 6 | Train Loss: 0.3872 | Train Acc: 85.64% | Val Loss: 0.1643 | Val Acc: 94.16%
Epoch 7 | Train Loss: 0.2531 | Train Acc: 91.05% | Val Loss: 0.1000 | Val Acc: 96.37%
Epoch 8 | Train Loss: 0.1842 | Train Acc: 93.66% | Val Loss: 0.0797 | Val Acc: 97.30%
Epoch 9 | Train Loss: 0.1451 | Train Acc: 95.05% | Val Loss: 0.0704 | Val Acc: 97.54%
Epoch 10 | Train Loss: 0.1226 | Train Acc: 95.85% | Val Loss: 0.0691 | Val Acc: 97.57%
Epoch 11 | Train Loss: 0.0852 | Train Acc: 97.20% | Val Loss: 0.0463 | Val Acc: 98.45%
Epoch 12 | Train Loss: 0.0745 | Train Acc: 97.58% | Val Loss: 0.0452 | Val Acc: 98.54%
Epoch 13 | Train Loss: 0.0697 | Train Acc: 97.72% | Val Loss: 0.0442 | Val Acc: 98.61%
Epoch 14 | Train Loss: 0.0639 | Train Acc: 97.91% | Val Loss: 0.0420 | Val Acc: 98.62%
Epoch 15 | Train Loss: 0.0619 | Train Acc: 97.98% | Val Loss: 0.0423 | Val Acc: 98.61%
Epoch 16 | Train Loss: 0.0566 | Train Acc: 98.13% | Val Loss: 0.0400 | Val Acc: 98.73%
Epoch 17 | Train Loss: 0.0527 | Train Acc: 98.25% | Val Loss: 0.0427 | Val Acc: 98.68%
Epoch 18 | Train Loss: 0.0508 | Train Acc: 98.34% | Val Loss: 0.0354 | Val Acc: 98.92%
Epoch 19 | Train Loss: 0.0473 | Train Acc: 98.42% | Val Loss: 0.0337 | Val Acc: 98.94%
Epoch 20 | Train Loss: 0.0475 | Train Acc: 98.41% | Val Loss: 0.0417 | Val Acc: 98.71%
Epoch 21 | Train Loss: 0.0344 | Train Acc: 98.89% | Val Loss: 0.0299 | Val Acc: 99.01%
Epoch 22 | Train Loss: 0.0327 | Train Acc: 98.97% | Val Loss: 0.0358 | Val Acc: 98.91%
Epoch 23 | Train Loss: 0.0325 | Train Acc: 98.93% | Val Loss: 0.0346 | Val Acc: 99.01%
Epoch 24 | Train Loss: 0.0302 | Train Acc: 99.00% | Val Loss: 0.0355 | Val Acc: 98.95%
Epoch 25 | Train Loss: 0.0299 | Train Acc: 99.02% | Val Loss: 0.0355 | Val Acc: 98.97%
Epoch 26 | Train Loss: 0.0278 | Train Acc: 99.08% | Val Loss: 0.0312 | Val Acc: 99.04%
Epoch 27 | Train Loss: 0.0274 | Train Acc: 99.14% | Val Loss: 0.0316 | Val Acc: 99.01%
Epoch 28 | Train Loss: 0.0254 | Train Acc: 99.18% | Val Loss: 0.0309 | Val Acc: 99.05%
Epoch 29 | Train Loss: 0.0255 | Train Acc: 99.14% | Val Loss: 0.0351 | Val Acc: 98.98%
Epoch 30 | Train Loss: 0.0248 | Train Acc: 99.19% | Val Loss: 0.0324 | Val Acc: 99.02%
Epoch 31 | Train Loss: 0.0208 | Train Acc: 99.35% | Val Loss: 0.0286 | Val Acc: 99.16%
Epoch 32 | Train Loss: 0.0200 | Train Acc: 99.36% | Val Loss: 0.0302 | Val Acc: 99.06%
Epoch 33 | Train Loss: 0.0193 | Train Acc: 99.38% | Val Loss: 0.0295 | Val Acc: 99.10%
Epoch 34 | Train Loss: 0.0190 | Train Acc: 99.39% | Val Loss: 0.0289 | Val Acc: 99.13%
Epoch 35 | Train Loss: 0.0181 | Train Acc: 99.45% | Val Loss: 0.0325 | Val Acc: 99.05%
Epoch 36 | Train Loss: 0.0181 | Train Acc: 99.42% | Val Loss: 0.0294 | Val Acc: 99.16%
Epoch 37 | Train Loss: 0.0167 | Train Acc: 99.48% | Val Loss: 0.0285 | Val Acc: 99.17%
Epoch 38 | Train Loss: 0.0172 | Train Acc: 99.46% | Val Loss: 0.0278 | Val Acc: 99.18%
Epoch 39 | Train Loss: 0.0164 | Train Acc: 99.48% | Val Loss: 0.0287 | Val Acc: 99.18%
Epoch 40 | Train Loss: 0.0162 | Train Acc: 99.49% | Val Loss: 0.0298 | Val Acc: 99.13%
Epoch 41 | Train Loss: 0.0134 | Train Acc: 99.58% | Val Loss: 0.0279 | Val Acc: 99.18%
Epoch 42 | Train Loss: 0.0140 | Train Acc: 99.57% | Val Loss: 0.0284 | Val Acc: 99.19%
Epoch 43 | Train Loss: 0.0136 | Train Acc: 99.57% | Val Loss: 0.0289 | Val Acc: 99.17%
Epoch 44 | Train Loss: 0.0133 | Train Acc: 99.59% | Val Loss: 0.0289 | Val Acc: 99.20%
Epoch 45 | Train Loss: 0.0127 | Train Acc: 99.64% | Val Loss: 0.0281 | Val Acc: 99.18%
Epoch 46 | Train Loss: 0.0129 | Train Acc: 99.59% | Val Loss: 0.0276 | Val Acc: 99.17%
Epoch 47 | Train Loss: 0.0125 | Train Acc: 99.64% | Val Loss: 0.0287 | Val Acc: 99.14%
Epoch 48 | Train Loss: 0.0129 | Train Acc: 99.61% | Val Loss: 0.0277 | Val Acc: 99.22%
Epoch 49 | Train Loss: 0.0128 | Train Acc: 99.60% | Val Loss: 0.0283 | Val Acc: 99.21%
Epoch 50 | Train Loss: 0.0124 | Train Acc: 99.63% | Val Loss: 0.0294 | Val Acc: 99.16%
Epoch 51 | Train Loss: 0.0122 | Train Acc: 99.65% | Val Loss: 0.0293 | Val Acc: 99.17%
Epoch 52 | Train Loss: 0.0118 | Train Acc: 99.64% | Val Loss: 0.0277 | Val Acc: 99.21%
Epoch 53 | Train Loss: 0.0122 | Train Acc: 99.66% | Val Loss: 0.0280 | Val Acc: 99.17%
Epoch 54 | Train Loss: 0.0107 | Train Acc: 99.69% | Val Loss: 0.0278 | Val Acc: 99.20%
Epoch 55 | Train Loss: 0.0105 | Train Acc: 99.70% | Val Loss: 0.0279 | Val Acc: 99.20%
Epoch 56 | Train Loss: 0.0107 | Train Acc: 99.68% | Val Loss: 0.0284 | Val Acc: 99.18%
Epoch 1 | Train Loss: 3.0206 | Train Acc: 7.38% | Val Loss: 2.9668 | Val Acc: 9.01%
Epoch 2 | Train Loss: 2.9969 | Train Acc: 7.85% | Val Loss: 2.9658 | Val Acc: 9.01%
Epoch 3 | Train Loss: 2.9835 | Train Acc: 8.30% | Val Loss: 2.9680 | Val Acc: 9.01%
Epoch 4 | Train Loss: 2.8789 | Train Acc: 10.41% | Val Loss: 1.8539 | Val Acc: 29.59%
Epoch 5 | Train Loss: 0.9849 | Train Acc: 61.92% | Val Loss: 0.4134 | Val Acc: 81.66%
Epoch 6 | Train Loss: 0.4380 | Train Acc: 82.99% | Val Loss: 0.2218 | Val Acc: 92.02%
Epoch 7 | Train Loss: 0.2923 | Train Acc: 89.49% | Val Loss: 0.1144 | Val Acc: 95.88%
Epoch 8 | Train Loss: 0.2012 | Train Acc: 92.97% | Val Loss: 0.0952 | Val Acc: 96.72%
Epoch 9 | Train Loss: 0.1574 | Train Acc: 94.61% | Val Loss: 0.0928 | Val Acc: 96.88%
Epoch 10 | Train Loss: 0.1258 | Train Acc: 95.74% | Val Loss: 0.0736 | Val Acc: 97.66%
Epoch 11 | Train Loss: 0.0873 | Train Acc: 97.20% | Val Loss: 0.0491 | Val Acc: 98.38%
Epoch 12 | Train Loss: 0.0764 | Train Acc: 97.46% | Val Loss: 0.0588 | Val Acc: 98.25%
Epoch 13 | Train Loss: 0.0713 | Train Acc: 97.67% | Val Loss: 0.0450 | Val Acc: 98.59%
Epoch 14 | Train Loss: 0.0670 | Train Acc: 97.70% | Val Loss: 0.0481 | Val Acc: 98.46%
Epoch 15 | Train Loss: 0.0628 | Train Acc: 97.92% | Val Loss: 0.0442 | Val Acc: 98.61%
Epoch 16 | Train Loss: 0.0574 | Train Acc: 98.10% | Val Loss: 0.0401 | Val Acc: 98.72%
Epoch 17 | Train Loss: 0.0538 | Train Acc: 98.17% | Val Loss: 0.0415 | Val Acc: 98.74%
Epoch 18 | Train Loss: 0.0527 | Train Acc: 98.19% | Val Loss: 0.0374 | Val Acc: 98.86%
Epoch 19 | Train Loss: 0.0511 | Train Acc: 98.27% | Val Loss: 0.0376 | Val Acc: 98.82%
Epoch 20 | Train Loss: 0.0444 | Train Acc: 98.50% | Val Loss: 0.0375 | Val Acc: 98.92%
Epoch 21 | Train Loss: 0.0362 | Train Acc: 98.79% | Val Loss: 0.0316 | Val Acc: 99.08%
Epoch 22 | Train Loss: 0.0308 | Train Acc: 98.98% | Val Loss: 0.0368 | Val Acc: 98.98%
