=== Experiment Parameters ===
Timestamp: 2025-11-28_22-03-49
Device: cuda
SNR_dB: -15
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
训练集所选日期: ['2021_03_15']测试集所选日期：['2021_03_01']============================

Fold1 Epoch1 | TrainAcc=16.88% | ValAcc=16.51% | TrainLoss=1.7940 | ValLoss=1.7966 | AvgGrad=0.0195
Fold1 Epoch2 | TrainAcc=17.44% | ValAcc=17.51% | TrainLoss=1.7922 | ValLoss=1.7927 | AvgGrad=0.0182
Fold1 Epoch3 | TrainAcc=17.79% | ValAcc=17.17% | TrainLoss=1.7907 | ValLoss=1.7952 | AvgGrad=0.0187
Fold1 Epoch4 | TrainAcc=18.57% | ValAcc=17.70% | TrainLoss=1.7885 | ValLoss=1.7933 | AvgGrad=0.0197
Fold1 Epoch5 | TrainAcc=18.66% | ValAcc=17.04% | TrainLoss=1.7873 | ValLoss=1.8000 | AvgGrad=0.0210
Fold1 Epoch6 | TrainAcc=19.47% | ValAcc=16.78% | TrainLoss=1.7853 | ValLoss=1.7938 | AvgGrad=0.0235
Fold1 Epoch7 | TrainAcc=19.95% | ValAcc=17.26% | TrainLoss=1.7817 | ValLoss=1.7996 | AvgGrad=0.0253
Fold1 Epoch8 | TrainAcc=20.55% | ValAcc=16.60% | TrainLoss=1.7789 | ValLoss=1.8172 | AvgGrad=0.0286
Fold1 Epoch9 | TrainAcc=21.27% | ValAcc=17.09% | TrainLoss=1.7749 | ValLoss=1.8255 | AvgGrad=0.0326
Fold1 Epoch10 | TrainAcc=21.87% | ValAcc=17.01% | TrainLoss=1.7699 | ValLoss=1.8957 | AvgGrad=0.0361
Fold1 Epoch11 | TrainAcc=23.93% | ValAcc=17.08% | TrainLoss=1.7546 | ValLoss=1.8274 | AvgGrad=0.0457
Fold1 Epoch12 | TrainAcc=24.88% | ValAcc=16.92% | TrainLoss=1.7451 | ValLoss=1.8609 | AvgGrad=0.0569
Fold1 TestAcc=17.27%
Fold2 Epoch1 | TrainAcc=17.04% | ValAcc=16.68% | TrainLoss=1.7936 | ValLoss=1.7943 | AvgGrad=0.0201
