=== Experiment Summary ===
Timestamp: 2025-11-28_15-23-01
Total Classes: 6
SNR: 15 dB
fd (Doppler shift): 266.6666666666667 Hz
equalized: 0
Fold1 Epoch1 | TrainAcc=58.55% | ValAcc=65.08% | TrainLoss=0.9999 | ValLoss=1.0080 | AvgGrad=6.3354
Fold1 Epoch2 | TrainAcc=89.81% | ValAcc=92.67% | TrainLoss=0.2865 | ValLoss=0.2225 | AvgGrad=4.8416
Fold1 Epoch3 | TrainAcc=96.12% | ValAcc=97.75% | TrainLoss=0.1220 | ValLoss=0.0726 | AvgGrad=3.4304
Fold1 Epoch4 | TrainAcc=97.77% | ValAcc=98.40% | TrainLoss=0.0742 | ValLoss=0.0508 | AvgGrad=2.6558
Fold1 Epoch5 | TrainAcc=98.18% | ValAcc=99.21% | TrainLoss=0.0595 | ValLoss=0.0318 | AvgGrad=2.2892
Fold1 Epoch6 | TrainAcc=98.53% | ValAcc=99.24% | TrainLoss=0.0478 | ValLoss=0.0287 | AvgGrad=1.9682
Fold1 Epoch7 | TrainAcc=98.79% | ValAcc=99.44% | TrainLoss=0.0410 | ValLoss=0.0249 | AvgGrad=1.7417
Fold1 Epoch8 | TrainAcc=98.99% | ValAcc=99.19% | TrainLoss=0.0351 | ValLoss=0.0290 | AvgGrad=1.5345
Fold1 Epoch9 | TrainAcc=99.06% | ValAcc=99.01% | TrainLoss=0.0328 | ValLoss=0.0338 | AvgGrad=1.4398
Fold1 Epoch10 | TrainAcc=99.10% | ValAcc=99.39% | TrainLoss=0.0309 | ValLoss=0.0209 | AvgGrad=1.3586
Fold1 Epoch11 | TrainAcc=99.41% | ValAcc=99.50% | TrainLoss=0.0196 | ValLoss=0.0180 | AvgGrad=0.9458
Fold1 Epoch12 | TrainAcc=99.42% | ValAcc=99.21% | TrainLoss=0.0201 | ValLoss=0.0238 | AvgGrad=0.9658
Fold1 Epoch13 | TrainAcc=99.46% | ValAcc=99.45% | TrainLoss=0.0191 | ValLoss=0.0178 | AvgGrad=0.9721
Fold1 Epoch14 | TrainAcc=99.47% | ValAcc=99.53% | TrainLoss=0.0195 | ValLoss=0.0153 | AvgGrad=0.9935
