=== Experiment Parameters ===
Timestamp: 2025-11-26_14-49-18
Device: cuda
SNR_dB: -25
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
============================

Fold1 Epoch1 | TrainAcc=16.68% | ValAcc=16.65% | TrainLoss=1.7937 | ValLoss=1.7934 | AvgGrad=0.0159
Fold1 Epoch2 | TrainAcc=16.76% | ValAcc=16.93% | TrainLoss=1.7932 | ValLoss=1.7936 | AvgGrad=0.0126
Fold1 Epoch3 | TrainAcc=16.79% | ValAcc=16.95% | TrainLoss=1.7927 | ValLoss=1.7933 | AvgGrad=0.0107
Fold1 Epoch4 | TrainAcc=16.90% | ValAcc=16.68% | TrainLoss=1.7925 | ValLoss=1.7924 | AvgGrad=0.0097
Fold1 Epoch5 | TrainAcc=16.82% | ValAcc=16.79% | TrainLoss=1.7923 | ValLoss=1.7932 | AvgGrad=0.0086
Fold1 Epoch6 | TrainAcc=16.77% | ValAcc=16.49% | TrainLoss=1.7922 | ValLoss=1.7924 | AvgGrad=0.0077
Fold1 Epoch7 | TrainAcc=16.74% | ValAcc=16.61% | TrainLoss=1.7921 | ValLoss=1.7920 | AvgGrad=0.0068
Fold1 Epoch8 | TrainAcc=16.84% | ValAcc=16.75% | TrainLoss=1.7920 | ValLoss=1.7918 | AvgGrad=0.0063
Fold1 Epoch9 | TrainAcc=16.82% | ValAcc=16.43% | TrainLoss=1.7920 | ValLoss=1.7920 | AvgGrad=0.0060
Fold1 Epoch10 | TrainAcc=16.81% | ValAcc=17.06% | TrainLoss=1.7919 | ValLoss=1.7921 | AvgGrad=0.0053
Fold1 Epoch11 | TrainAcc=17.10% | ValAcc=16.55% | TrainLoss=1.7917 | ValLoss=1.7919 | AvgGrad=0.0059
Fold1 Epoch12 | TrainAcc=17.22% | ValAcc=16.48% | TrainLoss=1.7916 | ValLoss=1.7921 | AvgGrad=0.0067
Fold1 Epoch13 | TrainAcc=17.41% | ValAcc=16.65% | TrainLoss=1.7914 | ValLoss=1.7920 | AvgGrad=0.0076
Fold1 Epoch14 | TrainAcc=17.50% | ValAcc=16.50% | TrainLoss=1.7913 | ValLoss=1.7921 | AvgGrad=0.0087
Fold1 Epoch15 | TrainAcc=17.56% | ValAcc=16.97% | TrainLoss=1.7911 | ValLoss=1.7920 | AvgGrad=0.0103
Fold1 Epoch16 | TrainAcc=17.60% | ValAcc=16.72% | TrainLoss=1.7909 | ValLoss=1.7922 | AvgGrad=0.0120
Fold1 Epoch17 | TrainAcc=17.74% | ValAcc=16.82% | TrainLoss=1.7906 | ValLoss=1.7924 | AvgGrad=0.0135
Fold1 Epoch18 | TrainAcc=18.00% | ValAcc=16.80% | TrainLoss=1.7904 | ValLoss=1.7929 | AvgGrad=0.0157
Fold1 TestAcc=16.52%
Fold2 Epoch1 | TrainAcc=16.64% | ValAcc=16.60% | TrainLoss=1.7939 | ValLoss=1.7926 | AvgGrad=0.0163
Fold2 Epoch2 | TrainAcc=16.74% | ValAcc=16.20% | TrainLoss=1.7930 | ValLoss=1.7930 | AvgGrad=0.0120
Fold2 Epoch3 | TrainAcc=16.73% | ValAcc=16.81% | TrainLoss=1.7925 | ValLoss=1.7928 | AvgGrad=0.0104
Fold2 Epoch4 | TrainAcc=16.68% | ValAcc=16.93% | TrainLoss=1.7925 | ValLoss=1.7933 | AvgGrad=0.0091
Fold2 Epoch5 | TrainAcc=16.91% | ValAcc=16.73% | TrainLoss=1.7923 | ValLoss=1.7923 | AvgGrad=0.0080
Fold2 Epoch6 | TrainAcc=16.71% | ValAcc=16.54% | TrainLoss=1.7922 | ValLoss=1.7924 | AvgGrad=0.0067
Fold2 Epoch7 | TrainAcc=16.75% | ValAcc=16.52% | TrainLoss=1.7921 | ValLoss=1.7919 | AvgGrad=0.0062
Fold2 Epoch8 | TrainAcc=16.73% | ValAcc=16.54% | TrainLoss=1.7920 | ValLoss=1.7923 | AvgGrad=0.0054
Fold2 Epoch9 | TrainAcc=16.76% | ValAcc=16.54% | TrainLoss=1.7920 | ValLoss=1.7920 | AvgGrad=0.0049
Fold2 Epoch10 | TrainAcc=16.73% | ValAcc=16.48% | TrainLoss=1.7920 | ValLoss=1.7920 | AvgGrad=0.0046
Fold2 Epoch11 | TrainAcc=16.67% | ValAcc=16.22% | TrainLoss=1.7918 | ValLoss=1.7919 | AvgGrad=0.0041
