=== Experiment Summary ===
Timestamp: 2025-11-28_15-46-00
Total Classes: 6
SNR: 10 dB
fd (Doppler shift): 266.6666666666667 Hz
equalized: 0
Fold1 Epoch1 | TrainAcc=53.35% | ValAcc=54.19% | TrainLoss=1.1229 | ValLoss=1.3707 | AvgGrad=5.9930
Fold1 Epoch2 | TrainAcc=79.62% | ValAcc=79.97% | TrainLoss=0.5300 | ValLoss=0.6107 | AvgGrad=5.0319
Fold1 Epoch3 | TrainAcc=92.07% | ValAcc=94.51% | TrainLoss=0.2274 | ValLoss=0.1585 | AvgGrad=4.1857
Fold1 Epoch4 | TrainAcc=95.84% | ValAcc=97.56% | TrainLoss=0.1250 | ValLoss=0.0756 | AvgGrad=3.2916
Fold1 Epoch5 | TrainAcc=97.21% | ValAcc=98.92% | TrainLoss=0.0886 | ValLoss=0.0397 | AvgGrad=2.7923
Fold1 Epoch6 | TrainAcc=97.92% | ValAcc=98.44% | TrainLoss=0.0671 | ValLoss=0.0518 | AvgGrad=2.4006
Fold1 Epoch7 | TrainAcc=98.30% | ValAcc=98.92% | TrainLoss=0.0559 | ValLoss=0.0375 | AvgGrad=2.1360
Fold1 Epoch8 | TrainAcc=98.52% | ValAcc=99.35% | TrainLoss=0.0493 | ValLoss=0.0249 | AvgGrad=1.9741
Fold1 Epoch9 | TrainAcc=98.72% | ValAcc=99.32% | TrainLoss=0.0421 | ValLoss=0.0257 | AvgGrad=1.7911
Fold1 Epoch10 | TrainAcc=98.86% | ValAcc=99.44% | TrainLoss=0.0388 | ValLoss=0.0199 | AvgGrad=1.6197
Fold1 Epoch11 | TrainAcc=99.27% | ValAcc=99.55% | TrainLoss=0.0247 | ValLoss=0.0174 | AvgGrad=1.1829
Fold1 Epoch12 | TrainAcc=99.33% | ValAcc=99.58% | TrainLoss=0.0233 | ValLoss=0.0158 | AvgGrad=1.1611
Fold1 Epoch13 | TrainAcc=99.43% | ValAcc=99.54% | TrainLoss=0.0209 | ValLoss=0.0159 | AvgGrad=1.0825
Fold1 Epoch14 | TrainAcc=99.35% | ValAcc=99.58% | TrainLoss=0.0231 | ValLoss=0.0167 | AvgGrad=1.2119
Fold1 Epoch15 | TrainAcc=99.38% | ValAcc=99.54% | TrainLoss=0.0207 | ValLoss=0.0157 | AvgGrad=1.1087
Fold1 Epoch16 | TrainAcc=99.41% | ValAcc=99.53% | TrainLoss=0.0206 | ValLoss=0.0164 | AvgGrad=1.1173
Fold1 Epoch17 | TrainAcc=99.49% | ValAcc=99.54% | TrainLoss=0.0191 | ValLoss=0.0154 | AvgGrad=1.0302
Fold1 Epoch18 | TrainAcc=99.44% | ValAcc=99.56% | TrainLoss=0.0202 | ValLoss=0.0150 | AvgGrad=1.0541
Fold1 Epoch19 | TrainAcc=99.51% | ValAcc=99.56% | TrainLoss=0.0179 | ValLoss=0.0144 | AvgGrad=1.0530
Fold1 Epoch20 | TrainAcc=99.45% | ValAcc=99.53% | TrainLoss=0.0195 | ValLoss=0.0157 | AvgGrad=1.1265
Fold1 Epoch21 | TrainAcc=99.66% | ValAcc=99.59% | TrainLoss=0.0124 | ValLoss=0.0138 | AvgGrad=0.7453
Fold1 Epoch22 | TrainAcc=99.67% | ValAcc=99.62% | TrainLoss=0.0117 | ValLoss=0.0136 | AvgGrad=0.7083
Fold1 Epoch23 | TrainAcc=99.66% | ValAcc=99.63% | TrainLoss=0.0129 | ValLoss=0.0136 | AvgGrad=0.7664
Fold1 Epoch24 | TrainAcc=99.66% | ValAcc=99.62% | TrainLoss=0.0128 | ValLoss=0.0127 | AvgGrad=0.8202
Fold1 Epoch25 | TrainAcc=99.67% | ValAcc=99.60% | TrainLoss=0.0121 | ValLoss=0.0137 | AvgGrad=0.8160
Fold1 Epoch26 | TrainAcc=99.70% | ValAcc=99.58% | TrainLoss=0.0113 | ValLoss=0.0137 | AvgGrad=0.7929
Fold1 Epoch27 | TrainAcc=99.70% | ValAcc=99.61% | TrainLoss=0.0117 | ValLoss=0.0139 | AvgGrad=0.7961
Fold1 Epoch28 | TrainAcc=99.68% | ValAcc=99.60% | TrainLoss=0.0117 | ValLoss=0.0128 | AvgGrad=0.8480
Fold1 Epoch29 | TrainAcc=99.68% | ValAcc=99.63% | TrainLoss=0.0113 | ValLoss=0.0130 | AvgGrad=0.8206
Fold 1 Test Acc: 82.05%
Fold2 Epoch1 | TrainAcc=53.91% | ValAcc=62.75% | TrainLoss=1.1053 | ValLoss=1.1018 | AvgGrad=5.9766
Fold2 Epoch2 | TrainAcc=83.94% | ValAcc=91.07% | TrainLoss=0.4259 | ValLoss=0.2424 | AvgGrad=5.0279
Fold2 Epoch3 | TrainAcc=93.61% | ValAcc=96.85% | TrainLoss=0.1877 | ValLoss=0.0934 | AvgGrad=3.8442
Fold2 Epoch4 | TrainAcc=96.27% | ValAcc=98.30% | TrainLoss=0.1144 | ValLoss=0.0507 | AvgGrad=3.1115
Fold2 Epoch5 | TrainAcc=97.31% | ValAcc=99.33% | TrainLoss=0.0856 | ValLoss=0.0240 | AvgGrad=2.6599
Fold2 Epoch6 | TrainAcc=97.79% | ValAcc=99.51% | TrainLoss=0.0719 | ValLoss=0.0196 | AvgGrad=2.3515
Fold2 Epoch7 | TrainAcc=98.17% | ValAcc=99.55% | TrainLoss=0.0584 | ValLoss=0.0163 | AvgGrad=2.0857
Fold2 Epoch8 | TrainAcc=98.31% | ValAcc=99.55% | TrainLoss=0.0550 | ValLoss=0.0171 | AvgGrad=1.9735
Fold2 Epoch9 | TrainAcc=98.56% | ValAcc=99.56% | TrainLoss=0.0473 | ValLoss=0.0157 | AvgGrad=1.7646
Fold2 Epoch10 | TrainAcc=98.62% | ValAcc=99.63% | TrainLoss=0.0452 | ValLoss=0.0156 | AvgGrad=1.6943
Fold2 Epoch11 | TrainAcc=99.20% | ValAcc=99.67% | TrainLoss=0.0291 | ValLoss=0.0104 | AvgGrad=1.2394
Fold2 Epoch12 | TrainAcc=99.19% | ValAcc=99.65% | TrainLoss=0.0276 | ValLoss=0.0105 | AvgGrad=1.2641
Fold2 Epoch13 | TrainAcc=99.11% | ValAcc=99.65% | TrainLoss=0.0299 | ValLoss=0.0114 | AvgGrad=1.3409
Fold2 Epoch14 | TrainAcc=99.26% | ValAcc=99.67% | TrainLoss=0.0261 | ValLoss=0.0101 | AvgGrad=1.2434
Fold2 Epoch15 | TrainAcc=99.26% | ValAcc=99.71% | TrainLoss=0.0252 | ValLoss=0.0092 | AvgGrad=1.2069
Fold2 Epoch16 | TrainAcc=99.33% | ValAcc=99.67% | TrainLoss=0.0237 | ValLoss=0.0093 | AvgGrad=1.1884
Fold2 Epoch17 | TrainAcc=99.27% | ValAcc=99.71% | TrainLoss=0.0243 | ValLoss=0.0097 | AvgGrad=1.2363
Fold2 Epoch18 | TrainAcc=99.33% | ValAcc=99.67% | TrainLoss=0.0237 | ValLoss=0.0102 | AvgGrad=1.2249
Fold2 Epoch19 | TrainAcc=99.37% | ValAcc=99.69% | TrainLoss=0.0212 | ValLoss=0.0087 | AvgGrad=1.1572
Fold2 Epoch20 | TrainAcc=99.43% | ValAcc=99.73% | TrainLoss=0.0204 | ValLoss=0.0083 | AvgGrad=1.1120
Fold2 Epoch21 | TrainAcc=99.55% | ValAcc=99.72% | TrainLoss=0.0163 | ValLoss=0.0079 | AvgGrad=0.9037
Fold2 Epoch22 | TrainAcc=99.58% | ValAcc=99.72% | TrainLoss=0.0150 | ValLoss=0.0080 | AvgGrad=0.8989
Fold2 Epoch23 | TrainAcc=99.57% | ValAcc=99.74% | TrainLoss=0.0157 | ValLoss=0.0077 | AvgGrad=0.9107
Fold2 Epoch24 | TrainAcc=99.59% | ValAcc=99.71% | TrainLoss=0.0148 | ValLoss=0.0084 | AvgGrad=0.8884
Fold2 Epoch25 | TrainAcc=99.55% | ValAcc=99.74% | TrainLoss=0.0152 | ValLoss=0.0080 | AvgGrad=0.9277
Fold2 Epoch26 | TrainAcc=99.60% | ValAcc=99.71% | TrainLoss=0.0144 | ValLoss=0.0087 | AvgGrad=0.9134
Fold2 Epoch27 | TrainAcc=99.61% | ValAcc=99.73% | TrainLoss=0.0139 | ValLoss=0.0078 | AvgGrad=0.8953
Fold2 Epoch28 | TrainAcc=99.65% | ValAcc=99.74% | TrainLoss=0.0132 | ValLoss=0.0074 | AvgGrad=0.8895
Fold2 Epoch29 | TrainAcc=99.60% | ValAcc=99.72% | TrainLoss=0.0139 | ValLoss=0.0082 | AvgGrad=0.9595
Fold2 Epoch30 | TrainAcc=99.61% | ValAcc=99.74% | TrainLoss=0.0139 | ValLoss=0.0069 | AvgGrad=0.9189
Fold2 Epoch31 | TrainAcc=99.69% | ValAcc=99.72% | TrainLoss=0.0114 | ValLoss=0.0076 | AvgGrad=0.7989
Fold2 Epoch32 | TrainAcc=99.69% | ValAcc=99.75% | TrainLoss=0.0114 | ValLoss=0.0070 | AvgGrad=0.8051
Fold2 Epoch33 | TrainAcc=99.70% | ValAcc=99.75% | TrainLoss=0.0110 | ValLoss=0.0069 | AvgGrad=0.7991
Fold2 Epoch34 | TrainAcc=99.70% | ValAcc=99.74% | TrainLoss=0.0108 | ValLoss=0.0068 | AvgGrad=0.7777
Fold2 Epoch35 | TrainAcc=99.71% | ValAcc=99.74% | TrainLoss=0.0103 | ValLoss=0.0066 | AvgGrad=0.7554
Fold2 Epoch36 | TrainAcc=99.73% | ValAcc=99.77% | TrainLoss=0.0106 | ValLoss=0.0068 | AvgGrad=0.7593
Fold2 Epoch37 | TrainAcc=99.72% | ValAcc=99.71% | TrainLoss=0.0106 | ValLoss=0.0076 | AvgGrad=0.8072
Fold2 Epoch38 | TrainAcc=99.69% | ValAcc=99.74% | TrainLoss=0.0104 | ValLoss=0.0071 | AvgGrad=0.8004
Fold2 Epoch39 | TrainAcc=99.77% | ValAcc=99.77% | TrainLoss=0.0089 | ValLoss=0.0070 | AvgGrad=0.6976
Fold2 Epoch40 | TrainAcc=99.74% | ValAcc=99.75% | TrainLoss=0.0100 | ValLoss=0.0071 | AvgGrad=0.7793
Fold 2 Test Acc: 84.14%
Fold3 Epoch1 | TrainAcc=51.98% | ValAcc=55.19% | TrainLoss=1.1410 | ValLoss=1.2289 | AvgGrad=6.3086
Fold3 Epoch2 | TrainAcc=81.45% | ValAcc=87.72% | TrainLoss=0.4803 | ValLoss=0.3663 | AvgGrad=5.1164
Fold3 Epoch3 | TrainAcc=92.77% | ValAcc=96.40% | TrainLoss=0.2096 | ValLoss=0.1113 | AvgGrad=4.0177
Fold3 Epoch4 | TrainAcc=95.93% | ValAcc=98.85% | TrainLoss=0.1249 | ValLoss=0.0392 | AvgGrad=3.2866
Fold3 Epoch5 | TrainAcc=97.12% | ValAcc=99.26% | TrainLoss=0.0908 | ValLoss=0.0295 | AvgGrad=2.8195
Fold3 Epoch6 | TrainAcc=97.66% | ValAcc=99.40% | TrainLoss=0.0725 | ValLoss=0.0224 | AvgGrad=2.4867
Fold3 Epoch7 | TrainAcc=98.15% | ValAcc=99.22% | TrainLoss=0.0599 | ValLoss=0.0268 | AvgGrad=2.1722
Fold3 Epoch8 | TrainAcc=98.30% | ValAcc=99.38% | TrainLoss=0.0533 | ValLoss=0.0222 | AvgGrad=2.0176
Fold3 Epoch9 | TrainAcc=98.45% | ValAcc=99.55% | TrainLoss=0.0495 | ValLoss=0.0179 | AvgGrad=1.8674
Fold3 Epoch10 | TrainAcc=98.70% | ValAcc=99.45% | TrainLoss=0.0435 | ValLoss=0.0192 | AvgGrad=1.6846
Fold3 Epoch11 | TrainAcc=99.12% | ValAcc=99.65% | TrainLoss=0.0297 | ValLoss=0.0122 | AvgGrad=1.3227
Fold3 Epoch12 | TrainAcc=99.09% | ValAcc=99.58% | TrainLoss=0.0282 | ValLoss=0.0148 | AvgGrad=1.3222
Fold3 Epoch13 | TrainAcc=99.18% | ValAcc=99.63% | TrainLoss=0.0274 | ValLoss=0.0132 | AvgGrad=1.2498
Fold3 Epoch14 | TrainAcc=99.24% | ValAcc=99.55% | TrainLoss=0.0266 | ValLoss=0.0140 | AvgGrad=1.2487
Fold3 Epoch15 | TrainAcc=99.23% | ValAcc=99.62% | TrainLoss=0.0265 | ValLoss=0.0140 | AvgGrad=1.2618
Fold3 Epoch16 | TrainAcc=99.26% | ValAcc=99.64% | TrainLoss=0.0246 | ValLoss=0.0123 | AvgGrad=1.2677
Fold 3 Test Acc: 83.25%
Fold4 Epoch1 | TrainAcc=54.19% | ValAcc=47.99% | TrainLoss=1.1072 | ValLoss=1.9208 | AvgGrad=6.0343
Fold4 Epoch2 | TrainAcc=82.39% | ValAcc=80.89% | TrainLoss=0.4714 | ValLoss=0.5959 | AvgGrad=5.2196
Fold4 Epoch3 | TrainAcc=93.13% | ValAcc=87.01% | TrainLoss=0.2028 | ValLoss=0.4548 | AvgGrad=4.1499
Fold4 Epoch4 | TrainAcc=96.09% | ValAcc=95.74% | TrainLoss=0.1198 | ValLoss=0.1274 | AvgGrad=3.3290
Fold4 Epoch5 | TrainAcc=97.23% | ValAcc=97.00% | TrainLoss=0.0883 | ValLoss=0.0869 | AvgGrad=2.8072
Fold4 Epoch6 | TrainAcc=97.68% | ValAcc=98.65% | TrainLoss=0.0733 | ValLoss=0.0424 | AvgGrad=2.5030
Fold4 Epoch7 | TrainAcc=98.01% | ValAcc=98.52% | TrainLoss=0.0630 | ValLoss=0.0443 | AvgGrad=2.2299
Fold4 Epoch8 | TrainAcc=98.29% | ValAcc=96.81% | TrainLoss=0.0562 | ValLoss=0.0972 | AvgGrad=2.0466
Fold4 Epoch9 | TrainAcc=98.49% | ValAcc=99.47% | TrainLoss=0.0499 | ValLoss=0.0223 | AvgGrad=1.9137
Fold4 Epoch10 | TrainAcc=98.65% | ValAcc=99.39% | TrainLoss=0.0462 | ValLoss=0.0210 | AvgGrad=1.7634
Fold4 Epoch11 | TrainAcc=99.21% | ValAcc=99.62% | TrainLoss=0.0287 | ValLoss=0.0135 | AvgGrad=1.2161
Fold4 Epoch12 | TrainAcc=99.27% | ValAcc=99.62% | TrainLoss=0.0266 | ValLoss=0.0134 | AvgGrad=1.1919
Fold4 Epoch13 | TrainAcc=99.20% | ValAcc=99.65% | TrainLoss=0.0282 | ValLoss=0.0130 | AvgGrad=1.3169
Fold4 Epoch14 | TrainAcc=99.27% | ValAcc=99.63% | TrainLoss=0.0257 | ValLoss=0.0135 | AvgGrad=1.2443
Fold4 Epoch15 | TrainAcc=99.30% | ValAcc=99.49% | TrainLoss=0.0246 | ValLoss=0.0154 | AvgGrad=1.2019
Fold4 Epoch16 | TrainAcc=99.28% | ValAcc=99.68% | TrainLoss=0.0247 | ValLoss=0.0118 | AvgGrad=1.2678
Fold4 Epoch17 | TrainAcc=99.32% | ValAcc=99.66% | TrainLoss=0.0235 | ValLoss=0.0113 | AvgGrad=1.1921
Fold4 Epoch18 | TrainAcc=99.30% | ValAcc=99.58% | TrainLoss=0.0237 | ValLoss=0.0142 | AvgGrad=1.2631
Fold4 Epoch19 | TrainAcc=99.43% | ValAcc=99.66% | TrainLoss=0.0205 | ValLoss=0.0121 | AvgGrad=1.0976
Fold4 Epoch20 | TrainAcc=99.38% | ValAcc=99.64% | TrainLoss=0.0219 | ValLoss=0.0114 | AvgGrad=1.1847
Fold4 Epoch21 | TrainAcc=99.52% | ValAcc=99.67% | TrainLoss=0.0162 | ValLoss=0.0100 | AvgGrad=0.9330
Fold4 Epoch22 | TrainAcc=99.61% | ValAcc=99.67% | TrainLoss=0.0146 | ValLoss=0.0093 | AvgGrad=0.8536
Fold4 Epoch23 | TrainAcc=99.56% | ValAcc=99.67% | TrainLoss=0.0145 | ValLoss=0.0095 | AvgGrad=0.8790
Fold4 Epoch24 | TrainAcc=99.61% | ValAcc=99.65% | TrainLoss=0.0145 | ValLoss=0.0102 | AvgGrad=0.8933
Fold4 Epoch25 | TrainAcc=99.61% | ValAcc=99.67% | TrainLoss=0.0133 | ValLoss=0.0089 | AvgGrad=0.8292
Fold4 Epoch26 | TrainAcc=99.60% | ValAcc=99.66% | TrainLoss=0.0143 | ValLoss=0.0107 | AvgGrad=0.9297
Fold4 Epoch27 | TrainAcc=99.62% | ValAcc=99.66% | TrainLoss=0.0140 | ValLoss=0.0099 | AvgGrad=0.9221
Fold4 Epoch28 | TrainAcc=99.62% | ValAcc=99.67% | TrainLoss=0.0135 | ValLoss=0.0103 | AvgGrad=0.8846
Fold4 Epoch29 | TrainAcc=99.62% | ValAcc=99.57% | TrainLoss=0.0130 | ValLoss=0.0116 | AvgGrad=0.8894
Fold4 Epoch30 | TrainAcc=99.61% | ValAcc=99.69% | TrainLoss=0.0135 | ValLoss=0.0095 | AvgGrad=0.9382
Fold 4 Test Acc: 83.24%
Fold5 Epoch1 | TrainAcc=52.68% | ValAcc=48.12% | TrainLoss=1.1266 | ValLoss=1.9041 | AvgGrad=6.2141
Fold5 Epoch2 | TrainAcc=79.70% | ValAcc=78.94% | TrainLoss=0.5240 | ValLoss=0.6939 | AvgGrad=5.1962
Fold5 Epoch3 | TrainAcc=92.95% | ValAcc=95.22% | TrainLoss=0.2093 | ValLoss=0.1407 | AvgGrad=4.1189
Fold5 Epoch4 | TrainAcc=96.00% | ValAcc=97.58% | TrainLoss=0.1231 | ValLoss=0.0790 | AvgGrad=3.2740
Fold5 Epoch5 | TrainAcc=97.31% | ValAcc=97.79% | TrainLoss=0.0832 | ValLoss=0.0745 | AvgGrad=2.6643
Fold5 Epoch6 | TrainAcc=97.96% | ValAcc=99.04% | TrainLoss=0.0662 | ValLoss=0.0351 | AvgGrad=2.3458
Fold5 Epoch7 | TrainAcc=98.19% | ValAcc=98.58% | TrainLoss=0.0587 | ValLoss=0.0429 | AvgGrad=2.1296
Fold5 Epoch8 | TrainAcc=98.41% | ValAcc=99.19% | TrainLoss=0.0505 | ValLoss=0.0278 | AvgGrad=1.8943
Fold5 Epoch9 | TrainAcc=98.57% | ValAcc=99.55% | TrainLoss=0.0470 | ValLoss=0.0189 | AvgGrad=1.7767
Fold5 Epoch10 | TrainAcc=98.70% | ValAcc=99.42% | TrainLoss=0.0423 | ValLoss=0.0208 | AvgGrad=1.6590
Fold5 Epoch11 | TrainAcc=99.16% | ValAcc=99.64% | TrainLoss=0.0284 | ValLoss=0.0135 | AvgGrad=1.2287
Fold5 Epoch12 | TrainAcc=99.18% | ValAcc=99.60% | TrainLoss=0.0268 | ValLoss=0.0147 | AvgGrad=1.2290
Fold5 Epoch13 | TrainAcc=99.27% | ValAcc=99.60% | TrainLoss=0.0252 | ValLoss=0.0145 | AvgGrad=1.1894
Fold5 Epoch14 | TrainAcc=99.23% | ValAcc=99.56% | TrainLoss=0.0250 | ValLoss=0.0154 | AvgGrad=1.2825
Fold5 Epoch15 | TrainAcc=99.30% | ValAcc=99.67% | TrainLoss=0.0244 | ValLoss=0.0129 | AvgGrad=1.2259
Fold5 Epoch16 | TrainAcc=99.36% | ValAcc=99.63% | TrainLoss=0.0220 | ValLoss=0.0137 | AvgGrad=1.1370
Fold5 Epoch17 | TrainAcc=99.36% | ValAcc=99.61% | TrainLoss=0.0224 | ValLoss=0.0133 | AvgGrad=1.1449
Fold5 Epoch18 | TrainAcc=99.35% | ValAcc=99.62% | TrainLoss=0.0227 | ValLoss=0.0123 | AvgGrad=1.1942
Fold5 Epoch19 | TrainAcc=99.39% | ValAcc=99.65% | TrainLoss=0.0217 | ValLoss=0.0114 | AvgGrad=1.1477
Fold5 Epoch20 | TrainAcc=99.43% | ValAcc=99.62% | TrainLoss=0.0212 | ValLoss=0.0128 | AvgGrad=1.1199
Fold5 Epoch21 | TrainAcc=99.56% | ValAcc=99.65% | TrainLoss=0.0159 | ValLoss=0.0096 | AvgGrad=0.8933
Fold5 Epoch22 | TrainAcc=99.58% | ValAcc=99.72% | TrainLoss=0.0147 | ValLoss=0.0107 | AvgGrad=0.8618
