=== Experiment Summary ===
Feature Folder: trajectory_plots
Timestamp: 2025-08-17_15-53-22
Total Classes: 20
SNR: 10 dB
fd (Doppler shift): 960.0 Hz
Epoch 1 | Train Loss: 3.0219 | Train Acc: 7.49% | Val Loss: 2.9651 | Val Acc: 9.61%
Epoch 38 | Train Loss: 0.0020 | Train Acc: 99.97% | Val Loss: 0.0340 | Val Acc: 99.25%
Epoch 39 | Train Loss: 0.0019 | Train Acc: 99.98% | Val Loss: 0.0338 | Val Acc: 99.27%
Epoch 40 | Train Loss: 0.0020 | Train Acc: 99.98% | Val Loss: 0.0338 | Val Acc: 99.27%
Epoch 41 | Train Loss: 0.0017 | Train Acc: 99.99% | Val Loss: 0.0334 | Val Acc: 99.26%
Epoch 42 | Train Loss: 0.0016 | Train Acc: 99.99% | Val Loss: 0.0333 | Val Acc: 99.27%
Epoch 43 | Train Loss: 0.0018 | Train Acc: 99.98% | Val Loss: 0.0333 | Val Acc: 99.26%
Epoch 44 | Train Loss: 0.0018 | Train Acc: 99.97% | Val Loss: 0.0329 | Val Acc: 99.28%
Epoch 45 | Train Loss: 0.0017 | Train Acc: 99.98% | Val Loss: 0.0330 | Val Acc: 99.27%
Epoch 46 | Train Loss: 0.0018 | Train Acc: 99.98% | Val Loss: 0.0332 | Val Acc: 99.26%
Epoch 47 | Train Loss: 0.0017 | Train Acc: 99.97% | Val Loss: 0.0335 | Val Acc: 99.27%
Epoch 48 | Train Loss: 0.0017 | Train Acc: 99.98% | Val Loss: 0.0334 | Val Acc: 99.25%
Epoch 49 | Train Loss: 0.0016 | Train Acc: 99.99% | Val Loss: 0.0332 | Val Acc: 99.26%
Epoch 50 | Train Loss: 0.0014 | Train Acc: 99.99% | Val Loss: 0.0332 | Val Acc: 99.27%
Epoch 51 | Train Loss: 0.0016 | Train Acc: 99.98% | Val Loss: 0.0331 | Val Acc: 99.26%
Epoch 52 | Train Loss: 0.0014 | Train Acc: 99.99% | Val Loss: 0.0330 | Val Acc: 99.26%
Epoch 53 | Train Loss: 0.0016 | Train Acc: 99.98% | Val Loss: 0.0329 | Val Acc: 99.27%
Epoch 54 | Train Loss: 0.0015 | Train Acc: 99.99% | Val Loss: 0.0329 | Val Acc: 99.27%
Epoch 1 | Train Loss: 3.0183 | Train Acc: 7.37% | Val Loss: 2.9721 | Val Acc: 9.26%
Epoch 2 | Train Loss: 2.9934 | Train Acc: 8.17% | Val Loss: 2.9628 | Val Acc: 9.26%
Epoch 3 | Train Loss: 2.9798 | Train Acc: 8.58% | Val Loss: 2.9595 | Val Acc: 9.26%
Epoch 4 | Train Loss: 2.9733 | Train Acc: 8.97% | Val Loss: 2.9602 | Val Acc: 9.26%
Epoch 5 | Train Loss: 2.9672 | Train Acc: 9.22% | Val Loss: 2.9599 | Val Acc: 9.26%
Epoch 6 | Train Loss: 2.6736 | Train Acc: 20.31% | Val Loss: 0.3575 | Val Acc: 92.91%
Epoch 7 | Train Loss: 0.2856 | Train Acc: 94.03% | Val Loss: 0.0438 | Val Acc: 99.07%
Epoch 8 | Train Loss: 0.0815 | Train Acc: 98.23% | Val Loss: 0.0374 | Val Acc: 99.13%
Epoch 9 | Train Loss: 0.0480 | Train Acc: 98.90% | Val Loss: 0.0369 | Val Acc: 99.19%
Epoch 10 | Train Loss: 0.0313 | Train Acc: 99.23% | Val Loss: 0.0374 | Val Acc: 99.23%
Epoch 11 | Train Loss: 0.0185 | Train Acc: 99.56% | Val Loss: 0.0349 | Val Acc: 99.26%
Epoch 12 | Train Loss: 0.0146 | Train Acc: 99.69% | Val Loss: 0.0361 | Val Acc: 99.27%
Epoch 13 | Train Loss: 0.0119 | Train Acc: 99.76% | Val Loss: 0.0346 | Val Acc: 99.29%
Epoch 14 | Train Loss: 0.0088 | Train Acc: 99.84% | Val Loss: 0.0355 | Val Acc: 99.25%
Epoch 15 | Train Loss: 0.0084 | Train Acc: 99.83% | Val Loss: 0.0346 | Val Acc: 99.27%
Epoch 16 | Train Loss: 0.0077 | Train Acc: 99.84% | Val Loss: 0.0351 | Val Acc: 99.28%
Epoch 17 | Train Loss: 0.0071 | Train Acc: 99.85% | Val Loss: 0.0352 | Val Acc: 99.31%
Epoch 18 | Train Loss: 0.0056 | Train Acc: 99.89% | Val Loss: 0.0358 | Val Acc: 99.31%
Epoch 19 | Train Loss: 0.0049 | Train Acc: 99.91% | Val Loss: 0.0351 | Val Acc: 99.27%
Epoch 20 | Train Loss: 0.0053 | Train Acc: 99.88% | Val Loss: 0.0339 | Val Acc: 99.27%
Epoch 21 | Train Loss: 0.0044 | Train Acc: 99.91% | Val Loss: 0.0330 | Val Acc: 99.32%
Epoch 22 | Train Loss: 0.0035 | Train Acc: 99.95% | Val Loss: 0.0328 | Val Acc: 99.31%
Epoch 23 | Train Loss: 0.0036 | Train Acc: 99.94% | Val Loss: 0.0332 | Val Acc: 99.32%
Epoch 24 | Train Loss: 0.0031 | Train Acc: 99.95% | Val Loss: 0.0329 | Val Acc: 99.32%
Epoch 25 | Train Loss: 0.0029 | Train Acc: 99.95% | Val Loss: 0.0326 | Val Acc: 99.33%
Epoch 26 | Train Loss: 0.0025 | Train Acc: 99.96% | Val Loss: 0.0324 | Val Acc: 99.32%
Epoch 27 | Train Loss: 0.0027 | Train Acc: 99.96% | Val Loss: 0.0325 | Val Acc: 99.33%
Epoch 28 | Train Loss: 0.0024 | Train Acc: 99.97% | Val Loss: 0.0324 | Val Acc: 99.31%
Epoch 29 | Train Loss: 0.0029 | Train Acc: 99.94% | Val Loss: 0.0325 | Val Acc: 99.33%
Epoch 30 | Train Loss: 0.0025 | Train Acc: 99.97% | Val Loss: 0.0318 | Val Acc: 99.36%
Epoch 31 | Train Loss: 0.0022 | Train Acc: 99.97% | Val Loss: 0.0313 | Val Acc: 99.36%
