=== Experiment Parameters ===
Timestamp: 2025-11-28_21-40-43
Device: cuda
SNR_dB: 15
Doppler_fd: 266.67 Hz
FS: 20000000.0
FC: 2400000000.0
Wavelet: db6, Level: 6
Batch size: 256, Epochs: 200, LR: 0.001, Weight decay: 0.0001
K-Fold: 5, Patience: 8, Num classes: 6
训练集所选日期: ['2021_03_15']测试集所选日期：['2021_03_01']============================

Fold1 Epoch1 | TrainAcc=86.65% | ValAcc=90.60% | TrainLoss=0.4525 | ValLoss=0.2856 | AvgGrad=0.1325
Fold1 Epoch2 | TrainAcc=96.97% | ValAcc=77.81% | TrainLoss=0.1042 | ValLoss=1.0248 | AvgGrad=0.1376
Fold1 Epoch3 | TrainAcc=97.82% | ValAcc=68.19% | TrainLoss=0.0726 | ValLoss=1.3130 | AvgGrad=0.1221
Fold1 Epoch4 | TrainAcc=98.45% | ValAcc=92.29% | TrainLoss=0.0524 | ValLoss=0.2004 | AvgGrad=0.1052
Fold1 Epoch5 | TrainAcc=98.66% | ValAcc=90.93% | TrainLoss=0.0443 | ValLoss=0.2484 | AvgGrad=0.0992
Fold1 Epoch6 | TrainAcc=98.82% | ValAcc=79.10% | TrainLoss=0.0403 | ValLoss=0.6489 | AvgGrad=0.0964
Fold1 Epoch7 | TrainAcc=98.88% | ValAcc=57.58% | TrainLoss=0.0370 | ValLoss=1.8109 | AvgGrad=0.0916
Fold1 Epoch8 | TrainAcc=99.10% | ValAcc=86.09% | TrainLoss=0.0302 | ValLoss=0.6054 | AvgGrad=0.0825
Fold1 Epoch9 | TrainAcc=99.16% | ValAcc=52.60% | TrainLoss=0.0270 | ValLoss=1.6207 | AvgGrad=0.0773
Fold1 Epoch10 | TrainAcc=99.31% | ValAcc=91.39% | TrainLoss=0.0233 | ValLoss=0.2551 | AvgGrad=0.0733
Fold1 Epoch11 | TrainAcc=99.60% | ValAcc=98.39% | TrainLoss=0.0143 | ValLoss=0.0516 | AvgGrad=0.0562
Fold1 Epoch12 | TrainAcc=99.72% | ValAcc=90.41% | TrainLoss=0.0111 | ValLoss=0.2871 | AvgGrad=0.0502
Fold1 Epoch13 | TrainAcc=99.71% | ValAcc=80.15% | TrainLoss=0.0108 | ValLoss=1.1176 | AvgGrad=0.0525
Fold1 Epoch14 | TrainAcc=99.78% | ValAcc=98.94% | TrainLoss=0.0100 | ValLoss=0.0368 | AvgGrad=0.0500
Fold1 Epoch15 | TrainAcc=99.77% | ValAcc=98.65% | TrainLoss=0.0092 | ValLoss=0.0462 | AvgGrad=0.0488
Fold1 Epoch16 | TrainAcc=99.78% | ValAcc=97.02% | TrainLoss=0.0085 | ValLoss=0.0919 | AvgGrad=0.0491
Fold1 Epoch17 | TrainAcc=99.76% | ValAcc=95.74% | TrainLoss=0.0095 | ValLoss=0.1319 | AvgGrad=0.0558
Fold1 Epoch18 | TrainAcc=99.80% | ValAcc=92.46% | TrainLoss=0.0090 | ValLoss=0.2668 | AvgGrad=0.0523
Fold1 Epoch19 | TrainAcc=99.80% | ValAcc=85.76% | TrainLoss=0.0088 | ValLoss=0.4278 | AvgGrad=0.0521
Fold1 Epoch20 | TrainAcc=99.76% | ValAcc=76.93% | TrainLoss=0.0095 | ValLoss=1.0455 | AvgGrad=0.0563
Fold1 Epoch21 | TrainAcc=99.93% | ValAcc=99.01% | TrainLoss=0.0043 | ValLoss=0.0320 | AvgGrad=0.0293
